Date,Air_Temperature,Mean_Air_Temperature,Adjunct_Temperature_Barometer,Air_pressure_corrected,Air_pressure_mean,Time_Rain_Snow_Began,Time_Rain_Snow_Ended,Accumulated_Precipitation,Snow_Depth,Force_Pressure_Vapour,Relative_Humidity,Wind_Direction,Wind_Force,Cloud_Amount,Cloud_Type,Cloud_Direction,Cloud_Velocity,Upper_Cloud_Direction,Weather_Remarks
1865-02-07 14:00:00,-1.67,,,1021.67,,,,,,4.4,82,45,1,8,Cl7,,-999,,
1865-02-07 21:00:00,-3.33,,,1020.12,,,,,,3.62,76,135,1,8,Cl7,,-999,-999,
1865-02-08 00:00:00,,0.56,,,996.82,8am,8pm,25.15,-999,,,,,,,,,,
1865-02-08 07:00:00,-2.22,,,1005.15,,,,,,4.91,91,90,2,8,,,-999,,
1865-02-08 14:00:00,2.22,,,993.97,,,,,,6.54,91,135,5,8,,,-999,,
1865-02-08 21:00:00,1.67,,,991.37,,,,,,6.6,95,135,7,8,Cl7,,-999,-999,
1865-02-09 00:00:00,,-2.61,,,989.88,-999,-999,-999,-999,,,,,,,,,,
1865-02-09 07:00:00,0.56,,,988.62,,,,,,5.66,90,225,3,8,,,-999,,
1865-02-09 14:00:00,-0.56,,,988.66,,,,,,5.01,85,225,3,8,Cl6,,-999,,
1865-02-09 21:00:00,-7.78,,,992.38,,,,,,2.24,68,315,3,8,Cl6,,-999,-999,
1865-02-10 00:00:00,,-10.17,,,999.97,11pm,-999,0.64,25.4,,,,,,,,,,
1865-02-10 07:00:00,-14.44,,,999.73,,,,,,1.25,68,315,2,0,,,-999,,
1865-02-10 14:00:00,-7.78,,,999.32,,,,,,1.02,24,225,1,0,,,-999,,
1865-02-10 21:00:00,-8.33,,,1000.85,,,,,,2.81,90,315,1,8,Cl6,,-999,-999,
1865-02-11 00:00:00,,-9.83,,,1005.89,,,,,,,,,,,,,,
1865-02-11 07:00:00,-8.89,,,1001.83,,,,,,2.37,82,315,2,8,Cl6,,-999,,
1865-02-11 14:00:00,-7.22,,,1002.95,,,,,,2.37,68,315,2,4.8,Cl6,,-999,,
1865-02-11 21:00:00,-13.33,,,1012.87,,,,,,1.42,68,315,2,0,,,-999,-999,
1865-02-12 00:00:00,,-14.44,,,1022.66,,,,,,,,,,,,,,
1865-02-12 07:00:00,-17.22,,,1021.47,,,,,,1.22,71,45,1,0,,,-999,,
1865-02-12 14:00:00,-11.67,,,1022.08,,,,,,1.63,67,45,2,8,Cl6,,-999,,
1865-02-12 21:00:00,-14.44,,,1024.38,,,,,,1.35,68,45,1,8,Cl6,,-999,-999,
1865-02-13 00:00:00,,-13.5,,,1011.35,8am,12am ('midnight'),4.57,45.72,,,,,,,,,,
1865-02-13 07:00:00,-14.44,,,1017.47,,,,,,1.69,69,45,8,8,,,-999,,
1865-02-13 14:00:00,-14.44,,,1015.44,,,,,,1.69,69,45,8,8,,,-999,,
1865-02-13 21:00:00,-11.67,,,1004.47,,,,,,1.63,67,45,9,8,,,-999,-999,
1865-02-14 00:00:00,,-12.39,,,1004.03,,,,,,,,,,,,,,
1865-02-14 07:00:00,-13.89,,,1000.85,,,,,,1.42,68,315,3,8,Cl6,,-999,,
1865-02-14 14:00:00,-11.11,,,1002.51,,,,,,1.69,66,315,3,8,Cl6,,-999,,
1865-02-14 21:00:00,-12.22,,,1008.74,,,,,,2.2,95,315,1,1.6,Cl2,,-999,-999,
1865-02-15 00:00:00,,-9.28,,,1015.14,,,,,,,,,,,,,,
1865-02-15 07:00:00,-13.89,,,1013.88,,,,,,1.42,68,315,1,0,,,-999,,
1865-02-15 14:00:00,-5,,,1014.29,,,,,,2.2,52,225,2,0,,,-999,,
1865-02-15 21:00:00,-8.89,,,1017.2,,,,,,2.03,67,225,1,0,,,1,315,
1865-02-16 00:00:00,,-0.94,,,1004.23,8am,7pm,8.38,-999,,,,,,,,,,
1865-02-16 07:00:00,-5.56,,,1011.38,,,,,,3.39,74,135,1,8,,,-999,,
1865-02-16 14:00:00,1.11,,,1002.24,,,,,,5.96,90,135,2,8,,,-999,,
1865-02-16 21:00:00,1.67,,,998.88,,,,,,6.23,90,225,1,8,Cl2,,-999,,
1865-02-17 00:00:00,,-2.22,,,996.85,,,,,,,,,,,,,,
1865-02-17 07:00:00,-1.67,,,999.53,,,,,,5.18,100,0,1,8,Cl6,,-999,,
1865-02-17 14:00:00,-1.11,,,994.92,,,,,,5.66,100,0,1,8,Cl7,,-999,,
1865-02-17 21:00:00,-3.89,,,996.07,,,,,,3.39,74,315,2,8,Cl7,,-999,,
1865-02-18 00:00:00,,-1.83,,,994.62,8am,12pm,1.02,12.7,,,,,,,,,,
1865-02-18 07:00:00,-5,,,995.06,,,,,,3.18,76,315,1,0,,,-999,,
1865-02-18 14:00:00,1.11,,,994.68,,,,,,5.28,80,315,1,8,Cl6,,-999,,
1865-02-18 21:00:00,-1.67,,,997.49,,,,,,5.42,100,315,1,8,Cl7,,-999,,
1865-02-19 00:00:00,,-5,,,1007.32,,,,,,,,,,,,,,
1865-02-19 07:00:00,-5,,,1002.51,,,,,,4.17,100,315,5,8,,,-999,,
1865-02-19 14:00:00,-4.44,,,1005.08,,,,,,4.37,100,315,5,8,Cl6,,-999,,
1865-02-19 21:00:00,-5.56,,,1012.29,,,,,,3.39,85,315,2,8,Cl6,,-999,,
1865-02-20 00:00:00,,-5.17,,,1017.31,,,,,,,,,,,,,,
1865-02-20 07:00:00,-7.22,,,1017.2,,,,,,2.24,68,315,1,0,,,-999,,
1865-02-20 14:00:00,-2.78,,,1016.39,,,,,,3.86,80,315,2,0,,,-999,,
1865-02-20 21:00:00,-5.56,,,1018.29,,,,,,2.81,71,315,2,0,,,-999,,
1865-02-21 00:00:00,,-2.61,,,1024.62,,,,,,,,,,,,,,
1865-02-21 07:00:00,-7.78,,,1023.03,,,,,,2.24,68,315,1,0,,,-999,,
1865-02-21 14:00:00,2.22,,,1024.04,,,,,,4.3,60,315,1,4,Ch6,,-999,,
1865-02-21 21:00:00,-2.22,,,1026.79,,,,,,4.13,80,315,1,8,,,-999,,
1865-02-22 00:00:00,,-1.67,,,1025.6,,,,,,,,,,,,,,
1865-02-22 07:00:00,-5.56,,,1028.11,,,,,,2.81,71,0,1,0,,,-999,,
1865-02-22 14:00:00,0.56,,,1026.58,,,,,,4.4,70,225,2,4,Ch6,,-999,,
1865-02-22 21:00:00,0,,,1022.15,,,,,,5.76,93,225,3,0,,,-999,,
1865-02-23 00:00:00,,1.28,,,1011.75,,,,,,,,,,,,,,
1865-02-23 07:00:00,1.11,,,1015.71,,,,,,5.96,90,225,1,8,Cl7,,-999,,
1865-02-23 14:00:00,1.67,,,1011.21,,,,,,6.23,90,225,2,8,Cl7,,-999,,
1865-02-23 21:00:00,1.11,,,1011.75,,,,,,6.3,94,225,1,8,,,-999,,
1865-02-24 00:00:00,,-4.28,,,1012.9,,,,,,,,,,,,,,
1865-02-24 07:00:00,-1.67,,,1007.45,,,,,,4.4,82,315,1,8,Cl6,,-999,,
1865-02-24 14:00:00,-3.33,,,1010.63,,,,,,3.62,76,315,3,0,,,-999,,
1865-02-24 21:00:00,-7.78,,,1020.66,,,,,,2.24,68,315,1,0,,,-999,,
1865-02-25 00:00:00,,-5.39,,,1027.29,,,,,,,,,,,,,,
1865-02-25 07:00:00,-10.56,,,1027.09,,,,,,1.93,67,315,1,0,,,-999,,
1865-02-25 14:00:00,-1.11,,,1027.09,,,,,,4.74,83,225,1,0,,,-999,,
1865-02-25 21:00:00,-4.44,,,1027.7,,,,,,3.18,73,225,1,0,,,-999,,
1865-02-26 00:00:00,,0.39,,,1002.03,9am,7pm,26.67,-999,,,,,,,,,,
1865-02-26 07:00:00,-2.78,,,1021.17,,,,,,4.13,80,135,2,8,Cl7,,-999,,
1865-02-26 14:00:00,1.11,,,1013.88,,,,,,5.96,90,135,3,8,,,-999,,
1865-02-26 21:00:00,2.78,,,1002.03,,,,,,7.45,100,225,2,8,Cl2,,-999,,
1865-02-27 00:00:00,,-1.11,,,1027.63,,,,,,,,,,,,,,
1865-02-27 07:00:00,1.67,,,1007.59,,,,,,6.91,100,225,1,8,Cl6,,-999,,
1865-02-27 14:00:00,3.89,,,1012.77,,,,,,5.08,63,0,1,0,,,-999,,
1865-02-27 21:00:00,-8.89,,,1027.63,,,,,,2.47,82,45,3,0,,,-999,,
1865-02-28 00:00:00,,-8.5,,,1030.14,,,,,,,,,,,,,,
1865-02-28 07:00:00,-12.22,,,1033.19,,,,,,1.63,67,45,3,6.4,Cl6,,-999,,
1865-02-28 14:00:00,-5.56,,,1032.04,,,,,,2.03,50,45,2,8,Cl6,,-999,,
1865-02-28 21:00:00,-7.78,,,1032.04,,,,,,2.24,68,45,2,8,Cl6,,-999,,
1865-03-01 00:00:00,,-7.61,,,1029.56,early morning,-999,2.79,27.94,,,,,,,,,,
1865-03-01 07:00:00,-12.22,,,1029.06,,,,,,1.63,67,45,1,5.6,Cl6,,-999,,
1865-03-01 14:00:00,-2.78,,,1028.34,,,,,,3.86,80,45,2,0,-999,,-999,,
1865-03-01 21:00:00,-7.78,,,1031.32,,,,,,2.24,68,45,1,0,-999,,-999,,
1865-03-02 00:00:00,,-5.94,,,1033.53,-999,-999,-999,-999,,,,,,,,,,
1865-03-02 07:00:00,-12.22,,,1034.2,,,,,,1.56,67,45,2,0,-999,,-999,,
1865-03-02 14:00:00,-1.67,,,1033.53,,,,,,3.05,61,45,2,0,-999,,-999,,
1865-03-02 21:00:00,-3.89,,,1032.85,,,,,,3.39,74,180,3,8,Cl6,,-999,,
1865-03-03 00:00:00,,0.94,,,1022.25,3:00 PM,in night,26.42,-999,,,,,,,,,,
1865-03-03 07:00:00,-1.11,,,1027.29,,,,,,4.74,83,180,2,8,Cl7,,-999,,
1865-03-03 14:00:00,1.67,,,1022.01,,,,,,5.55,80,180,2,8,Cl7,,-999,,
1865-03-03 21:00:00,1.67,,,1017.07,,,,,,6.91,100,180,1,8,-999,,-999,,
1865-03-04 00:00:00,,2.39,,,1004.4,10:00 AM,9:00 PM,41.91,-999,,,,,,,,,,
1865-03-04 07:00:00,1.67,,,1012.7,,,,,,6.57,95,45,1,8,Cl7,,-999,,
1865-03-04 14:00:00,2.22,,,1003.42,,,,,,6.84,95,135,1,8,-999,,-999,,
1865-03-04 21:00:00,3.33,,,993.67,,,,,,7.72,100,225,5,8,Cl2,,-999,,
1865-03-05 00:00:00,,-1.11,,,1016.86,-999,-999,-999,-999,,,,,,,,,,
1865-03-05 07:00:00,-1.11,,,1012.29,,,,,,5.01,85,315,1,0,-999,,-999,,
1865-03-05 14:00:00,4.44,,,1015.1,,,,,,7.65,92,315,3,0,-999,,-999,,
1865-03-05 21:00:00,-6.67,,,1023.16,,,,,,2.47,68,315,5,0,-999,,-999,,
1865-03-06 00:00:00,,-7.94,,,1023.57,-999,-999,-999,-999,,,,,,,,,,
1865-03-06 07:00:00,-11.11,,,1023.03,,,,,,1.76,66,315,2,0,-999,,-999,,
1865-03-06 14:00:00,-4.44,,,1022.93,,,,,,1.69,40,0,2,-888,Ch8,,-999,,
1865-03-06 21:00:00,-8.33,,,1024.72,,,,,,2.13,68,0,1,0,-999,,-999,,
1865-03-07 00:00:00,,-4.11,,,1022.72,-999,-999,-999,-999,,,,,,,,,,
1865-03-07 07:00:00,-12.22,,,1025.13,,,,,,1.76,66,0,1,0,-999,,-999,,
1865-03-07 14:00:00,0,,,1022.82,,,,,,5.32,87,225,3,2.4,Cl6,,-999,,
1865-03-07 21:00:00,0,,,1020.25,,,,,,5.76,93,225,2,0,-999,,-999,,
1865-03-08 00:00:00,,1.5,,,1019.3,-999,-999,-999,-999,,,,,,,,,,
1865-03-08 07:00:00,1.11,,,1015.48,,,,,,6.64,100,225,2,8,Cl7,,-999,,
1865-03-08 14:00:00,4.44,,,1015.31,,,,,,7.38,83,225,1,0,-999,,-999,,
1865-03-08 21:00:00,-1.11,,,1027.09,,,,,,4.74,92,45,1,0,-999,,-999,,
1865-03-09 00:00:00,,-2.94,,,1025.26,2:00 PM,-999,-999,-999,,,,,,,,,,
1865-03-09 07:00:00,-6.11,,,1028.45,,,,,,2.81,71,45,1,8,Cl7,,-999,,
1865-03-09 14:00:00,-2.22,,,1026.21,,,,,,3.28,64,90,1,8,-999,,-999,,
1865-03-09 21:00:00,-0.56,,,1021.1,,,,,,5.01,85,135,2,8,-999,,-999,,
1865-03-10 00:00:00,,5,,,1001.96,-999,10:00 PM,33.91,-999,,,,,,,,,,
1865-03-10 07:00:00,4.44,,,1007.11,,,,,,11.45,100,225,2,8,Cl2,,-999,,
1865-03-10 14:00:00,7.22,,,997.63,,,,,,10.16,100,180,3,8,-999,,-999,,
1865-03-10 21:00:00,3.33,,,1001.12,,,,,,7.38,96,270,1,8,-999,,-999,,
1865-03-11 00:00:00,,-1.67,,,1014.53,-999,-999,-999,-999,,,,,,,,,,
1865-03-11 07:00:00,-6.67,,,1014.22,,,,,,2.47,68,315,1,0,-999,,-999,,
1865-03-11 14:00:00,-0.56,,,1014.43,,,,,,4.3,72,225,1,2.4,Ch6,,-999,,
1865-03-11 21:00:00,-3.33,,,1014.93,,,,,,3.18,66,225,1,1.6,Ch6,,-999,,
1865-03-12 00:00:00,,-4.28,,,1009.86,-999,-999,-888,-999,,,,,,,,,,
1865-03-12 07:00:00,-5.56,,,1006.71,,,,,,2.71,67,225,1,8,Cl6,,-999,,
1865-03-12 14:00:00,-1.67,,,1004.94,,,,,,4.4,82,315,3,8,-999,,-999,,
1865-03-12 21:00:00,-5.56,,,1017.88,,,,,,2.81,71,315,1,0,-999,,-999,,
1865-03-13 00:00:00,,-6.5,,,1022.62,a.m.,a.m.,1.65,20.32,,,,,,,,,,
1865-03-13 07:00:00,-8.89,,,1020.25,,,,,,2.13,68,315,1,8,-999,,-999,,
1865-03-13 14:00:00,-5,,,1022.25,,,,,,2.98,72,45,1,8,Cl7,,-999,,
1865-03-13 21:00:00,-5.56,,,1025.4,,,,,,2.81,71,45,1,8,Cl6,,-999,,
1865-03-14 00:00:00,,-5,,,1035.56,-999,-999,-999,-999,,,,,,,,,,
1865-03-14 07:00:00,-9.44,,,1035.96,,,,,,2.24,68,45,1,8,Cl6,,-999,,
1865-03-14 14:00:00,-3.89,,,1036.3,,,,,,3.39,74,90,1,8,Cl7,,-999,,
1865-03-14 21:00:00,-1.67,,,1034.41,,,,,,5.42,100,90,2,8,Cl7,,-999,,
1865-03-15 00:00:00,,2.22,,,1024.82,-999,-999,-999,-999,,,,,,,,,,
1865-03-15 07:00:00,0.56,,,1027.6,,,,,,6.64,100,225,1,8,Cl2,,-999,,
1865-03-15 14:00:00,3.33,,,1024.25,,,,,,7.72,100,225,1,8,Cl2,,-999,,
1865-03-15 21:00:00,2.78,,,1022.62,,,,,,7.45,100,225,1,8,Cl2,,-999,,
1865-03-16 00:00:00,,3.17,,,1018.49,2:00 AM,10:00 AM,7.11,-999,,,,,,,,,,
1865-03-16 07:00:00,2.22,,,1018.96,,,,,,7.72,100,225,1,8,Cl2,,-999,,
1865-03-16 14:00:00,3.89,,,1017.44,,,,,,7.72,96,225,1,8,Cl2,,-999,,
1865-03-16 21:00:00,3.33,,,1019.1,,,,,,7.45,96,225,1,8,Cl2,,-999,,
1865-03-17 00:00:00,,3.72,,,1005.59,-999,-999,3.81,-999,,,,,,,,,,
1865-03-17 07:00:00,2.78,,,1009.35,,,,,,9.04,100,180,3,8,Cl7,,-999,,
1865-03-17 14:00:00,5.56,,,998.65,,,,,,8.3,92,180,7,8,Cl7,,-999,,
1865-03-17 21:00:00,1.67,,,1008.81,,,,,,5.55,80,315,3,0,-999,,-999,,
1865-03-18 00:00:00,,2.22,,,1003.62,-999,-999,-999,-999,,,,,,,,,,
1865-03-18 07:00:00,1.11,,,1006.43,,,,,,6.77,91,225,5,6.4,Cl6,,-999,,
1865-03-18 14:00:00,3.89,,,999.19,,,,,,7.38,92,225,8,8,Cl7,,-999,,
1865-03-18 21:00:00,1.67,,,1005.28,,,,,,5.32,77,315,5,0,-999,,-999,,
1865-03-19 00:00:00,,2.06,,,1008.03,-999,-999,-999,-999,,,,,,,,,,
1865-03-19 07:00:00,0,,,1008.4,,,,,,5.55,64,315,3,0,-999,,-999,,
1865-03-19 14:00:00,4.44,,,1006.16,,,,,,4.81,57,315,8,6.4,Cl6,,-999,,
1865-03-19 21:00:00,1.67,,,1009.48,,,,,,4.47,66,315,2,0,-999,,-999,,
1865-03-20 00:00:00,,3.17,,,1008.5,-999,-999,-999,-999,,,,,,,,,,
1865-03-20 07:00:00,-0.56,,,1008.94,,,,,,4.47,66,315,3,0,-999,,-999,,
1865-03-20 14:00:00,8.33,,,1007.04,,,,,,6.77,61,315,3,2.4,Ch6,,-999,,
1865-03-20 21:00:00,1.67,,,1009.48,,,,,,3.93,58,315,0,0,-999,,-999,,
1865-03-21 00:00:00,,2.22,,,1010.43,-999,-999,-999,-999,,,,,,,,,,
1865-03-21 07:00:00,-2.22,,,1011.51,,,,,,4,65,315,1,0,-999,,-999,,
1865-03-21 14:00:00,6.11,,,1010.5,,,,,,6.13,65,225,1,0,-999,,-999,,
1865-03-21 21:00:00,2.78,,,1009.28,,,,,,6.16,83,225,1,8,Cl6,,-999,,
1865-03-22 00:00:00,,3.17,,,996.85,noon,in night,19.68,-999,,,,,,,,,,
1865-03-22 07:00:00,1.67,,,1002.54,,,,,,6.16,83,135,3,8,Cl7,,-999,,
1865-03-22 14:00:00,5,,,994.92,,,,,,9.01,96,135,3,8,-999,,-999,,
1865-03-22 21:00:00,2.78,,,993.09,,,,,,7.11,96,225,2,8,-999,,-999,,
1865-03-23 00:00:00,,2.22,,,984.08,-999,-999,-999,-999,,,,,,,,,,
1865-03-23 07:00:00,1.67,,,984.66,,,,,,6.57,96,225,3,8,-999,,-999,,
1865-03-23 14:00:00,3.89,,,983.88,,,,,,7.38,92,225,5,3.2,Cl6,,-999,,
1865-03-23 21:00:00,1.11,,,983.75,,,,,,6.3,94,225,1,8,Cl6,,-999,,
1865-03-24 00:00:00,,0.17,,,987.1,-999,-999,2.29,6.35,,,,,,,,,,
1865-03-24 07:00:00,0,,,983.75,,,,,,5.99,96,225,3,8,-999,,-999,,
1865-03-24 14:00:00,1.67,,,985.44,,,,,,6.23,90,225,2,8,-999,,-999,,
1865-03-24 21:00:00,-1.11,,,992.08,,,,,,4.74,83,270,1,0,-999,,-999,,
1865-03-25 00:00:00,,0.17,,,998.68,-999,-999,-999,-999,,,,,,,,,,
1865-03-25 07:00:00,-3.33,,,995.06,,,,,,4.4,82,270,2,0,-999,,-999,,
1865-03-25 14:00:00,2.78,,,998.24,,,,,,5.08,68,315,2,8,Cl7,,-999,,
1865-03-25 21:00:00,1.11,,,1002.74,,,,,,5.28,80,315,1,0,-999,,-999,,
1865-03-26 00:00:00,,1.11,,,1008.09,-999,-999,-999,-999,,,,,,,,,,
1865-03-26 07:00:00,-1.11,,,1006.43,,,,,,5.55,80,315,1,0,-999,,-999,,
1865-03-26 14:00:00,5,,,1006.71,,,,,,5.08,58,315,1,6.4,Cl6,,-999,,
1865-03-26 21:00:00,-0.56,,,1011.18,,,,,,4.3,72,315,1,0,-999,,-999,,
1865-03-27 00:00:00,,1.11,,,1012.23,-999,-999,-999,-999,,,,,,,,,,
1865-03-27 07:00:00,-1.67,,,1014.63,,,,,,5.66,90,0,2,0,-999,,-999,,
1865-03-27 14:00:00,5,,,1010.7,,,,,,5.55,64,270,2,5.6,Cl6,,-999,,
1865-03-27 21:00:00,0,,,1011.38,,,,,,4.64,75,315,3,0,-999,,-999,,
1865-03-28 00:00:00,,0.94,,,1018.35,-999,-999,-999,-999,,,,,,,,,,
1865-03-28 07:00:00,-2.78,,,1017.07,,,,,,3.39,60,0,-999,0,-999,,-999,,
1865-03-28 14:00:00,4.44,,,1017.41,,,,,,5.42,60,0,5,0,-999,,-999,,
1865-03-28 21:00:00,1.11,,,1020.56,,,,,,4.74,72,0,2,0,-999,,-999,,
1865-03-29 00:00:00,,2.06,,,1021.71,-999,-999,-999,-999,,,,,,,,,,
1865-03-29 07:00:00,-2.78,,,1022.69,,,,,,4.64,75,315,2,0,-999,,-999,,
1865-03-29 14:00:00,7.22,,,1021.57,,,,,,6.67,66,225,3,1.6,Ch6,,-999,,
1865-03-29 21:00:00,1.67,,,1020.86,,,,,,6.23,90,225,2,0,-999,,-999,,
1865-03-30 00:00:00,,2.78,,,1011.11,8:00 AM,2:00 PM,11.43,-999,,,,,,,,,,
1865-03-30 07:00:00,1.67,,,1015.07,,,,,,6.54,91,225,3,8,-999,,-999,,
1865-03-30 14:00:00,3.33,,,1009.14,,,,,,7.72,100,225,1,8,Cl7,,-999,,
1865-03-30 21:00:00,3.33,,,1009.14,,,,,,7.28,97,225,1,8,Cl2,,-999,,
1865-03-31 00:00:00,,5.17,,,1002.91,-999,-999,-999,-999,,,,,,,,,,
1865-03-31 07:00:00,2.78,,,1005.28,,,,,,6.43,83,45,1,8,Cl6,,-999,,
1865-03-31 14:00:00,8.89,,,1004.13,,,,,,6.43,57,45,1,8,Cl6,,-999,,
1865-03-31 21:00:00,3.89,,,999.32,,,,,,5.55,70,225,3,8,Cl6,,-999,,
1865-04-01 00:00:00,,2.94,,,990.82,1:00 AM,8:30 AM,11.43,,,,,,,,,,,
1865-04-01 07:00:00,1.67,,,988.69,,,,,,6.91,100,225,3,8,Cl2,,,,
1865-04-01 14:00:00,4.44,,,989.77,,,,,,7.65,92,315,2,8,Cl7,,,,
1865-04-01 21:00:00,2.78,,,994.04,,,,,,6.77,91,315,1,8,Cl6,,,,
1865-04-02 00:00:00,,4.06,,,997.33,early morning,,2.29,19.05,,,,,,,,,,
1865-04-02 07:00:00,1.11,,,994.38,,,,,,6.16,83,315,3,8,Cl7,,,,
1865-04-02 14:00:00,8.89,,,994.51,,,,,,9.65,86,315,2,7.2,Cl6,,,,
1865-04-02 21:00:00,2.22,,,1003.05,,,,,,4.81,66,315,5,2.4,Cl2,,,,
1865-04-03 00:00:00,,2.39,,,1015.24,,,,,,,,,,,,,,
1865-04-03 07:00:00,-0.56,,,1010.9,,,,,,3.93,58,315,3,0,,,,,
1865-04-03 14:00:00,6.67,,,1012.87,,,,,,5.32,54,315,3,0,,,,,
1865-04-03 21:00:00,1.11,,,1021.94,,,,,,4.74,72,315,2,0,,,,,
1865-04-04 00:00:00,,1.11,,,1030.07,,,,,,,,,,,,,,
1865-04-04 07:00:00,-3.33,,,1029.67,,,,,,2.95,52,270,2,0,,,,,
1865-04-04 14:00:00,5.56,,,1030.48,,,,,,5.42,60,225,3,0,,,,,
1865-04-04 21:00:00,1.11,,,1030.04,,,,,,5.28,80,225,2,0,,,,,
1865-04-05 00:00:00,,2.78,,,1027.26,,,,,,,,,,,,,,
1865-04-05 07:00:00,1.11,,,1028.85,,,,,,5.93,82,225,3,8,Cl7,,,,
1865-04-05 14:00:00,3.89,,,1027.23,,,,,,6.77,84,225,3,8,Cl7,,,,
1865-04-05 21:00:00,3.33,,,1025.74,,,,,,7.04,91,225,3,8,Cl6,,,,
1865-04-06 00:00:00,,5.56,,,1022.52,early morning,,1.02,,,,,,,,,,,
1865-04-06 07:00:00,3.33,,,1023.3,,,,,,7.65,92,225,2,6.4,Cl6,,,,
1865-04-06 14:00:00,8.33,,,1022.28,,,,,,8.57,80,225,2,8,Cl6,,,,
1865-04-06 21:00:00,5,,,1022.01,,,,,,7.96,92,225,2,8,,,,,
1865-04-07 00:00:00,,6.11,,,1017,6:30 PM,,,,,,,,,,,,,
1865-04-07 07:00:00,5,,,1018.63,,,,,,8.97,92,225,7,8,Cl6,,,,
1865-04-07 14:00:00,6.67,,,1016.66,,,,,,8.97,92,225,3,8,Cl6,,,,
1865-04-07 21:00:00,6.67,,,1015.68,,,,,,9.35,96,225,2,8,,,,,
1865-04-08 00:00:00,,5.17,,,1017.61,,in night,15.75,,,,,,,,,,,-999
1865-04-08 00:00:00,,5.17,,,1017.61,,in night,15.75,,,,,,,,,,,-999
1865-04-08 00:00:00,,5.17,,,1017.61,,in night,15.75,,,,,,,,,,,-999
1865-04-08 00:00:00,,5.17,,,1017.61,,in night,15.75,,,,,,,,,,,-999
1865-04-08 00:00:00,,5.17,,,1017.61,,in night,15.75,,,,,,,,,,,-999
1865-04-08 07:00:00,4.44,,,1016.8,,,,,,8.36,100,225,2,8,Cl2,,,,
1865-04-08 14:00:00,8.33,,,1015.92,,,,,,8.57,80,225,2,0,,,,,
1865-04-08 21:00:00,2.78,,,1020.15,,,,,,4.54,61,315,2,0,,,,,
1865-04-09 00:00:00,,1.5,,,1029.5,,,,,,,,,,,,,,
1865-04-09 07:00:00,-1.11,,,1029.7,,,,,,3.89,50,315,1,0,,,,,
1865-04-09 14:00:00,5.56,,,1029.26,,,,,,5.89,66,225,5,0,,,,,
1865-04-09 21:00:00,0,,,1029.56,,,,,,5.32,87,225,2,0,,,,,
1865-04-10 00:00:00,,2.61,,,1026.75,,,,,,,,,,,,,,
1865-04-10 07:00:00,1.67,,,1029.02,,,,,,6.16,83,225,2,8,Cl6,,,,
1865-04-10 14:00:00,3.33,,,1027.36,,,,,,6.43,83,225,2,8,Cl6,,,,
1865-04-10 21:00:00,2.78,,,1023.91,,,,,,6.43,87,225,1,8,Cl6,,,,
1865-04-11 00:00:00,,4.44,,,1019.95,early morning,,6.35,,,,,,,,,,,
1865-04-11 07:00:00,1.67,,,1019.54,,,,,,6.77,91,45,2,8,Cl6,,,,
1865-04-11 14:00:00,7.78,,,1019.84,,,,,,8.64,83,45,1,8,Cl6,,,,
1865-04-11 21:00:00,3.89,,,1020.45,,,,,,7.11,87,225,1,8,Cl6,,,,
1865-04-12 00:00:00,,5.17,,,1009.04,10:30 AM,,,,,,,,,,,,,
1865-04-12 07:00:00,3.33,,,1016.05,,,,,,7.99,96,225,1,8,Cl2,,,,
1865-04-12 14:00:00,5.56,,,1008.06,,,,,,9.04,100,135,3,8,,,,,
1865-04-12 21:00:00,6.67,,,999.66,,,,,,9.75,100,225,7,8,Cl2,,,,
1865-04-13 00:00:00,,6.28,,,1003.18,,in night,17.91,,,,,,,,,,,
1865-04-13 07:00:00,4.44,,,1000.03,,,,,,9.04,100,270,2,8,Cl7,,,,
1865-04-13 14:00:00,11.67,,,1001.22,,,,,,8.13,60,315,2,0,,,,,
1865-04-13 21:00:00,2.78,,,1008.3,,,,,,5.08,68,315,1,0,,,,,
1865-04-14 00:00:00,,4.78,,,1011.41,,,,,,,,,,,,,,AU
1865-04-14 07:00:00,1.11,,,1009.62,,,,,,5.42,60,270,2,0,,,,,
1865-04-14 14:00:00,8.33,,,1008.97,,,,,,7.25,67,225,3,8,Cl6,,,,
1865-04-14 21:00:00,5,,,1015.68,,,,,,5.08,58,315,1,0,,,,,
1865-04-15 00:00:00,,0.17,,,1020.49,,,,,,,,,,,,,,
1865-04-15 07:00:00,-2.78,,,1024.28,,,,,,2.37,48,45,1,8,Cl7,,,,
1865-04-15 14:00:00,2.22,,,1021.54,,,,,,4.81,66,225,2,8,Cl6,,,,
1865-04-15 21:00:00,1.11,,,1049.51,,,,,,5.28,80,45,1,4,Cl6,,,,
1865-04-16 00:00:00,,-0.94,,,998.31,early morning,3:00 PM,18.8,,,,,,,,,,,
1865-04-16 07:00:00,2.78,,,994.07,,,,,,7.38,95,45,2,8,,,,,
1865-04-16 14:00:00,2.22,,,994.92,,,,,,6.54,91,0,5,8,Cl7,,,,
1865-04-16 21:00:00,-2.22,,,1005.86,,,,,,4.13,80,45,5,8,,,,,
1865-04-17 00:00:00,,0.56,,,1018.02,,,,,,,,,,,,,,AU
1865-04-17 07:00:00,-4.44,,,1016.46,,,,,,3.28,64,0,2,0,,,,,
