Date,Air_Temperature,Mean_Air_Temperature,Air_pressure,Adjunct_Temperature_Barometer,Air_pressure_corrected,Air_pressure_mean,Time_Rain_Snow_Began,Time_Rain_Snow_Ended,Accumulated_Precipitation,Snow_Depth,Psychrometer_Dry_Bulb,Psychometer_Wet_Bulb,Force_Pressure_Vapour,Relative_Humidity,Wind_Direction,Wind_Force,Cloud_Amount,Cloud_Type,Cloud_Direction,Cloud_Velocity,Upper_Cloud_Direction,Weather_Remarks
1866-06-08 14:00:00,10,,1011.38,16.11,,,,,,,10.14,8.89,,,225,3,8,Cl6,,,,
1866-06-08 21:00:00,8.89,,1018.9,19.44,,,,,,,8.89,7.22,,,270,3,4,Cl6,,,,
1866-06-09 07:00:00,8.89,,1020.66,15,,,,,,,8.89,7.78,,,135,1,8,Cl6,,,,
1866-06-09 14:00:00,15.97,,1019.37,19.44,,,,,,,16.11,11.11,,,225,3,7.2,Cl6,,,,
1866-06-09 21:00:00,8.06,,1023.23,20.56,,,,,,,8.06,5.56,,,180,2,8,Cl6,,,,
1866-06-10 07:00:00,10.69,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-06-10 14:00:00,14.44,,1020.25,18.89,,,,,,,14.44,11.67,,,270,2,8,Cl6,,,,
1866-06-10 21:00:00,11.11,,1019.84,19.44,,,,,,,11.11,9.86,,,180,1,1.6,Cl6,,,,
1866-06-11 00:00:00,,,,,,,4:00 PM,6:00 PM,3.81,-999,,,,,,,,,,,,
1866-06-11 07:00:00,12.5,,1016.66,16.67,,,,,,,12.5,10.56,,,-999,0,7.2,Cl6,,,,
1866-06-11 14:00:00,13.89,,1014.36,20.69,,,,,,,13.89,11.81,,,315,2,8,Cl6,,,,
1866-06-11 21:00:00,14.72,,1014.16,18.75,,,,,,,14.72,12.22,,,270,1,0.8,Cl6,,,,
1866-06-12 07:00:00,8.47,,1010.67,13.89,,,,,,,8.47,6.67,,,315,5,3.2,Cl6,,,,
1866-06-12 14:00:00,8.89,,1009.96,14.58,,,,,,,8.89,6.81,,,0,7,7.2,Cl6,,,,
1866-06-12 21:00:00,14.44,,1013.68,18.89,,,,,,,14.44,11.11,,,0,7,1.6,Cl6,,,,
1866-06-13 07:00:00,7.5,,1014.83,12.36,,,,,,,7.5,5.83,,,0,7,7.2,Cl6,,,,
1866-06-13 14:00:00,8.75,,1016.53,17.78,,,,,,,8.89,7.5,,,0,5,8,Cl6,,,,
1866-06-13 21:00:00,6.39,,1017.88,18.33,,,,,,,6.39,5.14,,,0,5,7.2,Cl6,,,,
1866-06-14 07:00:00,7.64,,1014.16,13.89,,,,,,,7.78,6.67,,,0,3,8,Cl6,,,,
1866-06-14 14:00:00,10.56,,1012.53,16.67,,,,,,,10.56,9.31,,,0,2,8,Cl6,,,,
1866-06-14 21:00:00,7.78,,1011.18,18.33,,,,,,,7.78,7.22,,,135,2,2.4,Cl6,,,,
1866-06-15 07:00:00,12.92,,1007.18,16.11,,,,,,,12.92,10.14,,,225,2,8,Cl6,,,,
1866-06-15 14:00:00,19.44,,1004.94,20,,,,,,,19.44,16.11,,,45,1,0.8,Cl6,,,,
1866-06-15 21:00:00,10.14,,1007.52,22.22,,,,,,,10.14,9.03,,,-999,0,0.8,Cl6,,,,
1866-06-16 07:00:00,10.56,,1010.23,18.33,,,,,,,10.56,8.75,,,-999,0,0,-999,,,,
1866-06-16 14:00:00,21.25,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-06-16 21:00:00,15,,1014.43,21.67,,,,,,,15,12.64,,,-999,0,6.4,Cl6,,,,
1866-06-17 07:00:00,15.28,,1017.75,20.06,,,,,,,15.28,13.19,,,270,1,0,-999,,,,
1866-06-17 14:00:00,22.92,,1018.22,23.33,,,,,,,22.78,18.89,,,0,1,2.4,Cl6,,,,
1866-06-17 21:00:00,17.92,,1020.59,23.33,,,,,,,17.92,15.97,,,-999,0,1.6,Cl6,,,,
1866-06-18 07:00:00,20.56,,1019.71,21.39,,,,,,,20.42,19.44,,,180,2,8,Cl6,,,,
1866-06-18 14:00:00,26.67,,1018.42,26.81,,,,,,,26.67,21.81,,,180,7,8,Cl6,,,,
1866-06-18 21:00:00,19.31,,1017.95,23.89,,,,,,,19.31,18.19,,,-999,0,2.4,Cl6,,,,
1866-06-19 00:00:00,,,,,,,5:00 AM,10:00 AM,2.54,-999,,,,,,,,,,,,
1866-06-19 07:00:00,21.11,,1015.31,23.89,,,,,,,21.11,19.72,,,225,5,8,Cl7,,,,
1866-06-19 14:00:00,23.06,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-06-19 21:00:00,17.22,,1013.88,22.78,,,,,,,17.22,13.89,,,225,2,4.8,Cl6,,,,
1866-06-20 07:00:00,18.75,,1010.3,20.56,,,,,,,18.83,15,,,225,3,4.8,Ch8,,,,
1866-06-20 14:00:00,19.44,,1007.52,21.67,,,,,,,19.44,14.58,,,270,5,4.8,Cl6,,,,
1866-06-20 21:00:00,15.83,,1011.51,21.11,,,,,,,15.83,11.94,,,270,2,0,-999,,,,
1866-06-21 07:00:00,21.11,,1013.48,20.28,,,,,,,21.11,16.81,,,270,3,0,-999,,,,
1866-06-21 14:00:00,27.64,,1012.87,26.67,,,,,,,27.64,17.5,,,270,7,2.4,Cl6,,,,
1866-06-21 21:00:00,17.78,,1012.53,24.72,,,,,,,17.78,15,,,270,1,0,-999,,,,
1866-06-22 07:00:00,20,,-999,-999,,,,,,,-999,-999,,,-999,-999,-999,-999,,,,
1866-06-22 14:00:00,29.72,,1008.13,27.78,,,,,,,29.72,19.58,,,225,7,0.8,Cl6,,,,
1866-06-22 21:00:00,21.67,,1007.99,23.89,,,,,,,21.67,17.5,,,225,5,3.2,Cl6,,,,
1866-06-23 07:00:00,18.89,,1008.74,20,,,,,,,18.89,17.22,,,225,2,7.2,Ch8,,,,
1866-06-23 14:00:00,23.61,,1007.86,25,,,,,,,23.47,19.86,,,0,1,7.2,Cl6,,,,
1866-06-23 21:00:00,16.39,,1009.21,24.17,,,,,,,16.25,14.72,,,270,2,0.8,Cl6,,,,
1866-06-24 07:00:00,16.39,,1013.95,21.11,,,,,,,16.39,14.17,,,270,2,7.2,Cl6,,,,
1866-06-24 14:00:00,17.36,,1017.81,21.67,,,,,,,17.36,14.58,,,0,3,8,Cl6,,,,
1866-06-24 21:00:00,13.06,,1021.47,21.11,,,,,,,12.92,11.67,,,-999,0,0,-999,,,,
1866-06-25 07:00:00,20,,1022.28,20.28,,,,,,,20,16.39,,,225,-888,1.6,Ch8,,,,
1866-06-25 14:00:00,27.08,,1015.65,25.28,,,,,,,27.08,18.89,,,225,3,0.8,Cl6,,,,
1866-06-25 21:00:00,19.44,,1010.84,23.89,,,,,,,19.44,17.08,,,225,3,7.2,Cl6,,,,
1866-06-26 07:00:00,23.89,,1006.64,24.44,,,,,,,23.89,19.03,,,225,3,0.8,Cl6,,,,
1866-06-26 14:00:00,28.89,,1008.6,28.89,,,,,,,28.89,18.75,,,270,5,0.8,Cl6,,,,
1866-06-26 21:00:00,22.78,,1010.97,25.56,,,,,,,22.78,15.42,,,270,3,0,-999,,,,
1866-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-06-27 07:00:00,19.31,,1010.9,22.78,,,,,,,19.31,16.11,,,90,1,6.4,Ch8,,,,
1866-06-27 14:00:00,33.33,,1008.67,31.94,,,,,,,33.33,22.92,,,225,5,1.6,Cl6,,,,
1866-06-27 21:00:00,21.53,,1009.41,24.44,,,,,,,21.53,18.61,,,225,3,0.8,Cl6,,,,
1866-06-28 00:00:00,,,,,,,11:00 AM,-999,-999,-999,,,,,,,,,,,,
1866-06-28 07:00:00,21.39,,1012.39,24.72,,,,,,,21.39,18.89,,,225,2,8,Cl6,,,,
1866-06-28 14:00:00,23.06,,1013.95,25,,,,,,,23.06,20.69,,,225,2,8,Cl6,,,,
1866-06-28 21:00:00,16.94,,1014.97,24.44,,,,,,,16.94,16.39,,,225,1,8,Cl7,,,,
1866-06-29 07:00:00,17.22,,1015.85,22.22,,,,,,,17.22,16.67,,,-999,0,8,Cl7,,,,
1866-06-29 14:00:00,17.78,,1015.31,22.78,,,,,,,17.78,17.36,,,-999,0,8,Cl7,,,,
1866-06-29 21:00:00,16.25,,1015.65,22.78,,,,,,,16.25,15.97,,,-999,0,8,Cl7,,,,
1866-06-30 00:00:00,,,,,,,-999,Nocte,85.85,-999,,,,,,,,,,,,
1866-06-30 07:00:00,13.89,,1018.29,20,,,,,,,13.89,13.33,,,-999,0,8,Cl7,,,,
1866-06-30 14:00:00,16.67,,1018.63,21.39,,,,,,,16.67,15.97,,,0,1,8,Cl7,,,,
1866-06-30 21:00:00,14.03,,1015.92,21.11,,,,,,,14.03,13.61,,,225,2,8,Cl7,,,,
1866-07-01 07:00:00,13.33,,1016.26,18.89,,,,,,,13.33,12.08,,,270,1,8,Cl6,,,,
1866-07-01 14:00:00,15.69,,1020.79,19.72,,,,,,,15.69,13.61,,,270,1,8,Cl6,,,,
1866-07-01 21:00:00,12.78,,1022.69,19.17,,,,,,,12.78,12.08,,,270,1,3.2,Cl6,,,,
1866-07-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-07-02 07:00:00,16.53,,1022.76,18.33,,,,,,,16.53,14.58,,,-999,0,1.6,Cl6,,,,
1866-07-02 14:00:00,21.53,,1022.49,21.67,,,,,,,21.53,18.33,,,0,1,6.4,Cl6,,,,
1866-07-02 21:00:00,16.94,,1021.88,22.22,,,,,,,16.94,14.72,,,-999,0,5.6,Cl6,,,,
1866-07-03 07:00:00,16.11,,1021.2,19.72,,,,,,,16.11,15,,,315,2,5.6,Ch8,,,,
1866-07-03 14:00:00,19.86,,1018.02,23.06,,,,,,,19.86,18.06,,,45,1,7.2,Cl6,,,,
1866-07-03 21:00:00,17.78,,1019.03,23.89,,,,,,,17.78,17.08,,,-999,0,0,-999,,,,
1866-07-04 07:00:00,17.64,,1016.73,21.67,,,,,,,17.64,16.11,,,135,2,8,Cl6,,,,
1866-07-04 14:00:00,21.53,,1014.9,23.61,,,,,,,21.39,18.61,,,135,2,6.4,Cl6,,,,
1866-07-04 21:00:00,18.06,,1019.03,23.06,,,,,,,18.06,16.25,,,225,2,0,-999,,,,
1866-07-05 00:00:00,,,,,,,11:30 AM,1:30 PM,3.81,-999,,,,,,,,,,,,
1866-07-05 07:00:00,18.19,,1019.84,21.11,,,,,,,18.28,16.81,,,180,5,8,Cl6,,,,
1866-07-05 14:00:00,19.72,,1017,22.08,,,,,,,19.86,17.92,,,180,5,8,Cl6,,,,
1866-07-05 21:00:00,19.31,,1017.07,23.33,,,,,,,19.31,17.92,,,180,2,8,Cl6,,,,
1866-07-06 07:00:00,20,,1015.1,21.39,,,,,,,20,18.33,,,225,1,8,Cl6,,,,
1866-07-06 14:00:00,19.17,,1011.65,23.33,,,,,,,19.17,18.33,,,180,1,8,Cl6,,,,
1866-07-06 21:00:00,18.89,,1010.16,23.06,,,,,,,18.89,17.78,,,-999,0,6.4,Cl6,,,,
1866-07-07 07:00:00,21.53,,1010.9,22.78,,,,,,,21.53,20,,,225,2,8,Cl6,,,,
1866-07-07 14:00:00,28.75,,1010.16,27.78,,,,,,,28.75,22.36,,,270,3,0,-999,,,,
1866-07-07 21:00:00,22.08,,1010.9,27.5,,,,,,,22.08,20.14,,,-999,0,0,-999,,,,
1866-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,-999
1866-07-08 07:00:00,23.89,,1009.21,25,,,,,,,23.89,20.56,,,270,1,1.6,Cl6,,,,
1866-07-08 14:00:00,31.25,,1008.33,29.72,,,,,,,31.11,23.75,,,270,3,2.4,Ch8,,,,
1866-07-08 21:00:00,21.39,,1007.92,27.78,,,,,,,21.39,19.72,,,-999,0,0,-999,,,,
1866-07-09 07:00:00,23.06,,1009.14,24.17,,,,,,,23.06,20.14,,,270,2,6.4,Ch8,,,,
1866-07-09 14:00:00,24.86,,1011.38,26.11,,,,,,,24.72,20.14,,,270,5,1.6,Cl6,,,,
1866-07-09 21:00:00,16.67,,1016.12,23.33,,,,,,,16.61,13.19,,,225,1,0,-999,,,,
1866-07-10 07:00:00,18.33,,1020.66,20.56,,,,,,,18.33,13.89,,,270,1,0,-999,,,,
1866-07-10 14:00:00,22.22,,1021.81,22.5,,,,,,,22.36,16.11,,,0,2,0.8,Cl6,,,,
1866-07-10 21:00:00,20.56,,1026.28,25,,,,,,,18.19,16.94,,,225,1,0,-999,,,,
1866-07-11 07:00:00,20.14,,1021,20,,,,,,,20.14,16.39,,,315,2,0,-999,,,,
1866-07-11 14:00:00,27.5,,1018.96,26.81,,,,,,,27.5,18.61,,,270,5,2.4,Cl6,,,,
1866-07-11 21:00:00,19.72,,1018.69,24.86,,,,,,,19.58,17.22,,,225,2,3.2,Cl6,,,,
1866-07-12 07:00:00,19.44,,1017,21.39,,,,,,,19.17,15.42,,,225,1,0,-999,,,,
1866-07-12 14:00:00,23.06,,1013.68,23.75,,,,,,,22.92,18.61,,,45,2,0.8,Cl2,,,,
1866-07-12 21:00:00,19.44,,1011.04,25.56,,,,,,,18.75,17.78,,,45,1,6.4,Cl6,,,,
1866-07-13 07:00:00,22.08,,1003.59,23.06,,,,,,,21.67,18.47,,,225,3,4,Cl6,,,,
1866-07-13 14:00:00,28.33,,1001.29,26.94,,,,,,,28.06,21.67,,,225,7,2.4,Ch8,,,,
1866-07-13 21:00:00,20.97,,1003.45,24.86,,,,,,,20.56,14.58,,,-999,0,0,-999,,,,
1866-07-14 07:00:00,16.39,,1009.01,19.86,,,,,,,16.25,11.11,,,315,3,0,-999,,,,
1866-07-14 14:00:00,19.86,,1010.23,20.14,,,,,,,19.58,12.08,,,315,5,0,-999,,,,
1866-07-14 21:00:00,15.83,,1013.88,20.83,,,,,,,15.83,12.5,,,90,1,0,-999,,,,
1866-07-15 00:00:00,,,,,,,10:00 PM,-999,-999,-999,,,,,,,,,,,,
1866-07-15 07:00:00,18.06,,1015.65,18.33,,,,,,,17.92,15.28,,,-999,0,7.2,Cl6,,,,
1866-07-15 14:00:00,18.33,,1015.24,20.56,,,,,,,17.64,15.14,,,45,3,6.4,Cl6,,,,
1866-07-15 21:00:00,16.67,,1013.55,21.53,,,,,,,16.53,15.56,,,45,1,8,Cl6,,,,
1866-07-16 00:00:00,,,,,,,-999,6:00 AM,4.06,-999,,,,,,,,,,,,
1866-07-16 07:00:00,16.11,,1015.04,20.14,,,,,,,15.69,14.44,,,90,1,6.4,Ch8,,,,
1866-07-16 14:00:00,22.92,,1016.93,22.5,,,,,,,22.92,18.89,,,45,2,1.6,Cl2,,,,
1866-07-16 21:00:00,20,,1019.98,23.89,,,,,,,19.86,17.64,,,135,1,8,Cl6,,,,
1866-07-17 00:00:00,,,,,,,7:30 AM,8:00 AM,2.54,-999,,,,,,,,,,,,
1866-07-17 07:00:00,16.94,,1016.12,21.11,,,,,,,16.81,15.56,,,180,1,8,Cl7,,,,
1866-07-17 14:00:00,21.67,,1012.53,22.5,,,,,,,21.53,18.61,,,180,2,8,Cl6,,,,
1866-07-17 21:00:00,16.67,,1010.57,22.78,,,,,,,16.39,15.56,,,0,2,0.8,Ch8,,,,
1866-07-18 07:00:00,21.67,,1009.48,21.53,,,,,,,21.25,18.06,,,-999,0,0,-999,,,,
1866-07-18 14:00:00,23.89,,1010.09,24.44,,,,,,,24.31,20.42,,,0,5,3.2,Ch9,,,,
1866-07-18 21:00:00,16.94,,1010.84,23.19,,,,,,,16.94,16.25,,,0,1,8,Cl6,,,,
1866-07-19 00:00:00,,,,,,,1:00 AM,9:00 AM,33.02,-999,,,,,,,,,,,,
1866-07-19 07:00:00,13.61,,1009.41,19.17,,,,,,,13.75,13.33,,,90,3,8,Cl7,,,,
1866-07-19 14:00:00,14.72,,1012.12,19.72,,,,,,,14.58,13.06,,,45,1,7.2,Cl6,,,,
1866-07-19 21:00:00,16.25,,1014.97,21.81,,,,,,,15.97,14.17,,,-999,0,0,-999,,,,
1866-07-20 07:00:00,16.94,,1020.05,18.33,,,,,,,16.94,14.72,,,225,1,0,-999,,,,
1866-07-20 14:00:00,25.28,,1020.39,23.61,,,,,,,25,17.22,,,315,1,0,-999,,,,
1866-07-20 21:00:00,17.78,,1021.06,24.44,,,,,,,17.72,16.25,,,-999,0,0,-999,,,,
1866-07-21 07:00:00,17.22,,1020.18,21.11,,,,,,,17.22,14.86,,,270,1,3.2,Ch8,,,,
1866-07-21 14:00:00,25.56,,1018.02,24.86,,,,,,,25.56,17.08,,,270,1,0.8,Cl6,,,,
1866-07-21 21:00:00,16.81,,1017.75,18.06,,,,,,,16.81,13.75,,,-999,0,8,Cl6,,,,
1866-07-22 00:00:00,,,,,,,3:00 PM,Nocte,8.13,-999,,,,,,,,,,,,
1866-07-22 07:00:00,18.47,,1015.17,22.22,,,,,,,18.33,15.97,,,315,1,6.4,Cl6,,,,
1866-07-22 14:00:00,18.75,,1013.28,22.78,,,,,,,18.75,15.42,,,135,2,8,Cl6,,,,
1866-07-22 21:00:00,13.75,,1012.19,21.39,,,,,,,13.75,12.92,,,135,1,8,Cl7,,,,
1866-07-23 00:00:00,,,,,,,Nocte,Nocte,7.37,-999,,,,,,,,,,,,
1866-07-23 07:00:00,15.69,,1009.96,20,,,,,,,15.56,13.89,,,45,2,0.8,Cl6,,,,
1866-07-23 14:00:00,21.25,,1010.16,22.5,,,,,,,21.25,17.17,,,90,1,7.2,Cl6,,,,
1866-07-23 21:00:00,15.69,,1010.57,23.33,,,,,,,15.69,14.58,,,270,2,8,Cl6,,,,
1866-07-24 07:00:00,16.25,,1011.18,21.11,,,,,,,16.25,15.14,,,90,2,7.2,Cl6,,,,
1866-07-24 14:00:00,20.28,,1011.04,23.89,,,,,,,20.28,16.94,,,45,2,7.2,Cl6,,,,
1866-07-24 21:00:00,15.69,,1012.39,23.33,,,,,,,15.69,14.58,,,-999,0,1.6,Cl6,,,,
1866-07-25 07:00:00,18.89,,1014.09,20.28,,,,,,,18.89,16.94,,,-999,0,0,-999,,,,
1866-07-25 14:00:00,24.44,,1013.95,23.89,,,,,,,24.44,18.33,,,45,1,0.8,Cl6,,,,
1866-07-25 21:00:00,18.33,,1017.81,25.14,,,,,,,18.33,17.22,,,-999,0,1.6,Cl6,,,,
1866-07-26 07:00:00,18.19,,1019.71,21.67,,,,,,,18.19,16.67,,,225,1,7.2,Cl6,,,,
1866-07-26 14:00:00,22.22,,1019.91,24.44,,,,,,,22.22,19.44,,,225,2,5.6,Cl6,,,,
1866-07-26 21:00:00,17.5,,1019.84,23.06,,,,,,,17.64,15.83,,,225,3,0,-999,,,,
1866-07-27 00:00:00,,,,,,,Nocte,-999,-999,-999,,,,,,,,,,,,
1866-07-27 07:00:00,18.33,,1019.57,21.94,,,,,,,18.33,16.11,,,-999,0,0,-999,,,,
1866-07-27 14:00:00,19.86,,1018.02,23.89,,,,,,,19.86,18.61,,,-999,0,8,Cl6,,,,
1866-07-27 21:00:00,17.64,,1015.85,23.61,,,,,,,17.64,16.53,,,225,1,7.2,Cl6,,,,
1866-07-28 00:00:00,,,,,,,-999,Nocte,11.43,-999,,,,,,,,,,,,
1866-07-28 07:00:00,19.58,,1013.75,21.67,,,,,,,19.86,17.72,,,225,1,7.2,Cl6,,,,
1866-07-28 14:00:00,18.47,,1010.23,23.61,,,,,,,18.47,17.22,,,135,1,7.2,Cl6,,,,
1866-07-28 21:00:00,17.22,,1012.12,24.44,,,,,,,17.22,16.11,,,-999,0,7.2,Cl6,,,,
1866-07-29 00:00:00,,,,,,,3:00 PM,Nocte,3.81,-999,,,,,,,,,,,,
1866-07-29 07:00:00,20,,1008.47,22.22,,,,,,,20,17.5,,,180,2,6.4,Cl6,,,,
1866-07-29 14:00:00,22.22,,1006.57,24.44,,,,,,,22.22,18.61,,,180,2,8,Cl6,,,,
1866-07-29 21:00:00,17.78,,1005.22,23.33,,,,,,,17.78,17.36,,,180,2,8,Cl7,,,,
1866-07-30 07:00:00,17.08,,1004.61,22.08,,,,,,,17.08,16.53,,,225,2,8,Cl6,,,,
1866-07-30 14:00:00,22.22,,1007.38,23.89,,,,,,,22.22,18.39,,,315,2,0.8,Cl6,,,,
1866-07-30 21:00:00,16.39,,1011.31,23.33,,,,,,,16.39,14.03,,,-999,0,0.8,Cl6,,,,
1866-07-31 07:00:00,16.11,,1012.53,20.83,,,,,,,16.11,14.86,,,-999,0,8,Cl6,,,,
1866-07-31 14:00:00,20.14,,1012.39,23.06,,,,,,,20.14,17.22,,,315,1,8,Cl6,,,,
1866-07-31 21:00:00,16.94,,1012.73,22.78,,,,,,,16.94,15.97,,,225,2,7.2,Cl6,,,,
1866-09-01 00:00:00,,,,,,,Nocte,-999,-999,-999,,,,,,,,,,,,
1866-09-01 07:00:00,15.28,,1017.75,17.78,,,,,,,15.28,13.33,,,270,2,0,-999,,,,
1866-09-01 14:00:00,20.83,,1016.86,22.22,,,,,,,20.69,14.44,,,270,2,3.2,Ch8,,,,
1866-09-01 21:00:00,13.61,,1017.34,21.11,,,,,,,13.61,11.81,,,-999,0,0,-999,,,,
1866-09-02 00:00:00,,,,,,,-999,Nocte,38.1,-999,,,,,,,,,,,,
1866-09-02 07:00:00,14.03,,1017.47,19.58,,,,,,,14.03,13.75,,,135,2,8,Cl7,,,,
1866-09-02 14:00:00,15.56,,1015.92,21.11,,,,,,,15.69,15.56,,,135,1,8,Cl7,,,,
1866-09-02 21:00:00,15.56,,1016.26,20.56,,,,,,,15.56,14.86,,,135,1,8,Cl7,,,,
1866-09-03 07:00:00,16.81,,1016.05,21.11,,,,,,,16.67,16.25,,,-999,0,8,Cl6,,,,
1866-09-03 14:00:00,19.86,,1014.97,23.89,,,,,,,19.94,18.89,,,45,1,7.2,Cl6,,,,
1866-09-03 21:00:00,17.92,,1016.05,22.22,,,,,,,17.92,17.64,,,-999,0,8,Cl7,,,,
1866-09-04 00:00:00,,,,,,,11:00 PM,Nocte,18.8,-999,,,,,,,,,,,,
1866-09-04 07:00:00,18.19,,1018.49,22.22,,,,,,,18.19,15.56,,,225,2,8,Cl6,,,,
1866-09-04 14:00:00,20.97,,1016.93,23.06,,,,,,,20.97,17.08,,,225,1,8,Cl6,,,,
1866-09-04 21:00:00,16.67,,1016.26,23.33,,,,,,,16.67,15.56,,,-999,0,8,Cl6,,,,
1866-09-05 07:00:00,17.08,,1014.56,21.11,,,,,,,17.08,16.11,,,-999,0,7.2,Cl6,,,,
1866-09-05 14:00:00,19.86,,1013.14,23.06,,,,,,,19.86,17.08,,,45,1,2.4,Ch9,,,,
1866-09-05 21:00:00,15.56,,1012.8,22.78,,,,,,,15.42,14.44,,,-999,0,0,-999,,,,
1866-09-06 07:00:00,16.67,,1011.45,21.11,,,,,,,16.67,15.78,,,-999,0,8,Cl6,,,,
1866-09-06 14:00:00,20,,1008.6,23.19,,,,,,,20,18.39,,,270,1,8,Cl6,,,,
1866-09-06 21:00:00,15.42,,1011.45,22.22,,,,,,,15.56,13.75,,,270,2,0,-999,,,,
1866-09-07 00:00:00,,,,,,,Nocte,-999,-999,-999,,,,,,,,,,,,
1866-09-07 07:00:00,14.86,,1015.37,18.89,,,,,,,14.86,12.92,,,270,1,0,-999,,,,
1866-09-07 14:00:00,19.03,,1017.27,20,,,,,,,19.03,14.86,,,270,2,7.2,Cl6,,,,
1866-09-07 21:00:00,12.92,,1018.96,21.39,,,,,,,12.78,11.72,,,-999,0,0,-999,,,,
1866-09-08 00:00:00,,,,,,,-999,1 3/4 PM,12.45,-999,,,,,,,,,,,,
1866-09-08 07:00:00,14.72,,1011.24,19.17,,,,,,,14.86,14.31,,,90,1,8,Cl7,,,,
1866-09-08 14:00:00,21.67,,1002.44,23.06,,,,,,,21.67,20.56,,,225,3,8,Cl6,,,,
1866-09-08 21:00:00,16.67,,1001.69,23.06,,,,,,,16.67,16.06,,,225,3,8,Cl6,,,,
1866-09-09 07:00:00,14.03,,1002.3,20,,,,,,,14.03,13.61,,,270,5,8,Cl6,,,,
1866-09-09 14:00:00,13.33,,1005.76,20.56,,,,,,,13.33,12.78,,,270,3,8,Cl6,,,,
1866-09-09 21:00:00,11.67,,1011.72,20.83,,,,,,,11.81,10,,,0,3,8,Cl6,,,,
1866-09-10 07:00:00,11.11,,1014.97,15.56,,,,,,,11.25,9.39,,,315,3,0.8,Cl6,,,,
1866-09-10 14:00:00,15.69,,1014.02,19.72,,,,,,,15.69,14.03,,,315,2,4,Cl6,,,,
1866-09-10 21:00:00,12.08,,1015.17,19.44,,,,,,,12.08,10,,,270,2,8,Cl6,,,,
1866-09-11 07:00:00,12.78,,1015.1,16.39,,,,,,,12.72,10.42,,,270,2,0,-999,,,,
1866-09-11 14:00:00,19.72,,1013.75,20.56,,,,,,,19.72,14.31,,,270,2,0.8,Cl6,,,,
1866-09-11 21:00:00,13.33,,1015.65,20,,,,,,,13.33,10.56,,,270,1,6.4,Cl6,,,,
1866-09-12 00:00:00,,,,,,,8 1/2 AM,3:00 PM,24.89,-999,,,,,,,,,,,,
1866-09-12 07:00:00,15.56,,1013.48,19.44,,,,,,,15.56,14.58,,,-999,0,8,Cl6,,,,
1866-09-12 14:00:00,18.61,,1006.37,23.33,,,,,,,18.61,17.64,,,180,3,8,Cl7,,,,
1866-09-12 21:00:00,18.61,,1008.13,23.19,,,,,,,18.61,17.08,,,225,3,8,Cl6,,,,
1866-09-13 07:00:00,18.89,,1009.01,21.67,,,,,,,19.03,16.81,,,225,3,1.6,Cl6,,,,
1866-09-13 14:00:00,23.33,,1008.87,25.28,,,,,,,23.33,17.72,,,225,3,1.6,Cl6,,,,
1866-09-13 21:00:00,14.86,,1012.73,22.5,,,,,,,14.86,12.08,,,225,2,0,-999,,,,
1866-09-14 00:00:00,,,,,,,7 1/2 PM,Nocte,3.05,-999,,,,,,,,,,,,
1866-09-14 07:00:00,14.44,,1018.76,20,,,,,,,14.39,12.22,,,-999,0,0,-999,,,,
1866-09-14 14:00:00,19.86,,1018.42,20,,,,,,,19.86,13.33,,,-999,0,0,-999,,,,
1866-09-14 21:00:00,14.44,,1016.93,21.11,,,,,,,14.44,12.22,,,135,2,8,Cl6,,,,
1866-09-15 07:00:00,18.06,,1010.3,20,,,,,,,18.06,15.42,,,225,2,2.4,Cl6,,,,
1866-09-15 14:00:00,17.08,,1011.58,21.39,,,,,,,17.17,12.08,,,270,3,0.8,Cl6,,,,
1866-09-15 21:00:00,11.39,,1016.59,20,,,,,,,11.39,9.31,,,225,3,0.8,Cl6,,,,
1866-09-16 07:00:00,10,,1025.47,14.72,,,,,,,10,7.08,,,270,3,0.8,Cl6,,,,
1866-09-16 14:00:00,15.56,,1026.28,20.28,,,,,,,15.56,10.14,,,270,1,0.8,Cl6,,,,
1866-09-16 21:00:00,8.61,,1027.57,19.44,,,,,,,8.61,7.36,,,-999,0,1.6,Cl6,,,,
1866-09-17 00:00:00,,,,,,,11:00 PM,-999,-999,-999,,,,,,,,,,,,
1866-09-17 07:00:00,10.69,,1022.55,17.22,,,,,,,10.69,8.06,,,225,1,8,Cl6,,,,
