,StationName,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
903,Fort Peel River,1865-11-28 14:00:00,1865-11-28 14:00:00,1,Sm,wind_force_2pm,109,237096,2113,2052
904,Fort Peel River,1865-11-29 14:00:00,1865-11-29 14:00:00,3,Sm,wind_force_2pm,109,237097,2113,2052
905,Fort Peel River,1865-11-30 14:00:00,1865-11-30 14:00:00,1,Sm,wind_force_2pm,109,237100,2113,2052
906,Fort Peel River,1865-12-01 14:00:00,1865-12-01 14:00:00,1,Sm,wind_force_2pm,109,236244,2114,2051
907,Fort Peel River,1865-12-02 14:00:00,1865-12-02 14:00:00,4,Sm,wind_force_2pm,109,236245,2114,2051
908,Fort Peel River,1865-12-03 14:00:00,1865-12-03 14:00:00,2,Sm,wind_force_2pm,109,236246,2114,2051
909,Fort Peel River,1865-12-04 14:00:00,1865-12-04 14:00:00,1,Sm,wind_force_2pm,109,236247,2114,2051
910,Fort Peel River,1865-12-05 14:00:00,1865-12-05 14:00:00,2,Sm,wind_force_2pm,109,236248,2114,2051
911,Fort Peel River,1865-12-06 14:00:00,1865-12-06 14:00:00,2,Sm,wind_force_2pm,109,236249,2114,2051
912,Fort Peel River,1865-12-07 14:00:00,1865-12-07 14:00:00,2,Sm,wind_force_2pm,109,236250,2114,2051
913,Fort Peel River,1865-12-08 14:00:00,1865-12-08 14:00:00,2,Sm,wind_force_2pm,109,236251,2114,2051
914,Fort Peel River,1865-12-09 14:00:00,1865-12-09 14:00:00,3,Sm,wind_force_2pm,109,236252,2114,2051
915,Fort Peel River,1865-12-10 14:00:00,1865-12-10 14:00:00,3,Sm,wind_force_2pm,109,236253,2114,2051
916,Fort Peel River,1865-12-11 14:00:00,1865-12-11 14:00:00,3,Sm,wind_force_2pm,109,236254,2114,2051
917,Fort Peel River,1865-12-12 14:00:00,1865-12-12 14:00:00,2,Sm,wind_force_2pm,109,236255,2114,2051
918,Fort Peel River,1865-12-13 14:00:00,1865-12-13 14:00:00,6,Sm,wind_force_2pm,109,236256,2114,2051
919,Fort Peel River,1865-12-14 14:00:00,1865-12-14 14:00:00,4,Sm,wind_force_2pm,109,236257,2114,2051
920,Fort Peel River,1865-12-15 14:00:00,1865-12-15 14:00:00,1,Sm,wind_force_2pm,109,236258,2114,2051
921,Fort Peel River,1865-12-16 14:00:00,1865-12-16 14:00:00,2,Sm,wind_force_2pm,109,236259,2114,2051
922,Fort Peel River,1865-12-17 14:00:00,1865-12-17 14:00:00,1,Sm,wind_force_2pm,109,236260,2114,2051
923,Fort Peel River,1865-12-18 14:00:00,1865-12-18 14:00:00,3,Sm,wind_force_2pm,109,236261,2114,2051
924,Fort Peel River,1865-12-19 14:00:00,1865-12-19 14:00:00,1,Sm,wind_force_2pm,109,236262,2114,2051
925,Fort Peel River,1865-12-20 14:00:00,1865-12-20 14:00:00,2,Sm,wind_force_2pm,109,236263,2114,2051
926,Fort Peel River,1865-12-21 14:00:00,1865-12-21 14:00:00,1,Sm,wind_force_2pm,109,236264,2114,2051
927,Fort Peel River,1865-12-22 14:00:00,1865-12-22 14:00:00,1,Sm,wind_force_2pm,109,236265,2114,2051
928,Fort Peel River,1865-12-23 14:00:00,1865-12-23 14:00:00,1,Sm,wind_force_2pm,109,236266,2114,2051
929,Fort Peel River,1865-12-24 14:00:00,1865-12-24 14:00:00,1,Sm,wind_force_2pm,109,236267,2114,2051
930,Fort Peel River,1865-12-25 14:00:00,1865-12-25 14:00:00,1,Sm,wind_force_2pm,109,236268,2114,2051
931,Fort Peel River,1865-12-26 14:00:00,1865-12-26 14:00:00,1,Sm,wind_force_2pm,109,236269,2114,2051
932,Fort Peel River,1865-12-27 14:00:00,1865-12-27 14:00:00,2,Sm,wind_force_2pm,109,236270,2114,2051
933,Fort Peel River,1865-12-28 14:00:00,1865-12-28 14:00:00,1,Sm,wind_force_2pm,109,236271,2114,2051
934,Fort Peel River,1865-12-29 14:00:00,1865-12-29 14:00:00,3,Sm,wind_force_2pm,109,236272,2114,2051
935,Fort Peel River,1865-12-30 14:00:00,1865-12-30 14:00:00,1,Sm,wind_force_2pm,109,236273,2114,2051
936,Fort Peel River,1865-12-31 14:00:00,1865-12-31 14:00:00,1,Sm,wind_force_2pm,109,236274,2114,2051
