"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Kinogumissee","49.8","-84","276","America/Thunder_Bay","5","71832","6075543"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
1863-03-23 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,-8.89,NA,NA
1863-03-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-23 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,5.56,NA,NA
1863-03-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1863-03-23 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
1863-03-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1863-03-24 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1863-03-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-24 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,5.56,NA,NA
1863-03-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-24 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
1863-03-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-25 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA
1863-03-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-25 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA
1863-03-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1863-03-25 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1863-03-26 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA
1863-03-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-26 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1863-03-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-26 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-27 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,-21.11,NA,NA
1863-03-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-27 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
1863-03-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
1863-03-27 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1863-03-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1863-03-28 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1863-03-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1863-03-28 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,-7.22,NA,NA
1863-03-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1863-03-28 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,-14.44,NA,NA
1863-03-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1863-03-29 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1863-03-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1863-03-29 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1863-03-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-29 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,-16.11,NA,NA
1863-03-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-30 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,-21.67,NA,NA
1863-03-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-30 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA
1863-03-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-03-30 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA
1863-03-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-31 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,-15,NA,NA
1863-03-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
1863-03-31 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1863-03-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1863-03-31 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,-21.67,NA,NA
1863-03-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1863-04-01,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-01,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,-27.78,NA,NA
1863-04-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
1863-04-01 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1863-04-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
1863-04-01 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1863-04-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-02,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-02,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-02 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1863-04-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-02 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1863-04-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-02 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1863-04-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-04-03,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-03,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-03 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,-16.67,NA,NA
1863-04-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-04-03 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1863-04-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-04-03 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,-17.22,NA,NA
1863-04-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-04,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-04,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-04 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,-24.44,NA,NA
1863-04-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-04 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.78,NA,NA
1863-04-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1863-04-04 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA
1863-04-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-04-05,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-05,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-05 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1863-04-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-05 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,15.56,NA,NA
1863-04-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-04-05 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1863-04-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
1863-04-06,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-06,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-06 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1863-04-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
1863-04-06 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1863-04-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
1863-04-06 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,-8.33,NA,NA
1863-04-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
1863-04-07,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-07,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-07 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1863-04-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-04-07 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1863-04-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
1863-04-07 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,-7.22,NA,NA
1863-04-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-08,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-08,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,-17.78,NA,NA
1863-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-08 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,7.78,NA,NA
1863-04-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-04-08 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA
1863-04-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-09,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-09,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1863-04-09,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-09,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA
1863-04-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 07:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 07:00:00,NA,NA,"270",NA,NA,NA,NA,NA,NA,NA
1863-04-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,-15,NA,NA
1863-04-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 14:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 14:00:00,NA,NA,"270",NA,NA,NA,NA,NA,NA,NA
1863-04-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,14.44,NA,NA
1863-04-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 21:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 21:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 21:00:00,NA,NA,"225",NA,NA,NA,NA,NA,NA,NA
1863-04-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA,NA
1863-04-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-10,NA,NA,NA,NA,"6 am",NA,NA,NA,NA,NA
1863-04-10,NA,NA,NA,NA,NA,"7 am",NA,NA,NA,NA
1863-04-10,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 07:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA
1863-04-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-04-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 14:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 14:00:00,NA,NA,"270",NA,NA,NA,NA,NA,NA,NA
1863-04-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA
1863-04-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 21:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA
1863-04-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-11,NA,NA,NA,NA,"7 am",NA,NA,NA,NA,NA
1863-04-11,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 07:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA
1863-04-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-04-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 14:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA
1863-04-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1863-04-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 21:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1863-04-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1863-04-12,NA,NA,NA,NA,"empty",NA,NA,NA,NA,NA
1863-04-12,NA,NA,NA,NA,NA,"7 am",NA,NA,NA,NA
1863-04-12,NA,NA,NA,50.8,NA,NA,NA,NA,NA,NA
1863-04-12,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 07:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1863-04-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-12 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA
1863-04-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-04-12 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,-7.22,NA,NA
1863-04-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-04-13,NA,NA,NA,NA,"empty","empty",NA,NA,NA,NA
1863-04-13,NA,NA,NA,0,NA,NA,0,NA,NA,NA
1863-04-13 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,-7.22,NA,NA
1863-04-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-04-13 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,11.11,NA,NA
1863-04-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1863-04-13 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1863-04-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
