"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"AbitibiPost","48.6","-79.3",NA,"America/Toronto","5","71734","7090050"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","dd","ptb","pte","ta","w"
1868-08-16 07:00:00,NA,NA,NA,10,NA
1868-08-16 07:00:00,NA,NA,NA,NA,1
1868-08-16 14:00:00,315,NA,NA,NA,NA
1868-08-16 14:00:00,NA,NA,NA,8.89,NA
1868-08-16 14:00:00,NA,NA,NA,NA,1
1868-08-16 21:00:00,90,NA,NA,NA,NA
1868-08-16 21:00:00,NA,NA,NA,9.44,NA
1868-08-16 21:00:00,NA,NA,NA,NA,1
1868-08-17 07:00:00,180,NA,NA,NA,NA
1868-08-17 07:00:00,NA,NA,NA,18.33,NA
1868-08-17 07:00:00,NA,NA,NA,NA,2
1868-08-17 14:00:00,180,NA,NA,NA,NA
1868-08-17 14:00:00,NA,NA,NA,22.22,NA
1868-08-17 14:00:00,NA,NA,NA,NA,2
1868-08-17 21:00:00,180,NA,NA,NA,NA
1868-08-17 21:00:00,NA,NA,NA,20,NA
1868-08-17 21:00:00,NA,NA,NA,NA,5
1868-08-18,NA,"6 am",NA,NA,NA
1868-08-18 07:00:00,180,NA,NA,NA,NA
1868-08-18 07:00:00,NA,NA,NA,14.44,NA
1868-08-18 07:00:00,NA,NA,NA,NA,2
1868-08-18 14:00:00,180,NA,NA,NA,NA
1868-08-18 14:00:00,NA,NA,NA,19.44,NA
1868-08-18 14:00:00,NA,NA,NA,NA,5
1868-08-18 21:00:00,180,NA,NA,NA,NA
1868-08-18 21:00:00,NA,NA,NA,12.22,NA
1868-08-18 21:00:00,NA,NA,NA,NA,2
1868-08-19,NA,NA,"5 pm",NA,NA
1868-08-19 07:00:00,0,NA,NA,NA,NA
1868-08-19 07:00:00,NA,NA,NA,10,NA
1868-08-19 07:00:00,NA,NA,NA,NA,2
1868-08-19 14:00:00,0,NA,NA,NA,NA
1868-08-19 14:00:00,NA,NA,NA,12.78,NA
1868-08-19 14:00:00,NA,NA,NA,NA,2
1868-08-19 21:00:00,0,NA,NA,NA,NA
1868-08-19 21:00:00,NA,NA,NA,10.56,NA
1868-08-19 21:00:00,NA,NA,NA,NA,5
1868-08-20 07:00:00,0,NA,NA,NA,NA
1868-08-20 07:00:00,NA,NA,NA,10,NA
1868-08-20 07:00:00,NA,NA,NA,NA,2
1868-08-20 14:00:00,0,NA,NA,NA,NA
1868-08-20 14:00:00,NA,NA,NA,15,NA
1868-08-20 14:00:00,NA,NA,NA,NA,2
1868-08-20 21:00:00,45,NA,NA,NA,NA
1868-08-20 21:00:00,NA,NA,NA,15,NA
1868-08-20 21:00:00,NA,NA,NA,NA,5
1868-08-21 07:00:00,0,NA,NA,NA,NA
1868-08-21 07:00:00,NA,NA,NA,11.11,NA
1868-08-21 07:00:00,NA,NA,NA,NA,2
1868-08-21 14:00:00,315,NA,NA,NA,NA
1868-08-21 14:00:00,NA,NA,NA,19.44,NA
1868-08-21 14:00:00,NA,NA,NA,NA,5
1868-08-21 21:00:00,180,NA,NA,NA,NA
1868-08-21 21:00:00,NA,NA,NA,13.89,NA
1868-08-21 21:00:00,NA,NA,NA,NA,5
1868-08-22 07:00:00,270,NA,NA,NA,NA
1868-08-22 07:00:00,NA,NA,NA,18.33,NA
1868-08-22 07:00:00,NA,NA,NA,NA,2
1868-08-22 14:00:00,270,NA,NA,NA,NA
1868-08-22 14:00:00,NA,NA,NA,22.22,NA
1868-08-22 14:00:00,NA,NA,NA,NA,2
1868-08-22 21:00:00,90,NA,NA,NA,NA
1868-08-22 21:00:00,NA,NA,NA,20.56,NA
1868-08-22 21:00:00,NA,NA,NA,NA,5
1868-08-23 07:00:00,270,NA,NA,NA,NA
1868-08-23 07:00:00,NA,NA,NA,23.89,NA
1868-08-23 07:00:00,NA,NA,NA,NA,1
1868-08-23 14:00:00,270,NA,NA,NA,NA
1868-08-23 14:00:00,NA,NA,NA,26.67,NA
1868-08-23 14:00:00,NA,NA,NA,NA,2
1868-08-23 21:00:00,90,NA,NA,NA,NA
1868-08-23 21:00:00,NA,NA,NA,23.89,NA
1868-08-23 21:00:00,NA,NA,NA,NA,2
1868-08-24 07:00:00,270,NA,NA,NA,NA
1868-08-24 07:00:00,NA,NA,NA,23.89,NA
1868-08-24 07:00:00,NA,NA,NA,NA,2
1868-08-24 14:00:00,45,NA,NA,NA,NA
1868-08-24 14:00:00,NA,NA,NA,25,NA
1868-08-24 14:00:00,NA,NA,NA,NA,5
1868-08-24 21:00:00,45,NA,NA,NA,NA
1868-08-24 21:00:00,NA,NA,NA,15.56,NA
1868-08-24 21:00:00,NA,NA,NA,NA,2
1868-08-25 07:00:00,225,NA,NA,NA,NA
1868-08-25 07:00:00,NA,NA,NA,21.11,NA
1868-08-25 07:00:00,NA,NA,NA,NA,2
1868-08-25 14:00:00,225,NA,NA,NA,NA
1868-08-25 14:00:00,NA,NA,NA,22.22,NA
1868-08-25 14:00:00,NA,NA,NA,NA,5
1868-08-25 21:00:00,0,NA,NA,NA,NA
1868-08-25 21:00:00,NA,NA,NA,16.11,NA
1868-08-25 21:00:00,NA,NA,NA,NA,2
1868-08-26 07:00:00,0,NA,NA,NA,NA
1868-08-26 07:00:00,NA,NA,NA,13.33,NA
1868-08-26 07:00:00,NA,NA,NA,NA,1
1868-08-26 14:00:00,0,NA,NA,NA,NA
1868-08-26 14:00:00,NA,NA,NA,16.67,NA
1868-08-26 14:00:00,NA,NA,NA,NA,2
1868-08-26 21:00:00,0,NA,NA,NA,NA
1868-08-26 21:00:00,NA,NA,NA,9.44,NA
1868-08-26 21:00:00,NA,NA,NA,NA,2
1868-08-27 07:00:00,180,NA,NA,NA,NA
1868-08-27 07:00:00,NA,NA,NA,15.56,NA
1868-08-27 07:00:00,NA,NA,NA,NA,1
1868-08-27 14:00:00,180,NA,NA,NA,NA
1868-08-27 14:00:00,NA,NA,NA,22.22,NA
1868-08-27 14:00:00,NA,NA,NA,NA,5
1868-08-27 21:00:00,180,NA,NA,NA,NA
1868-08-27 21:00:00,NA,NA,NA,14.44,NA
1868-08-27 21:00:00,NA,NA,NA,NA,5
1868-08-28 07:00:00,180,NA,NA,NA,NA
1868-08-28 07:00:00,NA,NA,NA,21.11,NA
1868-08-28 07:00:00,NA,NA,NA,NA,1
1868-08-28 14:00:00,180,NA,NA,NA,NA
1868-08-28 14:00:00,NA,NA,NA,26.11,NA
1868-08-28 14:00:00,NA,NA,NA,NA,2
1868-08-28 21:00:00,90,NA,NA,NA,NA
1868-08-28 21:00:00,NA,NA,NA,19.44,NA
1868-08-28 21:00:00,NA,NA,NA,NA,5
1868-08-29,NA,"2 pm",NA,NA,NA
1868-08-29,NA,NA,"7 pm",NA,NA
1868-08-29 07:00:00,180,NA,NA,NA,NA
1868-08-29 07:00:00,NA,NA,NA,20.56,NA
1868-08-29 07:00:00,NA,NA,NA,NA,5
1868-08-29 14:00:00,315,NA,NA,NA,NA
1868-08-29 14:00:00,NA,NA,NA,20.56,NA
1868-08-29 14:00:00,NA,NA,NA,NA,5
1868-08-29 21:00:00,315,NA,NA,NA,NA
1868-08-29 21:00:00,NA,NA,NA,15,NA
1868-08-29 21:00:00,NA,NA,NA,NA,11
1868-08-30 07:00:00,0,NA,NA,NA,NA
1868-08-30 07:00:00,NA,NA,NA,12.78,NA
1868-08-30 07:00:00,NA,NA,NA,NA,2
1868-08-30 14:00:00,315,NA,NA,NA,NA
1868-08-30 14:00:00,NA,NA,NA,19.44,NA
1868-08-30 14:00:00,NA,NA,NA,NA,5
1868-08-30 21:00:00,315,NA,NA,NA,NA
1868-08-30 21:00:00,NA,NA,NA,8.33,NA
1868-08-30 21:00:00,NA,NA,NA,NA,1
1868-08-31 07:00:00,315,NA,NA,NA,NA
1868-08-31 07:00:00,NA,NA,NA,7.22,NA
1868-08-31 07:00:00,NA,NA,NA,NA,1
1868-08-31 14:00:00,315,NA,NA,NA,NA
1868-08-31 14:00:00,NA,NA,NA,13.89,NA
1868-08-31 14:00:00,NA,NA,NA,NA,2
1868-08-31 21:00:00,315,NA,NA,NA,NA
1868-08-31 21:00:00,NA,NA,NA,10.56,NA
1868-08-31 21:00:00,NA,NA,NA,NA,2
1868-09-01,NA,"empty","empty",NA,NA
1868-09-01 07:00:00,315,NA,NA,NA,NA
1868-09-01 07:00:00,NA,NA,NA,11.11,NA
1868-09-01 07:00:00,NA,NA,NA,NA,1
1868-09-01 14:00:00,315,NA,NA,NA,NA
1868-09-01 14:00:00,NA,NA,NA,16.11,NA
1868-09-01 14:00:00,NA,NA,NA,NA,2
1868-09-01 21:00:00,315,NA,NA,NA,NA
1868-09-01 21:00:00,NA,NA,NA,11.67,NA
1868-09-01 21:00:00,NA,NA,NA,NA,1
1868-09-02,NA,"empty","empty",NA,NA
1868-09-02 07:00:00,180,NA,NA,NA,NA
1868-09-02 07:00:00,NA,NA,NA,13.89,NA
1868-09-02 07:00:00,NA,NA,NA,NA,2
1868-09-02 14:00:00,180,NA,NA,NA,NA
1868-09-02 14:00:00,NA,NA,NA,22.22,NA
1868-09-02 14:00:00,NA,NA,NA,NA,2
1868-09-02 21:00:00,90,NA,NA,NA,NA
1868-09-02 21:00:00,NA,NA,NA,12.78,NA
1868-09-02 21:00:00,NA,NA,NA,NA,1
1868-09-03,NA,"8 pm",NA,NA,NA
1868-09-03,NA,NA,"empty",NA,NA
1868-09-03 07:00:00,180,NA,NA,NA,NA
1868-09-03 07:00:00,NA,NA,NA,12.78,NA
1868-09-03 07:00:00,NA,NA,NA,NA,2
1868-09-03 14:00:00,180,NA,NA,NA,NA
1868-09-03 14:00:00,NA,NA,NA,20.56,NA
1868-09-03 14:00:00,NA,NA,NA,NA,5
1868-09-03 21:00:00,180,NA,NA,NA,NA
1868-09-03 21:00:00,NA,NA,NA,15.56,NA
1868-09-03 21:00:00,NA,NA,NA,NA,5
1868-09-04,NA,"empty",NA,NA,NA
1868-09-04,NA,NA,"5 am",NA,NA
1868-09-04 07:00:00,180,NA,NA,NA,NA
1868-09-04 07:00:00,NA,NA,NA,15.56,NA
1868-09-04 07:00:00,NA,NA,NA,NA,2
1868-09-04 14:00:00,180,NA,NA,NA,NA
1868-09-04 14:00:00,NA,NA,NA,23.89,NA
1868-09-04 14:00:00,NA,NA,NA,NA,2
1868-09-04 21:00:00,270,NA,NA,NA,NA
1868-09-04 21:00:00,NA,NA,NA,13.89,NA
1868-09-04 21:00:00,NA,NA,NA,NA,2
1868-09-05,NA,"empty","empty",NA,NA
1868-09-05 07:00:00,315,NA,NA,NA,NA
1868-09-05 07:00:00,NA,NA,NA,13.89,NA
1868-09-05 07:00:00,NA,NA,NA,NA,5
1868-09-05 14:00:00,315,NA,NA,NA,NA
1868-09-05 14:00:00,NA,NA,NA,16.11,NA
1868-09-05 14:00:00,NA,NA,NA,NA,5
1868-09-05 21:00:00,315,NA,NA,NA,NA
1868-09-05 21:00:00,NA,NA,NA,13.89,NA
1868-09-05 21:00:00,NA,NA,NA,NA,5
1868-09-06,NA,"empty","empty",NA,NA
1868-09-06 07:00:00,0,NA,NA,NA,NA
1868-09-06 07:00:00,NA,NA,NA,16.11,NA
1868-09-06 07:00:00,NA,NA,NA,NA,5
1868-09-06 14:00:00,0,NA,NA,NA,NA
1868-09-06 14:00:00,NA,NA,NA,19.44,NA
1868-09-06 14:00:00,NA,NA,NA,NA,5
1868-09-06 21:00:00,0,NA,NA,NA,NA
1868-09-06 21:00:00,NA,NA,NA,8.33,NA
1868-09-06 21:00:00,NA,NA,NA,NA,5
1868-09-07,NA,"empty","empty",NA,NA
1868-09-07 07:00:00,90,NA,NA,NA,NA
1868-09-07 07:00:00,NA,NA,NA,13.89,NA
1868-09-07 07:00:00,NA,NA,NA,NA,2
1868-09-07 14:00:00,90,NA,NA,NA,NA
1868-09-07 14:00:00,NA,NA,NA,15.56,NA
1868-09-07 14:00:00,NA,NA,NA,NA,2
1868-09-07 21:00:00,180,NA,NA,NA,NA
1868-09-07 21:00:00,NA,NA,NA,9.44,NA
1868-09-07 21:00:00,NA,NA,NA,NA,1
1868-09-08,NA,"4 pm",NA,NA,NA
1868-09-08,NA,NA,"empty",NA,NA
1868-09-08 07:00:00,180,NA,NA,NA,NA
1868-09-08 07:00:00,NA,NA,NA,16.67,NA
1868-09-08 07:00:00,NA,NA,NA,NA,2
1868-09-08 14:00:00,180,NA,NA,NA,NA
1868-09-08 14:00:00,NA,NA,NA,18.33,NA
1868-09-08 14:00:00,NA,NA,NA,NA,2
1868-09-08 21:00:00,90,NA,NA,NA,NA
1868-09-08 21:00:00,NA,NA,NA,13.89,NA
1868-09-08 21:00:00,NA,NA,NA,NA,5
1868-09-09,NA,"empty",NA,NA,NA
1868-09-09,NA,NA,"2 am",NA,NA
1868-09-09 07:00:00,315,NA,NA,NA,NA
1868-09-09 07:00:00,NA,NA,NA,10,NA
1868-09-09 07:00:00,NA,NA,NA,NA,2
1868-09-09 14:00:00,315,NA,NA,NA,NA
1868-09-09 14:00:00,NA,NA,NA,12.78,NA
1868-09-09 14:00:00,NA,NA,NA,NA,2
1868-09-09 21:00:00,135,NA,NA,NA,NA
1868-09-09 21:00:00,NA,NA,NA,10,NA
1868-09-09 21:00:00,NA,NA,NA,NA,1
1868-09-10,NA,"empty","empty",NA,NA
1868-09-10 07:00:00,180,NA,NA,NA,NA
1868-09-10 07:00:00,NA,NA,NA,12.78,NA
1868-09-10 07:00:00,NA,NA,NA,NA,2
1868-09-10 14:00:00,180,NA,NA,NA,NA
1868-09-10 14:00:00,NA,NA,NA,22.22,NA
1868-09-10 14:00:00,NA,NA,NA,NA,2
1868-09-10 21:00:00,180,NA,NA,NA,NA
1868-09-10 21:00:00,NA,NA,NA,16.67,NA
1868-09-10 21:00:00,NA,NA,NA,NA,5
1868-09-11,NA,"empty","empty",NA,NA
1868-09-11 07:00:00,0,NA,NA,NA,NA
1868-09-11 07:00:00,NA,NA,NA,11.11,NA
1868-09-11 07:00:00,NA,NA,NA,NA,2
1868-09-11 14:00:00,0,NA,NA,NA,NA
1868-09-11 14:00:00,NA,NA,NA,13.89,NA
1868-09-11 14:00:00,NA,NA,NA,NA,5
1868-09-11 21:00:00,0,NA,NA,NA,NA
1868-09-11 21:00:00,NA,NA,NA,7.22,NA
1868-09-11 21:00:00,NA,NA,NA,NA,5
1868-09-12,NA,"8 pm",NA,NA,NA
1868-09-12,NA,NA,"12 pm",NA,NA
1868-09-12 07:00:00,180,NA,NA,NA,NA
1868-09-12 07:00:00,NA,NA,NA,7.22,NA
1868-09-12 07:00:00,NA,NA,NA,NA,2
1868-09-12 14:00:00,180,NA,NA,NA,NA
1868-09-12 14:00:00,NA,NA,NA,19.44,NA
1868-09-12 14:00:00,NA,NA,NA,NA,2
1868-09-12 21:00:00,225,NA,NA,NA,NA
1868-09-12 21:00:00,NA,NA,NA,17.78,NA
1868-09-12 21:00:00,NA,NA,NA,NA,5
1868-09-13,NA,"empty","empty",NA,NA
1868-09-13 07:00:00,292.5,NA,NA,NA,NA
1868-09-13 07:00:00,NA,NA,NA,10,NA
1868-09-13 07:00:00,NA,NA,NA,NA,2
1868-09-13 14:00:00,315,NA,NA,NA,NA
1868-09-13 14:00:00,NA,NA,NA,13.89,NA
1868-09-13 14:00:00,NA,NA,NA,NA,5
1868-09-13 21:00:00,270,NA,NA,NA,NA
1868-09-13 21:00:00,NA,NA,NA,11.11,NA
1868-09-13 21:00:00,NA,NA,NA,NA,11
1868-09-14,NA,"empty","empty",NA,NA
1868-09-14 07:00:00,315,NA,NA,NA,NA
1868-09-14 07:00:00,NA,NA,NA,8.33,NA
1868-09-14 07:00:00,NA,NA,NA,NA,2
1868-09-14 14:00:00,315,NA,NA,NA,NA
1868-09-14 14:00:00,NA,NA,NA,12.78,NA
1868-09-14 14:00:00,NA,NA,NA,NA,1
1868-09-14 21:00:00,315,NA,NA,NA,NA
1868-09-14 21:00:00,NA,NA,NA,11.11,NA
1868-09-14 21:00:00,NA,NA,NA,NA,1
1868-09-15,NA,"3 pm",NA,NA,NA
1868-09-15,NA,NA,"empty",NA,NA
1868-09-15 07:00:00,90,NA,NA,NA,NA
1868-09-15 07:00:00,NA,NA,NA,7.22,NA
1868-09-15 07:00:00,NA,NA,NA,NA,2
1868-09-15 14:00:00,180,NA,NA,NA,NA
1868-09-15 14:00:00,NA,NA,NA,12.22,NA
1868-09-15 14:00:00,NA,NA,NA,NA,5
1868-09-15 21:00:00,225,NA,NA,NA,NA
1868-09-15 21:00:00,NA,NA,NA,12.78,NA
1868-09-15 21:00:00,NA,NA,NA,NA,11
1868-09-16,NA,"empty",NA,NA,NA
1868-09-16,NA,NA,"4 am",NA,NA
1868-09-16 07:00:00,315,NA,NA,NA,NA
1868-09-16 07:00:00,NA,NA,NA,1.67,NA
1868-09-16 07:00:00,NA,NA,NA,NA,5
1868-09-16 14:00:00,315,NA,NA,NA,NA
1868-09-16 14:00:00,NA,NA,NA,2.78,NA
1868-09-16 14:00:00,NA,NA,NA,NA,11
1868-09-16 21:00:00,315,NA,NA,NA,NA
1868-09-16 21:00:00,NA,NA,NA,1.11,NA
1868-09-16 21:00:00,NA,NA,NA,NA,11
1868-09-17,NA,"empty","empty",NA,NA
1868-09-17 07:00:00,270,NA,NA,NA,NA
1868-09-17 07:00:00,NA,NA,NA,1.11,NA
1868-09-17 07:00:00,NA,NA,NA,NA,5
1868-09-17 14:00:00,270,NA,NA,NA,NA
1868-09-17 14:00:00,NA,NA,NA,10,NA
1868-09-17 14:00:00,NA,NA,NA,NA,2
1868-09-17 21:00:00,225,NA,NA,NA,NA
1868-09-17 21:00:00,NA,NA,NA,7.22,NA
1868-09-17 21:00:00,NA,NA,NA,NA,5
1868-09-18,NA,"empty","empty",NA,NA
1868-09-18 07:00:00,270,NA,NA,NA,NA
1868-09-18 07:00:00,NA,NA,NA,11.11,NA
1868-09-18 07:00:00,NA,NA,NA,NA,5
1868-09-18 14:00:00,270,NA,NA,NA,NA
1868-09-18 14:00:00,NA,NA,NA,15.56,NA
1868-09-18 14:00:00,NA,NA,NA,NA,5
1868-09-18 21:00:00,270,NA,NA,NA,NA
1868-09-18 21:00:00,NA,NA,NA,10,NA
1868-09-18 21:00:00,NA,NA,NA,NA,5
1868-09-19,NA,"2 pm",NA,NA,NA
1868-09-19,NA,NA,"7 pm",NA,NA
1868-09-19 07:00:00,180,NA,NA,NA,NA
1868-09-19 07:00:00,NA,NA,NA,12.22,NA
1868-09-19 07:00:00,NA,NA,NA,NA,2
1868-09-19 14:00:00,180,NA,NA,NA,NA
1868-09-19 14:00:00,NA,NA,NA,15,NA
1868-09-19 14:00:00,NA,NA,NA,NA,2
1868-09-19 21:00:00,180,NA,NA,NA,NA
1868-09-19 21:00:00,NA,NA,NA,9.44,NA
1868-09-19 21:00:00,NA,NA,NA,NA,2
1868-09-20,NA,"empty","empty",NA,NA
1868-09-20 07:00:00,315,NA,NA,NA,NA
1868-09-20 07:00:00,NA,NA,NA,6.67,NA
1868-09-20 07:00:00,NA,NA,NA,NA,5
1868-09-20 14:00:00,315,NA,NA,NA,NA
1868-09-20 14:00:00,NA,NA,NA,1.11,NA
1868-09-20 14:00:00,NA,NA,NA,NA,11
1868-09-20 21:00:00,0,NA,NA,NA,NA
1868-09-20 21:00:00,NA,NA,NA,4.44,NA
1868-09-20 21:00:00,NA,NA,NA,NA,5
1868-09-21,NA,"empty","empty",NA,NA
1868-09-21 07:00:00,180,NA,NA,NA,NA
1868-09-21 07:00:00,NA,NA,NA,4.44,NA
1868-09-21 07:00:00,NA,NA,NA,NA,2
1868-09-21 14:00:00,180,NA,NA,NA,NA
1868-09-21 14:00:00,NA,NA,NA,8.89,NA
1868-09-21 14:00:00,NA,NA,NA,NA,5
1868-09-21 21:00:00,180,NA,NA,NA,NA
1868-09-21 21:00:00,NA,NA,NA,4.44,NA
1868-09-21 21:00:00,NA,NA,NA,NA,5
1868-09-22,NA,"9 pm",NA,NA,NA
1868-09-22,NA,NA,"empty",NA,NA
1868-09-22 07:00:00,180,NA,NA,NA,NA
1868-09-22 07:00:00,NA,NA,NA,5,NA
1868-09-22 07:00:00,NA,NA,NA,NA,5
1868-09-22 14:00:00,180,NA,NA,NA,NA
1868-09-22 14:00:00,NA,NA,NA,12.22,NA
1868-09-22 14:00:00,NA,NA,NA,NA,11
1868-09-22 21:00:00,180,NA,NA,NA,NA
1868-09-22 21:00:00,NA,NA,NA,10,NA
1868-09-22 21:00:00,NA,NA,NA,NA,11
1868-09-23,NA,"empty",NA,NA,NA
1868-09-23,NA,NA,"5 am",NA,NA
1868-09-23 07:00:00,270,NA,NA,NA,NA
1868-09-23 07:00:00,NA,NA,NA,13.33,NA
1868-09-23 07:00:00,NA,NA,NA,NA,5
1868-09-23 14:00:00,270,NA,NA,NA,NA
1868-09-23 14:00:00,NA,NA,NA,5,NA
1868-09-23 14:00:00,NA,NA,NA,NA,2
1868-09-23 21:00:00,315,NA,NA,NA,NA
1868-09-23 21:00:00,NA,NA,NA,0,NA
1868-09-23 21:00:00,NA,NA,NA,NA,2
1868-09-24,NA,"7 pm",NA,NA,NA
1868-09-24,NA,NA,"empty",NA,NA
1868-09-24 07:00:00,270,NA,NA,NA,NA
1868-09-24 07:00:00,NA,NA,NA,5,NA
1868-09-24 07:00:00,NA,NA,NA,NA,2
1868-09-24 14:00:00,270,NA,NA,NA,NA
1868-09-24 14:00:00,NA,NA,NA,1.11,NA
1868-09-24 14:00:00,NA,NA,NA,NA,2
1868-09-24 21:00:00,270,NA,NA,NA,NA
1868-09-24 21:00:00,NA,NA,NA,2.22,NA
1868-09-24 21:00:00,NA,NA,NA,NA,2
1868-09-25,NA,"empty",NA,NA,NA
1868-09-25,NA,NA,"11 pm",NA,NA
1868-09-25 07:00:00,315,NA,NA,NA,NA
1868-09-25 07:00:00,NA,NA,NA,1.11,NA
1868-09-25 07:00:00,NA,NA,NA,NA,2
1868-09-25 14:00:00,270,NA,NA,NA,NA
1868-09-25 14:00:00,NA,NA,NA,7.22,NA
1868-09-25 14:00:00,NA,NA,NA,NA,2
1868-09-25 21:00:00,270,NA,NA,NA,NA
1868-09-25 21:00:00,NA,NA,NA,1.11,NA
1868-09-25 21:00:00,NA,NA,NA,NA,1
1868-09-26,NA,"empty","empty",NA,NA
1868-09-26 07:00:00,270,NA,NA,NA,NA
1868-09-26 07:00:00,NA,NA,NA,5,NA
1868-09-26 07:00:00,NA,NA,NA,NA,2
1868-09-26 14:00:00,270,NA,NA,NA,NA
1868-09-26 14:00:00,NA,NA,NA,6.67,NA
1868-09-26 14:00:00,NA,NA,NA,NA,5
1868-09-26 21:00:00,180,NA,NA,NA,NA
1868-09-26 21:00:00,NA,NA,NA,5.56,NA
1868-09-26 21:00:00,NA,NA,NA,NA,5
1868-09-27,NA,"9 pm",NA,NA,NA
1868-09-27,NA,NA,"empty",NA,NA
1868-09-27 07:00:00,180,NA,NA,NA,NA
1868-09-27 07:00:00,NA,NA,NA,8.89,NA
1868-09-27 07:00:00,NA,NA,NA,NA,5
1868-09-27 14:00:00,180,NA,NA,NA,NA
1868-09-27 14:00:00,NA,NA,NA,9.44,NA
1868-09-27 14:00:00,NA,NA,NA,NA,5
1868-09-27 21:00:00,180,NA,NA,NA,NA
1868-09-27 21:00:00,NA,NA,NA,9.44,NA
1868-09-27 21:00:00,NA,NA,NA,NA,5
1868-09-28,NA,"empty",NA,NA,NA
1868-09-28,NA,NA,"8 am",NA,NA
1868-09-28 07:00:00,315,NA,NA,NA,NA
1868-09-28 07:00:00,NA,NA,NA,7.22,NA
1868-09-28 07:00:00,NA,NA,NA,NA,5
1868-09-28 14:00:00,315,NA,NA,NA,NA
1868-09-28 14:00:00,NA,NA,NA,9.44,NA
1868-09-28 14:00:00,NA,NA,NA,NA,5
1868-09-28 21:00:00,315,NA,NA,NA,NA
1868-09-28 21:00:00,NA,NA,NA,3.89,NA
1868-09-28 21:00:00,NA,NA,NA,NA,1
1868-09-29,NA,"empty","empty",NA,NA
1868-09-29 07:00:00,315,NA,NA,NA,NA
1868-09-29 07:00:00,NA,NA,NA,1.11,NA
1868-09-29 07:00:00,NA,NA,NA,NA,5
1868-09-29 14:00:00,315,NA,NA,NA,NA
1868-09-29 14:00:00,NA,NA,NA,3.33,NA
1868-09-29 14:00:00,NA,NA,NA,NA,5
1868-09-29 21:00:00,315,NA,NA,NA,NA
1868-09-29 21:00:00,NA,NA,NA,0.56,NA
1868-09-29 21:00:00,NA,NA,NA,NA,2
1868-09-30,NA,"empty","empty",NA,NA
1868-09-30 07:00:00,270,NA,NA,NA,NA
1868-09-30 07:00:00,NA,NA,NA,1.11,NA
1868-09-30 07:00:00,NA,NA,NA,NA,2
1868-09-30 14:00:00,315,NA,NA,NA,NA
1868-09-30 14:00:00,NA,NA,NA,1.11,NA
1868-09-30 14:00:00,NA,NA,NA,NA,11
1868-09-30 21:00:00,315,NA,NA,NA,NA
1868-09-30 21:00:00,NA,NA,NA,0.56,NA
1868-09-30 21:00:00,NA,NA,NA,NA,11
1868-10-01 07:00:00,0,NA,NA,NA,NA
1868-10-01 07:00:00,NA,NA,NA,1.11,NA
1868-10-01 07:00:00,NA,NA,NA,NA,2
1868-10-01 14:00:00,315,NA,NA,NA,NA
1868-10-01 14:00:00,NA,NA,NA,2.78,NA
1868-10-01 14:00:00,NA,NA,NA,NA,2
1868-10-01 21:00:00,315,NA,NA,NA,NA
1868-10-01 21:00:00,NA,NA,NA,1.11,NA
1868-10-01 21:00:00,NA,NA,NA,NA,2
1868-10-02 07:00:00,315,NA,NA,NA,NA
1868-10-02 07:00:00,NA,NA,NA,-0.56,NA
1868-10-02 07:00:00,NA,NA,NA,NA,2
1868-10-02 14:00:00,315,NA,NA,NA,NA
1868-10-02 14:00:00,NA,NA,NA,1.11,NA
1868-10-02 14:00:00,NA,NA,NA,NA,5
1868-10-02 21:00:00,315,NA,NA,NA,NA
1868-10-02 21:00:00,NA,NA,NA,0,NA
1868-10-02 21:00:00,NA,NA,NA,NA,2
1868-10-03 07:00:00,157.5,NA,NA,NA,NA
1868-10-03 07:00:00,NA,NA,NA,5,NA
1868-10-03 07:00:00,NA,NA,NA,NA,1
1868-10-03 14:00:00,270,NA,NA,NA,NA
1868-10-03 14:00:00,NA,NA,NA,8.89,NA
1868-10-03 14:00:00,NA,NA,NA,NA,2
1868-10-03 21:00:00,90,NA,NA,NA,NA
1868-10-03 21:00:00,NA,NA,NA,3.33,NA
1868-10-03 21:00:00,NA,NA,NA,NA,2
1868-10-04,NA,"7 pm",NA,NA,NA
1868-10-04 07:00:00,225,NA,NA,NA,NA
1868-10-04 07:00:00,NA,NA,NA,8.89,NA
1868-10-04 07:00:00,NA,NA,NA,NA,5
1868-10-04 14:00:00,225,NA,NA,NA,NA
1868-10-04 14:00:00,NA,NA,NA,15,NA
1868-10-04 14:00:00,NA,NA,NA,NA,11
1868-10-04 21:00:00,225,NA,NA,NA,NA
1868-10-04 21:00:00,NA,NA,NA,7.22,NA
1868-10-04 21:00:00,NA,NA,NA,NA,11
1868-10-05,NA,NA,"5 am",NA,NA
1868-10-05 07:00:00,270,NA,NA,NA,NA
