"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxCH","44.65","-63.6","53","America/Halifax","4","71327","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","pr","ta","ta_range","tb","tdb","Tn","Tx","Txs","w","ww"
1861-01-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-21 14:00:00,NA,NA,NA,NA,NA,NA,-7.78,-7.78,NA,NA,NA,NA,NA
1861-01-21 15:00:00,NA,NA,988.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-21 15:00:00,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-21 21:00:00,NA,NA,NA,NA,NA,NA,-10,-10,NA,NA,NA,NA,NA
1861-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-22 06:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-22 09:00:00,NA,NA,NA,NA,-11.11,NA,-11.11,-11.11,NA,NA,NA,NA,NA
1861-01-22 12:00:00,NA,337.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-22 14:00:00,NA,NA,NA,NA,NA,NA,-5.78,NA,NA,NA,NA,NA,NA
1861-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,-5.33,NA,NA,NA,NA,NA
1861-01-22 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-22 15:00:00,NA,NA,NA,NA,-5.33,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-22 21:00:00,NA,NA,NA,NA,NA,NA,-5.44,NA,NA,NA,NA,NA,NA
1861-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,-4.78,NA,NA,NA,NA,NA
1861-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-23 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-23 09:00:00,NA,NA,NA,NA,-8.89,NA,-8.89,-8.89,NA,NA,NA,NA,NA
1861-01-23 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-23 14:00:00,NA,NA,NA,NA,NA,NA,-7.78,-7.78,NA,NA,NA,NA,NA
1861-01-23 15:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-23 15:00:00,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-23 21:00:00,NA,NA,NA,NA,NA,NA,-14.44,-14.44,NA,NA,NA,NA,NA
1861-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-24 06:00:00,NA,NA,1012.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-24 09:00:00,NA,NA,NA,NA,-15.56,NA,-15.56,-15.56,NA,NA,NA,NA,NA
1861-01-24 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-24 14:00:00,NA,NA,NA,NA,NA,NA,-6.67,-6.67,NA,NA,NA,NA,NA
1861-01-24 15:00:00,NA,NA,1019.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-24 15:00:00,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-24 21:00:00,NA,NA,NA,NA,NA,NA,-7.78,-7.78,NA,NA,NA,NA,NA
1861-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1861-01-25 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-25 09:00:00,NA,NA,NA,NA,-0.22,NA,NA,-0.22,NA,NA,NA,NA,NA
1861-01-25 09:00:00,NA,NA,NA,NA,NA,NA,-0.67,NA,NA,NA,NA,NA,NA
1861-01-25 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1861-01-25 14:00:00,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,NA
1861-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA
1861-01-25 15:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-25 15:00:00,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-25 21:00:00,NA,NA,NA,NA,NA,NA,3.44,NA,NA,NA,NA,NA,NA
1861-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,4.11,NA,NA,NA,NA,NA
1861-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-26 06:00:00,NA,NA,1012.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-26 09:00:00,NA,NA,NA,NA,-5.22,NA,NA,-5.22,NA,NA,NA,NA,NA
1861-01-26 09:00:00,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA,NA
1861-01-26 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-26 14:00:00,NA,NA,NA,NA,NA,NA,-1.33,NA,NA,NA,NA,NA,NA
1861-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
1861-01-26 15:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-26 15:00:00,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-26 21:00:00,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA,NA
1861-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,-2.56,NA,NA,NA,NA,NA
1861-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1861-01-27 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-27 09:00:00,NA,NA,NA,NA,-6.67,NA,-6.67,-6.67,NA,NA,NA,NA,NA
1861-01-27 12:00:00,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1861-01-27 14:00:00,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA
1861-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA
1861-01-27 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-27 15:00:00,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-27 21:00:00,NA,NA,NA,NA,NA,NA,-1.56,NA,NA,NA,NA,NA,NA
1861-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,-0.89,NA,NA,NA,NA,NA
1861-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-28 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-28 09:00:00,NA,NA,NA,NA,-8.89,NA,-8.89,-8.89,NA,NA,NA,NA,NA
1861-01-28 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-28 14:00:00,NA,NA,NA,NA,NA,NA,-4.78,NA,NA,NA,NA,NA,NA
1861-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,-4.11,NA,NA,NA,NA,NA
1861-01-28 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-28 15:00:00,NA,NA,NA,NA,-4.11,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-28 21:00:00,NA,NA,NA,NA,NA,NA,-6,NA,NA,NA,NA,NA,NA
1861-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5.33,NA,NA,NA,NA,NA
1861-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-29 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-29 09:00:00,NA,NA,NA,NA,-6.67,NA,-6.67,-6.67,NA,NA,NA,NA,NA
1861-01-29 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-29 14:00:00,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA
1861-01-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,1.89,NA,NA,NA,NA,NA
1861-01-29 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-29 15:00:00,NA,NA,NA,NA,1.89,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-29 21:00:00,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA
1861-01-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA
1861-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1861-01-30 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-30 09:00:00,NA,NA,NA,NA,0.44,NA,NA,0.44,NA,NA,NA,NA,NA
1861-01-30 09:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1861-01-30 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1861-01-30 14:00:00,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA
1861-01-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
1861-01-30 15:00:00,NA,NA,988.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-30 15:00:00,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-30 21:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1861-01-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA
1861-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-31 06:00:00,NA,NA,978.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-31 09:00:00,NA,NA,NA,NA,-5,NA,NA,-5,NA,NA,NA,NA,NA
1861-01-31 09:00:00,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA,NA
1861-01-31 12:00:00,NA,337.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-01-31 14:00:00,NA,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA,NA
1861-01-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA
1861-01-31 15:00:00,NA,NA,982.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-31 15:00:00,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-31 21:00:00,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA,NA
1861-01-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,-2.67,NA,NA,NA,NA,NA
1861-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-01 06:00:00,NA,NA,988.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-01 09:00:00,NA,NA,NA,NA,-7.78,NA,-7.78,-7.78,NA,NA,NA,NA,NA
1861-02-01 12:00:00,NA,292.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-02-01 14:00:00,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA
1861-02-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1861-02-01 15:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-01 15:00:00,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-01 21:00:00,NA,NA,NA,NA,NA,NA,-5.89,NA,NA,NA,NA,NA,NA
1861-02-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,-5.22,NA,NA,NA,NA,NA
1861-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1861-02-02 06:00:00,NA,NA,999.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-02 09:00:00,NA,NA,NA,NA,-1.67,NA,NA,-1.67,NA,NA,NA,NA,NA
1861-02-02 09:00:00,NA,NA,NA,NA,NA,NA,-1.89,NA,NA,NA,NA,NA,NA
1861-02-02 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-02 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-02 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1861-02-02 14:00:00,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
1861-02-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA
1861-02-02 15:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-02 15:00:00,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-02 21:00:00,NA,NA,NA,NA,NA,NA,1.89,NA,NA,NA,NA,NA,NA
1861-02-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA
1861-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-03 06:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-03 09:00:00,NA,NA,NA,NA,3.56,NA,NA,3.56,NA,NA,NA,NA,NA
1861-02-03 09:00:00,NA,NA,NA,NA,NA,NA,2.89,NA,NA,NA,NA,NA,NA
1861-02-03 12:00:00,NA,337.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-03 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-03 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-02-03 14:00:00,NA,NA,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA,NA
1861-02-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1861-02-03 15:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-03 15:00:00,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-03 21:00:00,NA,NA,NA,NA,NA,NA,-0.78,NA,NA,NA,NA,NA,NA
1861-02-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,-0.67,NA,NA,NA,NA,NA
1861-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-04 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-04 09:00:00,NA,NA,NA,NA,-11.11,NA,-11.11,-11.11,NA,NA,NA,NA,NA
1861-02-04 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-04 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-04 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-02-04 14:00:00,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA
1861-02-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1861-02-04 15:00:00,NA,NA,1012.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-04 15:00:00,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-04 21:00:00,NA,NA,NA,NA,NA,NA,-6.67,-6.67,NA,NA,NA,NA,NA
1861-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-05 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-05 09:00:00,NA,NA,NA,NA,-8.89,NA,-8.89,-8.89,NA,NA,NA,NA,NA
1861-02-05 12:00:00,NA,337.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-05 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-02-05 14:00:00,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA
1861-02-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA
1861-02-05 15:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-05 15:00:00,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-05 21:00:00,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
1861-02-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,-0.33,NA,NA,NA,NA,NA
1861-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1861-02-06 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-06 09:00:00,NA,NA,NA,NA,-2.89,NA,NA,-2.89,NA,NA,NA,NA,NA
1861-02-06 09:00:00,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA,NA
1861-02-06 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-06 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-06 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1861-02-06 14:00:00,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA
1861-02-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1861-02-06 15:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-06 15:00:00,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-06 21:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1861-02-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA
1861-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-07 06:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-07 09:00:00,NA,NA,NA,NA,0.22,NA,NA,0.22,NA,NA,NA,NA,NA
1861-02-07 09:00:00,NA,NA,NA,NA,NA,NA,-0.22,NA,NA,NA,NA,NA,NA
1861-02-07 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1861-02-07 14:00:00,NA,NA,NA,NA,NA,NA,4.44,4.44,NA,NA,NA,NA,NA
1861-02-07 15:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-07 15:00:00,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-07 21:00:00,NA,NA,NA,NA,NA,NA,2.89,NA,NA,NA,NA,NA,NA
1861-02-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA
1861-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-08 06:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-08 09:00:00,NA,NA,NA,NA,-17.78,NA,-17.78,-17.78,NA,NA,NA,NA,NA
1861-02-08 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-08 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-08 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1861-02-08 14:00:00,NA,NA,NA,NA,NA,NA,-20,-20,NA,NA,NA,NA,NA
1861-02-08 15:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-08 15:00:00,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-08 21:00:00,NA,NA,NA,NA,NA,NA,-21.11,-21.11,NA,NA,NA,NA,NA
1861-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-09 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-09 09:00:00,NA,NA,NA,NA,-16.67,NA,-16.67,-16.67,NA,NA,NA,NA,NA
1861-02-09 12:00:00,NA,337.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-09 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-02-09 14:00:00,NA,NA,NA,NA,NA,NA,-16.67,-16.67,NA,NA,NA,NA,NA
1861-02-09 15:00:00,NA,NA,1011.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-09 15:00:00,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-09 21:00:00,NA,NA,NA,NA,NA,NA,-7.78,-7.78,NA,NA,NA,NA,NA
1861-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-10 06:00:00,NA,NA,1026.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-10 09:00:00,NA,NA,NA,NA,-6.67,NA,-6.67,-6.67,NA,NA,NA,NA,NA
1861-02-10 12:00:00,NA,247.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1861-02-10 14:00:00,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA
1861-02-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA
1861-02-10 15:00:00,NA,NA,1022.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-10 15:00:00,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-10 21:00:00,NA,NA,NA,NA,NA,NA,-0.44,NA,NA,NA,NA,NA,NA
1861-02-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA
1861-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-11 06:00:00,NA,NA,1015.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-02-11 09:00:00,NA,NA,NA,NA,1.67,NA,NA,1.67,NA,NA,NA,NA,NA
1861-02-11 09:00:00,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA
1861-02-11 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
