"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortSimpson","62","-121.4","90","America/Whitehorse","7","71365","2202102"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"c","cloud type","atmospheric material",NA,"cloudatlas","sub-daily","historical","original_observation","field method","c",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","c","cv","dd","hd","pr","ptb","pte","sd","ta","ta_mean","w"
1850-03-19 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 11:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 13:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 15:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 17:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 19:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 21:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 23:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-19 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,"Ch6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 09:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 11:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 13:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 15:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 17:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 19:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 21:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 23:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-20 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,"Ch6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 09:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 11:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 13:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 15:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 17:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 19:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-03-21 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
