"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Montreal","45.5","-73.6","17.4","America/Montreal","5","71612","7025280"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","atb","cd","cv","dd","e","hd","p","pr","ptb","pte","rh","sd","ta","ta_mean","tb","tdb","w"
1856-12-14 07:00:00,16.67,NA,3,90,3.05,"90",1014.16,NA,NA,NA,100,NA,-8.72,NA,-8.89,-8.89,5
1856-12-14 14:00:00,16.11,NA,3,90,5.89,"90",988.96,NA,NA,NA,100,NA,-0.56,NA,-0.56,-0.56,5
1856-12-14 21:00:00,15,NA,2,135,4.17,"135",979.82,NA,NA,NA,100,NA,-5,NA,-2.22,-5,27
1856-12-15,NA,NA,NA,NA,NA,NA,NA,175.26,"empty","empty",NA,1244.6,NA,-13.61,NA,NA,NA
1856-12-15 07:00:00,15,NA,4,270,1.49,"270",997.16,NA,NA,NA,74,NA,-14.44,NA,-14.5,-13.89,27
1856-12-15 14:00:00,15.56,NA,0,270,1.83,NA,1010.9,NA,NA,NA,78,NA,-12.22,NA,-12.78,-12.22,20
1856-12-15 21:00:00,14.44,NA,0,270,1.93,NA,1020.96,NA,NA,NA,100,NA,-14.17,NA,-14.44,-14.44,5
1856-12-16,NA,NA,NA,NA,NA,NA,NA,22.86,"10pm","empty",NA,50.8,NA,-15.83,NA,NA,NA
1856-12-16 07:00:00,12.78,NA,NA,NA,1.39,NA,1025.26,NA,NA,NA,94,NA,-17.78,NA,-17.89,-17.78,NA
1856-12-16 14:00:00,14.44,NA,2,292.5,2.13,"292.5",1021.37,NA,NA,NA,75,NA,-14.44,NA,-15,-14.44,5
1856-12-16 21:00:00,11.11,NA,2,0,1.29,"0",1019.64,NA,NA,NA,73,NA,-15.28,NA,-16.11,-15.56,5
1856-12-17,NA,NA,NA,NA,NA,NA,NA,0,"empty","12am",NA,0,NA,-19.76,NA,NA,NA
1856-12-17 07:00:00,11.67,NA,3,0,1.08,"0",1024.18,NA,NA,NA,68,NA,-17.06,NA,-17.61,-17,5
1856-12-17 14:00:00,13.89,NA,2,270,0.98,"270",1027.43,NA,NA,NA,74,NA,-19.44,NA,-19.33,-18.89,5
1856-12-17 21:00:00,12.22,NA,0,315,1.08,NA,1034.2,NA,NA,NA,100,NA,-22.78,NA,-20.56,-21.67,5
1856-12-18,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-24.44,NA,NA,NA
1856-12-18 07:00:00,11.11,NA,0,337.5,0.44,NA,1041.31,NA,NA,NA,64,NA,-27.22,NA,-27.83,-27.5,1
1856-12-18 14:00:00,11.11,NA,0,270,0.71,NA,1040.98,NA,NA,NA,74,NA,-22.78,NA,-23.44,-23.11,2
1856-12-18 21:00:00,11.67,NA,0,270,0.27,NA,1046.06,NA,NA,NA,30,NA,-23.33,NA,-24.72,-23.89,2
1856-12-19,NA,NA,NA,NA,NA,NA,NA,0,"10;15pm","empty",NA,0,NA,-22.03,NA,NA,NA
1856-12-19 07:00:00,8.33,NA,0,315,0.41,NA,1046.39,NA,NA,NA,66,NA,-26.39,NA,-26.56,-26.11,2
1856-12-19 14:00:00,11.11,NA,1,45,0.91,"90",1044.02,NA,NA,NA,80.5,NA,-20.83,NA,-21.39,-21.11,2
1856-12-19 21:00:00,10.56,NA,2,45,0.91,"45",1033.19,NA,NA,NA,79,NA,-18.89,NA,-19.39,-18.89,2
1856-12-20,NA,NA,NA,NA,NA,NA,NA,76.2,"empty","12pm",NA,0,NA,-0.44,NA,NA,NA
1856-12-20 07:00:00,11.11,NA,5,225,4.17,"225",1014.9,NA,NA,NA,100,NA,-4.72,NA,-5,-5,16
1856-12-20 14:00:00,13.89,NA,3,202.5,6.64,"202.5",1005.69,NA,NA,NA,100,NA,1.44,NA,1.11,1.11,11
1856-12-20 21:00:00,13.89,NA,4,202.5,6.2,"202.5",1004.06,NA,NA,NA,90,NA,1.94,NA,1.11,1.67,16
1856-12-21,NA,NA,NA,NA,NA,NA,NA,139.7,"empty","empty",NA,848.36,NA,-7.15,NA,NA,NA
1856-12-21 07:00:00,12.78,NA,4,270,3.25,"270",1013.88,NA,NA,NA,85,NA,-5.89,NA,-6.67,-6.11,11
1856-12-21 14:00:00,12.78,NA,3,NA,2.71,"292.5",1018.96,NA,NA,NA,71,NA,-6.11,NA,-7.22,-6.11,0
1856-12-21 21:00:00,14.44,NA,0,270,2.13,NA,1023.03,NA,NA,NA,73.5,NA,-9.44,NA,-9.17,-9.44,2
1856-12-22,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-13.65,NA,NA,NA
1856-12-22 07:00:00,8.33,NA,0,0,1.12,NA,1021.33,NA,NA,NA,68,NA,-16.5,NA,-17.28,-16.67,2
1856-12-22 14:00:00,7.22,NA,0,22.5,1.83,NA,1020.66,NA,NA,NA,78,NA,-11.94,NA,-12.78,-12.22,2
1856-12-22 21:00:00,7.22,NA,2,45,1.73,"45",1017.61,NA,NA,NA,77,NA,-12.5,NA,-13.33,-12.78,2
1856-12-23,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-10.15,NA,NA,NA
1856-12-23 07:00:00,7.78,NA,1,45,1.93,"45",1032.85,NA,NA,NA,79,NA,-11.56,NA,-12.22,-11.67,2
1856-12-23 14:00:00,7.22,NA,2,45,2.37,"45",1015.92,NA,NA,NA,75,NA,-8.33,NA,-9.17,-8.33,2
1856-12-23 21:00:00,9.44,NA,0,22.5,2.03,NA,1015.98,NA,NA,NA,80,NA,-10.56,NA,-11.67,-11.11,2
1856-12-24,NA,NA,NA,NA,NA,NA,NA,76.2,"8:30am","10pm",NA,0,NA,-13.15,NA,NA,NA
1856-12-24 07:00:00,11.11,NA,3,315,1.52,"315",1009.14,NA,NA,NA,76,NA,-13.89,NA,-14.44,-13.89,2
1856-12-24 14:00:00,17.78,NA,2,315,2.2,"315",1001.69,NA,NA,NA,100,NA,-12.78,NA,-12.78,-12.78,2
1856-12-24 21:00:00,17.78,NA,2,315,2.2,"315",999.73,NA,NA,NA,100,NA,-12.78,NA,-12.78,-12.78,2
1856-12-25,NA,NA,NA,NA,NA,NA,NA,73.66,"empty","empty",NA,391.16,NA,-13.52,NA,NA,NA
1856-12-25 07:00:00,15.56,NA,3,292.5,1.46,"292.5",999.66,NA,NA,NA,75,NA,-14.44,NA,-15,-14.44,5
1856-12-25 14:00:00,13.89,NA,3,270,1.83,"270",1001.29,NA,NA,NA,78,NA,-12.22,NA,-12.78,-12.22,5
1856-12-25 21:00:00,13.89,NA,1,270,2.2,"270",1007.45,NA,NA,NA,76,NA,-13.89,NA,-14.44,-13.89,2
1856-12-26,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-13.5,NA,NA,NA
1856-12-26 07:00:00,17.78,NA,1,270,1.08,"270",1012.33,NA,NA,NA,68,NA,-16.72,NA,-17.61,-17,2
1856-12-26 14:00:00,17.78,NA,1,270,2.03,"270",1012.87,NA,NA,NA,80,NA,-11.11,NA,-11.67,-11.11,2
1856-12-26 21:00:00,13.89,NA,0,270,1.73,NA,1014.9,NA,NA,NA,77,NA,-12.67,NA,-13.33,-12.78,2
1856-12-27,NA,NA,NA,NA,NA,NA,NA,0,"8:30am, 8pm","11am",NA,0,NA,-10.32,NA,NA,NA
1856-12-27 07:00:00,13.33,NA,2,292.5,1.73,"292.5",1017.27,NA,NA,NA,77,NA,-12.33,NA,-13.33,-12.78,2
1856-12-27 14:00:00,15,NA,3,292.5,2.13,"292.5",1017.75,NA,NA,NA,73.5,NA,-9.06,NA,-10.28,-9.44,2
1856-12-27 21:00:00,17.22,NA,2,292.5,2.27,"292.5",1019.51,NA,NA,NA,81,NA,-9.56,NA,-10.56,-10,2
1856-12-28,NA,NA,NA,NA,NA,NA,NA,76.2,"empty","7am",NA,0,NA,-8.44,NA,NA,NA
1856-12-28 07:00:00,16.11,NA,2,337.5,2.27,"337.5",1017.27,NA,NA,NA,81,NA,-9.78,NA,-10.56,-10,2
1856-12-28 14:00:00,11.67,NA,3,202.5,2.78,"202.5",1013.55,NA,NA,NA,84,NA,-7.78,NA,-8.33,-7.78,2
1856-12-28 21:00:00,17.22,NA,2,202.5,3.32,"202.5",1015.92,NA,NA,NA,100,NA,-7.78,NA,-7.78,-7.78,2
1856-12-29,NA,NA,NA,NA,NA,NA,NA,35.56,"9:30am","11am",NA,76.2,NA,-3.74,NA,NA,NA
1856-12-29 07:00:00,15,NA,1,180,3.66,"180",1012.46,NA,NA,NA,100,NA,-6.67,NA,-6.67,-6.67,1
1856-12-29 14:00:00,15,NA,1,225,5.25,"225",1012.5,NA,NA,NA,89,NA,-0.56,NA,-1.11,-0.56,2
1856-12-29 21:00:00,16.11,NA,1,202.5,3.76,"202.5",1014.9,NA,NA,NA,86,NA,-4,NA,-5,-4.44,1
1856-12-30,NA,NA,NA,NA,NA,NA,NA,0.23,"empty","empty",NA,0,NA,-3.71,NA,NA,NA
1856-12-30 07:00:00,15.56,NA,1,270,3.25,"270",1019.03,NA,NA,NA,85,NA,-6.11,NA,-6.67,-6.11,1
1856-12-30 14:00:00,16.11,NA,2,270,5.49,"270",1020.66,NA,NA,NA,88,NA,-1.67,NA,-2.22,-1.67,2
1856-12-30 21:00:00,13.89,NA,1,270,4.17,"270",1022.69,NA,NA,NA,87,NA,-3.33,NA,-3.89,-3.33,1
1856-12-31,NA,NA,NA,NA,NA,NA,NA,0.23,"10am","11am",NA,0,NA,-4.54,NA,NA,NA
1856-12-31 07:00:00,15,NA,1,315,3.01,"315",1025.87,NA,NA,NA,72,NA,-5,NA,-6.11,-5,1
1856-12-31 14:00:00,11.67,NA,1,315,3.96,"315",1025.74,NA,NA,NA,87,NA,-3.89,NA,-4.44,-3.89,1
1856-12-31 21:00:00,12.22,NA,1,315,3.59,"315",1027.57,NA,NA,NA,86,NA,-4.72,NA,-5.56,-5,1
1857-01-01,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-4.11,NA,NA,NA
1857-01-01 07:00:00,13.33,NA,1,315,3.39,"315",1027.77,NA,NA,NA,86,NA,-5,NA,-5.56,-5,1
1857-01-01 14:00:00,15,NA,1,337.5,4.17,"337.5",1027.7,NA,NA,NA,87,NA,-2.89,NA,-3.89,-3.33,1
1857-01-01 21:00:00,17.22,NA,1,337.5,3.59,"337.5",1029.46,NA,NA,NA,86,NA,-4.44,NA,-5.56,-5,1
1857-01-02,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-5.74,NA,NA,NA
1857-01-02 07:00:00,15,NA,1,337.5,2.54,NA,1029.46,NA,NA,NA,70,NA,-6.39,NA,-7.78,-6.67,1
1857-01-02 14:00:00,17.22,NA,1,22.5,3.59,"22.5",1027.43,NA,NA,NA,86,NA,-4.72,NA,-5.56,-5,2
1857-01-02 21:00:00,16.11,NA,1,22.5,3.25,"22.5",1022.82,NA,NA,NA,86,NA,-6.11,NA,-6.67,-6.11,2
1857-01-03,NA,NA,NA,NA,NA,NA,NA,0,"8:30pm","empty",NA,0,NA,-5.09,NA,NA,NA
1857-01-03 07:00:00,14.44,NA,1,45,3.83,"45",1014.02,NA,NA,NA,100,NA,-6.11,NA,-6.11,-6.11,1
1857-01-03 14:00:00,14.44,NA,1,67.5,4.77,"67.5",1006.84,NA,NA,NA,100,NA,-2.89,NA,-3.33,-3.33,2
1857-01-03 21:00:00,15,NA,1,67.5,3.66,"67.5",1008.33,NA,NA,NA,100,NA,-6.28,NA,-6.67,-6.67,2
1857-01-04,NA,NA,NA,NA,NA,NA,NA,114.3,"empty","10am",NA,400.05,NA,-5.83,NA,NA,NA
1857-01-04 07:00:00,13.33,NA,1,22.5,3.83,"22.5",1012.53,NA,NA,NA,100,NA,-5.83,NA,-6.11,-6.11,2
1857-01-04 14:00:00,16.11,NA,2,315,3.96,"315",1014.9,NA,NA,NA,87,NA,-3.89,NA,-4.44,-3.89,2
1857-01-04 21:00:00,13.89,NA,0,315,4.98,NA,1019.27,NA,NA,NA,100,NA,-7.78,NA,-8.33,-8.33,2
1857-01-05,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-16.94,NA,NA,NA
1857-01-05 07:00:00,12.78,NA,1,270,1.22,"270",1022.01,NA,NA,NA,72,NA,-15.83,NA,-16.67,-16.11,2
1857-01-05 14:00:00,10.56,NA,0,270,1.22,NA,1017.61,NA,NA,NA,72,NA,-16.11,NA,-16.67,-16.11,2
1857-01-05 21:00:00,13.33,NA,0,270,1.12,NA,1021.33,NA,NA,NA,81,NA,-18.89,NA,-19.06,-18.72,2
1857-01-06,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-22.74,NA,NA,NA
1857-01-06 07:00:00,10,NA,NA,270,0.27,NA,1022.62,NA,NA,NA,30,NA,-24.89,NA,-24.72,-23.89,5
1857-01-06 14:00:00,16.11,NA,1,270,1.08,"0",1022.01,NA,NA,NA,100,NA,-21.94,NA,-20.56,-21.67,5
1857-01-06 21:00:00,13.33,NA,1,NA,0.91,"270",1022.69,NA,NA,NA,87.5,NA,-21.39,NA,-21.39,-21.11,5
1857-01-07,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-22.5,NA,NA,NA
1857-01-07 07:00:00,13.33,NA,1,270,0.54,"292.5",1020.66,NA,NA,NA,64,NA,-25.56,NA,-25.94,-25.56,11
1857-01-07 14:00:00,11.67,NA,1,270,0.91,"337.5",1017.2,NA,NA,NA,80.5,NA,-20.83,NA,-21.39,-21.11,5
1857-01-07 21:00:00,13.33,NA,7,270,0.91,"337.5",1018.63,NA,NA,NA,80.5,NA,-21.11,NA,-21.39,-21.11,5
1857-01-08,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-23.06,NA,NA,NA
1857-01-08 07:00:00,13.33,NA,1,270,0.44,"270",1020.66,NA,NA,NA,75,NA,-26.11,NA,-25.44,-26.11,11
