"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HarbourGrace","47.53","-52.57","6","America/Goose_Bay","3.5","71250",NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1873-08-18 07:00:00,18.06,NA,NA,247.5,NA,1024.04,NA,NA,NA,NA,18.89,NA,2,NA
1873-08-18 14:00:00,19.44,270,2,270,NA,1027.09,NA,NA,NA,NA,22.5,NA,2,NA
1873-08-18 21:00:00,18.06,NA,NA,45,NA,1031.49,NA,NA,NA,NA,15.28,NA,5,NA
1873-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA
1873-08-19 07:00:00,17.78,NA,NA,45,NA,1031.83,NA,NA,NA,NA,12.78,NA,2,",hz"
1873-08-19 14:00:00,18.06,270,1,90,NA,1031.49,NA,NA,NA,NA,15,NA,2,NA
1873-08-19 21:00:00,17.78,NA,NA,135,NA,1030.48,NA,NA,NA,NA,13.89,NA,1,",hz"
1873-08-20,NA,NA,NA,NA,NA,NA,5.59,"9:30 am",NA,NA,NA,14.83,NA,NA
1873-08-20 07:00:00,17.22,NA,NA,0,NA,1026.75,NA,NA,NA,NA,13.89,NA,11,",fg"
1873-08-20 14:00:00,17.22,NA,NA,45,NA,1024.04,NA,NA,NA,NA,15.56,NA,5,",fg"
1873-08-20 21:00:00,15,NA,NA,90,NA,1024.04,NA,NA,NA,NA,15,NA,5,",ra"
1873-08-21,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,13.17,NA,"misty rain"
1873-08-21 07:00:00,14.72,NA,NA,0,NA,1025.4,NA,NA,NA,NA,12.78,NA,5,",ra"
1873-08-21 14:00:00,16.11,NA,NA,45,NA,1025.4,NA,NA,NA,NA,14.44,NA,5,",fg"
1873-08-21 21:00:00,15,NA,NA,135,NA,1026.08,NA,NA,NA,NA,12.22,NA,1,",fg"
1873-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.94,NA,NA
1873-08-22 07:00:00,14.72,NA,NA,135,NA,1025.06,NA,NA,NA,NA,12.78,NA,2,",ra"
1873-08-22 14:00:00,20.56,NA,NA,135,NA,1024.04,NA,NA,NA,NA,13.89,NA,2,",ra"
1873-08-22 21:00:00,17.78,NA,NA,225,NA,1022.69,NA,NA,NA,NA,12.22,NA,1,",fg"
1873-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA
1873-08-23 07:00:00,18.06,0,1,135,NA,1019.3,NA,NA,NA,NA,12.78,NA,2,NA
1873-08-23 14:00:00,16.67,NA,NA,90,NA,1017.95,NA,NA,NA,NA,15.56,NA,5,NA
1873-08-23 21:00:00,16.67,NA,NA,135,NA,1015.92,NA,NA,NA,NA,13.33,NA,11,NA
1873-08-24,NA,NA,NA,NA,NA,NA,2.54,"10:30 pm",NA,NA,NA,15.72,NA,NA
1873-08-24 07:00:00,16.11,NA,NA,135,NA,1014.56,NA,NA,NA,NA,17.78,NA,20,NA
1873-08-24 14:00:00,17.22,90,3,135,NA,1015.58,NA,NA,NA,NA,16.67,NA,20,NA
1873-08-24 21:00:00,16.11,NA,NA,135,NA,1015.58,NA,NA,NA,NA,12.78,NA,20,",fg"
1873-08-25,NA,NA,NA,NA,NA,NA,3.05,NA,NA,NA,NA,14.06,NA,"continuous showers"
1873-08-25 07:00:00,16.94,NA,NA,135,NA,1008.13,NA,NA,NA,NA,15,NA,11,NA
1873-08-25 14:00:00,17.22,NA,NA,225,NA,1002.37,NA,NA,NA,NA,15.56,NA,11,NA
1873-08-25 21:00:00,14.44,NA,NA,225,NA,1001.69,NA,NA,NA,NA,11.67,NA,5,",fg"
1873-08-26,NA,NA,NA,NA,NA,NA,0.25,"9:00 pm",NA,NA,NA,14.44,NA,"misty rain"
1873-08-26 07:00:00,15,NA,NA,247.5,NA,1001.36,NA,NA,NA,NA,15.28,NA,11,NA
1873-08-26 14:00:00,17.22,NA,NA,247.5,NA,1001.69,NA,NA,NA,NA,15.83,NA,11,",ra"
1873-08-26 21:00:00,15.56,NA,NA,247.5,NA,1004.4,NA,NA,NA,NA,12.22,NA,1,",ra"
1873-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.22,NA,NA
1873-08-27 07:00:00,13.89,NA,NA,225,NA,1005.76,NA,NA,NA,NA,12.78,NA,5,",hz"
1873-08-27 14:00:00,20,NA,NA,247.5,NA,1007.45,NA,NA,NA,NA,15,NA,11,",hz"
1873-08-27 21:00:00,17.22,NA,NA,225,NA,1010.16,NA,NA,NA,NA,11.39,NA,2,",hz"
1873-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.44,NA,NA
1873-08-28 07:00:00,13.33,NA,NA,315,NA,1015.58,NA,NA,NA,NA,12.78,NA,5,NA
1873-08-28 14:00:00,16.11,NA,NA,315,NA,1017.27,NA,NA,NA,NA,15.28,NA,5,",hz"
1873-08-28 21:00:00,14.44,NA,NA,NA,NA,1019.98,NA,NA,NA,NA,12.22,NA,0,NA
1873-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.72,NA,NA
1873-08-29 07:00:00,13.33,NA,NA,247.5,NA,1019.98,NA,NA,NA,NA,10.56,NA,5,NA
1873-08-29 14:00:00,16.11,NA,NA,247.5,NA,1019.3,NA,NA,NA,NA,19.44,NA,5,NA
1873-08-29 21:00:00,14.44,NA,NA,45,NA,1021.67,NA,NA,NA,NA,11.11,NA,1,NA
1873-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89,NA,NA
1873-08-30 07:00:00,12.78,NA,NA,NA,NA,1021.67,NA,NA,NA,NA,10,NA,0,NA
1873-08-30 14:00:00,22.22,270,1,247.5,NA,1021,NA,NA,NA,NA,20,NA,5,NA
1873-08-30 21:00:00,18.33,NA,NA,270,NA,1017.61,NA,NA,NA,NA,14.72,NA,5,NA
1873-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.06,NA,NA
1873-08-31 07:00:00,16.67,270,2,270,NA,1011.85,NA,NA,NA,NA,17.22,NA,5,NA
1873-08-31 14:00:00,20.56,270,1,247.5,NA,1010.5,NA,NA,NA,NA,19.44,NA,5,NA
1873-08-31 21:00:00,16.67,NA,NA,247.5,NA,1009.14,NA,NA,NA,NA,14.44,NA,5,NA
1873-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.56,NA,NA
1873-09-01 07:00:00,15,315,2,247.5,NA,1011.85,NA,NA,NA,NA,13.89,NA,2,NA
1873-09-01 14:00:00,21.11,315,2,45,NA,1014.22,NA,NA,NA,NA,18.89,NA,2,NA
1873-09-01 21:00:00,16.11,NA,NA,90,NA,1019.3,NA,NA,NA,NA,10.83,NA,1,NA
1873-09-02,NA,NA,NA,NA,NA,NA,11.68,"9:00 am",NA,NA,NA,14.83,NA,"shower"
1873-09-02 07:00:00,14.72,NA,NA,135,NA,1015.58,NA,NA,NA,NA,12.78,NA,2,NA
1873-09-02 14:00:00,16.11,NA,NA,247.5,NA,1007.79,NA,NA,NA,NA,16.94,NA,5,NA
1873-09-02 21:00:00,17.78,NA,NA,225,NA,1008.47,NA,NA,NA,NA,14.72,NA,2,NA
1873-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17,NA,NA
1873-09-03 07:00:00,15.83,270,1,270,NA,1007.11,NA,NA,NA,NA,12.22,NA,1,NA
1873-09-03 14:00:00,19.44,270,1,247.5,NA,1004.06,NA,NA,NA,NA,15,NA,5,NA
1873-09-03 21:00:00,16.11,NA,1,270,"270",1005.08,NA,NA,NA,NA,12.22,NA,2,NA
1873-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78,NA,NA
1873-09-04 07:00:00,13.33,270,2,315,NA,1010.16,NA,NA,NA,NA,11.11,NA,5,NA
1873-09-04 14:00:00,16.11,270,2,315,NA,1015.92,NA,NA,NA,NA,15,NA,11,NA
1873-09-04 21:00:00,14.44,NA,NA,0,NA,1023.37,NA,NA,NA,NA,9.17,NA,1,NA
1873-09-05,NA,NA,NA,NA,NA,NA,16.51,"9:00 am",NA,NA,NA,12.5,NA,"heavy rain"
1873-09-05 07:00:00,12.78,NA,NA,180,NA,1027.43,NA,NA,NA,NA,10,NA,1,NA
1873-09-05 14:00:00,14.44,NA,NA,225,NA,1025.06,NA,NA,NA,NA,12.78,NA,5,",ra"
1873-09-05 21:00:00,15.83,NA,1,225,"270",1020.66,NA,NA,NA,NA,14.72,NA,20,NA
1873-09-06,NA,NA,NA,NA,NA,NA,12.19,NA,NA,NA,NA,16.5,NA,"continuous shower"
1873-09-06 07:00:00,17.22,NA,NA,225,NA,1017.95,NA,NA,NA,NA,16.11,NA,16,NA
1873-09-06 14:00:00,18.33,NA,NA,225,NA,1014.22,NA,NA,NA,NA,18.89,NA,5,",ra"
1873-09-06 21:00:00,17.5,NA,NA,225,NA,1013.21,NA,NA,NA,NA,14.44,NA,1,NA
1873-09-07,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,12.67,NA,"misty rain"
1873-09-07 07:00:00,14.44,NA,NA,315,NA,1015.24,NA,NA,NA,NA,12.78,NA,5,",hz"
1873-09-07 14:00:00,17.22,315,2,315,NA,1017.95,NA,NA,NA,NA,15.56,NA,5,NA
1873-09-07 21:00:00,14.44,NA,NA,45,NA,1024.04,NA,NA,NA,NA,9.72,NA,2,",hz"
1873-09-08,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,12.22,NA,"misty rain"
1873-09-08 07:00:00,12.78,315,1,NA,NA,1026.75,NA,NA,NA,NA,10.56,NA,0,NA
1873-09-08 14:00:00,15.56,NA,NA,135,NA,1026.75,NA,NA,NA,NA,14.72,NA,1,",hz"
1873-09-08 21:00:00,13.33,NA,NA,247.5,NA,1025.06,NA,NA,NA,NA,11.39,NA,1,",hz"
1873-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11,NA,NA
1873-09-09 07:00:00,12.22,NA,NA,315,NA,1025.06,NA,NA,NA,NA,10.28,NA,1,NA
1873-09-09 14:00:00,15.56,0,1,45,NA,1028.11,NA,NA,NA,NA,14.44,NA,2,",hz"
1873-09-09 21:00:00,14.44,NA,NA,NA,NA,1030.48,NA,NA,NA,NA,11.67,NA,0,",hz"
1873-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78,NA,NA
1873-09-10 07:00:00,11.67,NA,NA,225,NA,1031.16,NA,NA,NA,NA,8.89,NA,1,NA
1873-09-10 14:00:00,18.89,NA,NA,247.5,NA,1031.49,NA,NA,NA,NA,15.28,NA,2,NA
1873-09-10 21:00:00,14.72,NA,NA,270,NA,1031.49,NA,NA,NA,NA,11.11,NA,2,NA
1873-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78,NA,NA
1873-09-11 07:00:00,12.22,270,1,270,NA,1030.48,NA,NA,NA,NA,11.11,NA,1,NA
1873-09-11 14:00:00,19.17,270,1,270,NA,1028.78,NA,NA,NA,NA,16.39,NA,5,NA
1873-09-11 21:00:00,14.44,NA,NA,270,NA,1026.08,NA,NA,NA,NA,10.83,NA,1,NA
1873-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83,NA,NA
1873-09-12 07:00:00,13.33,270,1,NA,NA,1021.67,NA,NA,NA,NA,11.11,NA,0,NA
1873-09-12 14:00:00,21.67,270,2,225,NA,1018.63,NA,NA,NA,NA,18.33,NA,2,NA
1873-09-12 21:00:00,17.78,NA,NA,270,NA,1017.95,NA,NA,NA,NA,15,NA,2,NA
1873-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
1873-09-13 07:00:00,16.67,NA,NA,225,NA,1019.64,NA,NA,NA,NA,13.89,NA,1,",hz"
1873-09-13 14:00:00,20.56,NA,NA,90,NA,1019.64,NA,NA,NA,NA,16.67,NA,1,NA
1873-09-13 21:00:00,17.78,NA,NA,247.5,NA,1018.29,NA,NA,NA,NA,14.44,NA,2,",ra"
1873-09-14,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,18.61,NA,"misty rain"
1873-09-14 07:00:00,17.22,NA,NA,225,NA,1014.9,NA,NA,NA,NA,15.28,NA,2,",hz"
1873-09-14 14:00:00,25,NA,NA,225,NA,1012.19,NA,NA,NA,NA,22.22,NA,2,NA
1873-09-14 21:00:00,20.56,NA,NA,247.5,NA,1012.19,NA,NA,NA,NA,18.33,NA,2,",ra"
1873-09-15,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,17.11,NA,"misty rain"
1873-09-15 07:00:00,18.89,NA,NA,225,NA,1013.55,NA,NA,NA,NA,17.5,NA,2,",ra"
1873-09-15 14:00:00,19.44,NA,NA,225,NA,1014.22,NA,NA,NA,NA,18.89,NA,2,",hz"
1873-09-15 21:00:00,18.89,NA,NA,247.5,NA,1015.24,NA,NA,NA,NA,15,NA,1,",hz"
1873-09-16,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,9.61,NA,"misty rain"
1873-09-16 07:00:00,16.11,45,1,45,NA,1022.69,NA,NA,NA,NA,8.61,NA,5,NA
1873-09-16 14:00:00,15.83,NA,NA,45,NA,1023.71,NA,NA,NA,NA,11.39,NA,2,",hz"
1873-09-16 21:00:00,14.44,NA,NA,45,NA,1022.69,NA,NA,NA,NA,8.89,NA,5,",hz"
1873-09-17,NA,NA,NA,NA,NA,NA,4.83,"8:00 pm",NA,NA,NA,12.39,NA,"heavy rain"
1873-09-17 07:00:00,13.89,NA,NA,90,NA,1019.98,NA,NA,NA,NA,11.67,NA,1,",hz"
1873-09-17 14:00:00,16.11,NA,NA,270,NA,1016.93,NA,NA,NA,NA,13.89,NA,1,NA
1873-09-17 21:00:00,13.89,NA,NA,270,NA,1015.24,NA,NA,NA,NA,11.67,NA,1,",ra"
1873-09-18,NA,NA,NA,NA,NA,NA,2.29,"am","pm",NA,NA,10.67,NA,"rain"
1873-09-18 07:00:00,11.67,NA,NA,270,NA,1016.93,NA,NA,NA,NA,10.56,NA,1,NA
1873-09-18 14:00:00,15.56,NA,NA,315,NA,1019.3,NA,NA,NA,NA,12.78,NA,1,NA
1873-09-18 21:00:00,13.33,NA,NA,45,NA,1022.69,NA,NA,NA,NA,8.61,NA,2,",ra"
1873-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06,NA,NA
1873-09-19 07:00:00,13.33,NA,NA,NA,NA,1025.4,NA,NA,NA,NA,7.5,NA,0,",hz"
1873-09-19 14:00:00,14.17,NA,NA,135,NA,1026.75,NA,NA,NA,NA,10.56,NA,1,",hz"
1873-09-19 21:00:00,13.33,NA,NA,NA,NA,1026.75,NA,NA,NA,NA,9.17,NA,0,NA
1873-09-20,NA,NA,NA,NA,NA,NA,11.43,"2:30 pm",NA,NA,NA,13.17,NA,"shower"
1873-09-20 07:00:00,12.22,NA,NA,NA,NA,1023.71,NA,NA,NA,NA,8.33,NA,0,NA
1873-09-20 14:00:00,15.56,NA,NA,225,NA,1018.63,NA,NA,NA,NA,14.44,NA,5,",ra"
1873-09-20 21:00:00,17.78,NA,NA,225,NA,1010.16,NA,NA,NA,NA,16.67,NA,27,NA
1873-09-21,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,13.17,NA,"misty rain"
1873-09-21 07:00:00,25,NA,NA,225,NA,1003.05,NA,NA,NA,NA,16.67,NA,5,",ra"
1873-09-21 14:00:00,17.78,NA,NA,315,NA,1006.43,NA,NA,NA,NA,13.89,NA,11,NA
1873-09-21 21:00:00,15,NA,NA,315,NA,1012.87,NA,NA,NA,NA,8.89,NA,5,NA
1873-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39,NA,NA
1873-09-22 07:00:00,11.67,NA,NA,45,NA,1027.77,NA,NA,NA,NA,6.67,NA,1,NA
1873-09-22 14:00:00,12.78,NA,NA,90,NA,1032.51,NA,NA,NA,NA,9.17,NA,2,",hz"
1873-09-22 21:00:00,11.11,NA,NA,NA,NA,1032.85,NA,NA,NA,NA,3.33,NA,0,",hz"
1873-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,NA,NA
1873-09-23 07:00:00,9.72,NA,NA,NA,NA,1033.53,NA,NA,NA,NA,5.56,NA,0,",hz"
1873-09-23 14:00:00,12.78,NA,NA,225,NA,1032.17,NA,NA,NA,NA,10.83,NA,1,",ra"
1873-09-23 21:00:00,11.94,NA,NA,270,NA,1030.82,NA,NA,NA,NA,6.94,NA,1,",hz"
1873-09-24,NA,NA,NA,NA,NA,NA,11.94,"12:00 pm",NA,NA,NA,10.44,NA,"rain"
1873-09-24 07:00:00,10.56,NA,NA,45,NA,1030.48,NA,NA,NA,NA,7.78,NA,2,",hz"
1873-09-24 14:00:00,12.78,NA,NA,135,NA,1029.46,NA,NA,NA,NA,13.33,NA,1,",ra"
1873-09-24 21:00:00,12.78,NA,NA,225,NA,1028.11,NA,NA,NA,NA,10.28,NA,1,NA
1873-09-25,NA,NA,NA,NA,NA,NA,1.52,"9:00 am",NA,NA,NA,8.72,NA,"shower"
1873-09-25 07:00:00,12.5,NA,NA,135,NA,1017.95,NA,NA,NA,NA,8.61,NA,2,NA
1873-09-25 14:00:00,13.33,NA,NA,90,NA,1016.93,NA,NA,NA,NA,10.28,NA,1,NA
1873-09-25 21:00:00,12.5,NA,NA,0,NA,1021.33,NA,NA,NA,NA,7.22,NA,5,",hz"
1873-09-26,NA,NA,NA,NA,NA,NA,2.29,NA,NA,NA,NA,10.39,NA,"continuous shower"
1873-09-26 07:00:00,11.67,NA,NA,45,NA,1025.06,NA,NA,NA,NA,8.33,NA,5,NA
1873-09-26 14:00:00,13.33,NA,NA,90,NA,1026.08,NA,NA,NA,NA,12.22,NA,5,",ra"
1873-09-26 21:00:00,13.89,NA,NA,135,NA,1025.74,NA,NA,NA,NA,10.56,NA,2,",ra"
1873-09-27,NA,NA,NA,NA,NA,NA,1.02,"9:00 am",NA,NA,NA,11.56,NA,"light shower"
1873-09-27 07:00:00,12.78,0,1,NA,NA,1020.66,NA,NA,NA,NA,10.56,NA,0,NA
1873-09-27 14:00:00,16.67,315,1,180,NA,1020.66,NA,NA,NA,NA,13.33,NA,1,NA
1873-09-27 21:00:00,13.89,NA,NA,NA,NA,1020.66,NA,NA,NA,NA,10.83,NA,0,",ra"
1873-09-28,NA,NA,NA,NA,NA,NA,3.81,"10:00 am",NA,NA,NA,11,NA,"shower"
1873-09-28 07:00:00,12.78,NA,NA,225,NA,1015.92,NA,NA,NA,NA,10.56,NA,2,",hz"
1873-09-28 14:00:00,12.78,NA,NA,180,NA,1011.85,NA,NA,NA,NA,11.11,NA,5,",hz"
1873-09-28 21:00:00,13.89,NA,NA,247.5,NA,1009.82,NA,NA,NA,NA,10.83,NA,2,",ra"
1873-09-29,NA,NA,NA,NA,NA,NA,2.79,NA,NA,NA,NA,10.44,NA,"shower"
1873-09-29 07:00:00,12.22,NA,NA,247.5,NA,1012.53,NA,NA,NA,NA,8.33,NA,2,NA
1873-09-29 14:00:00,13.89,NA,NA,225,NA,1013.21,NA,NA,NA,NA,13.06,NA,2,NA
1873-09-29 21:00:00,13.33,NA,NA,225,NA,1011.85,NA,NA,NA,NA,11.39,NA,1,",ra"
1873-09-30,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,10.17,NA,"misty rain"
1873-09-30 07:00:00,12.78,NA,NA,225,NA,1002.37,NA,NA,NA,NA,8.33,NA,2,",hz"
1873-09-30 14:00:00,16.67,NA,NA,225,NA,1002.37,NA,NA,NA,NA,12.78,NA,2,",hz"
1873-09-30 21:00:00,15.56,NA,NA,225,NA,1002.37,NA,NA,NA,NA,10.56,NA,2,",ra"
1873-10-01,NA,NA,NA,NA,NA,NA,0.25,"4:00 pm",NA,NA,NA,8.44,NA,"misty rain"
1873-10-01 07:00:00,14.44,45,1,45,NA,1016.93,NA,NA,NA,NA,8.61,NA,1,NA
1873-10-01 14:00:00,15,45,1,135,NA,1018.96,NA,NA,NA,NA,10,NA,2,NA
1873-10-01 21:00:00,12.22,NA,NA,135,NA,1021.33,NA,NA,NA,NA,6.67,NA,1,NA
1873-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83,NA,NA
1873-10-02 07:00:00,11.11,180,1,135,NA,1021,NA,NA,NA,NA,8.89,NA,2,NA
1873-10-02 14:00:00,13.33,NA,NA,135,NA,1022.01,NA,NA,NA,NA,12.78,NA,2,NA
1873-10-02 21:00:00,11.67,NA,NA,270,NA,1017.95,NA,NA,NA,NA,7.78,NA,1,NA
1873-10-03,NA,NA,NA,NA,NA,NA,0,"empty","empty",0,NA,7.94,NA,"empty"
1873-10-03 07:00:00,8.61,NA,NA,NA,NA,1022.01,NA,NA,NA,NA,7.78,NA,0,NA
1873-10-03 14:00:00,11.67,NA,NA,270,NA,1023.37,NA,NA,NA,NA,10.56,NA,2,NA
1873-10-03 21:00:00,10.56,NA,NA,NA,NA,1025.74,NA,NA,NA,NA,5.56,NA,0,NA
1873-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,NA,NA
1873-10-04 07:00:00,8.89,NA,NA,NA,NA,1028.11,NA,NA,NA,NA,3.33,NA,0,NA
1873-10-04 14:00:00,13.33,NA,NA,90,NA,1029.12,NA,NA,NA,NA,8.89,NA,2,NA
1873-10-04 21:00:00,10,NA,NA,NA,NA,1030.48,NA,NA,NA,NA,5,NA,0,NA
1873-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA
1873-10-05 07:00:00,7.78,NA,NA,NA,NA,1030.82,NA,NA,NA,NA,3.89,NA,0,",fg"
1873-10-05 14:00:00,10.83,NA,NA,225,NA,1030.48,NA,NA,NA,NA,11.39,NA,1,NA
1873-10-05 21:00:00,11.39,NA,NA,NA,NA,1030.48,NA,NA,NA,NA,7.22,NA,0,NA
1873-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.06,NA,NA
1873-10-06 07:00:00,9.72,NA,NA,225,NA,1028.11,NA,NA,NA,NA,8.61,NA,1,NA
1873-10-06 14:00:00,13.89,NA,NA,180,NA,1023.71,NA,NA,NA,NA,13.89,NA,5,",hz"
1873-10-06 21:00:00,15,NA,NA,225,NA,1023.37,NA,NA,NA,NA,13.61,NA,5,",hz"
1873-10-07,NA,NA,NA,NA,NA,NA,1.52,"3 pm","empty",0,NA,17.78,NA,"showery"
1873-10-07 07:00:00,16.11,NA,NA,225,NA,1021.33,NA,NA,NA,NA,16.11,NA,2,",hz"
1873-10-07 14:00:00,21.11,NA,NA,225,NA,1018.63,NA,NA,NA,NA,20,NA,16,",hz"
1873-10-07 21:00:00,18.89,NA,NA,247.5,NA,1016.26,NA,NA,NA,NA,17.22,NA,16,",ra"
1873-10-08,NA,NA,NA,NA,NA,NA,16.26,"9am","empty",0,NA,16.11,NA,"misty rain"
1873-10-08 07:00:00,18.61,NA,NA,247.5,NA,1007.79,NA,NA,NA,NA,17.22,NA,27,",ra"
1873-10-08 14:00:00,18.33,NA,NA,202.5,NA,1005.42,NA,NA,NA,NA,18.33,NA,5,",ra"
1873-10-08 21:00:00,17.78,NA,NA,247.5,NA,1011.51,NA,NA,NA,NA,12.78,NA,1,",hz"
1873-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,NA,NA
1873-10-09 07:00:00,13.33,NA,NA,45,NA,1021,NA,NA,NA,NA,4.44,NA,5,NA
1873-10-09 14:00:00,16.39,NA,NA,90,NA,1022.35,NA,NA,NA,NA,7.22,NA,5,NA
1873-10-09 21:00:00,11.11,NA,NA,90,NA,1025.4,NA,NA,NA,NA,3.06,NA,1,NA
1873-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,NA,NA
1873-10-10 07:00:00,10,NA,NA,45,NA,1027.77,NA,NA,NA,NA,4.44,NA,1,NA
1873-10-10 14:00:00,15,NA,NA,90,NA,1028.11,NA,NA,NA,NA,9.44,NA,2,NA
1873-10-10 21:00:00,12.22,NA,NA,225,NA,1028.11,NA,NA,NA,NA,5,NA,1,NA
1873-10-11,NA,NA,NA,NA,NA,NA,2.29,"empty","empty",0,NA,8.72,NA,"misty rain"
1873-10-11 07:00:00,10,NA,NA,NA,NA,1027.43,NA,NA,NA,NA,4.44,NA,0,NA
1873-10-11 14:00:00,17.22,NA,NA,180,NA,1026.08,NA,NA,NA,NA,12.78,NA,1,NA
1873-10-11 21:00:00,14.17,NA,NA,225,NA,1026.75,NA,NA,NA,NA,8.89,NA,1,NA
1873-10-12,NA,NA,NA,NA,NA,NA,34.04,"8 am","empty",0,NA,12.61,NA,"heavy rain"
1873-10-12 07:00:00,13.06,NA,NA,90,NA,1021.67,NA,NA,NA,NA,10.56,NA,1,",fg"
1873-10-12 14:00:00,14.44,NA,NA,90,NA,1017.27,NA,NA,NA,NA,13.33,NA,1,",ra"
1873-10-12 21:00:00,16.11,NA,NA,225,NA,1013.88,NA,NA,NA,NA,15,NA,1,",ra"
1873-10-13,NA,NA,NA,NA,NA,NA,0,"8:30","empty",0,NA,15.94,NA,"misty rain ipr."
1873-10-13 07:00:00,16.67,NA,NA,225,NA,1011.85,NA,NA,NA,NA,15,NA,1,",fg"
1873-10-13 14:00:00,21.39,NA,NA,225,NA,1012.53,NA,NA,NA,NA,18.89,NA,2,",ra"
1873-10-13 21:00:00,18.33,NA,NA,247.5,NA,1015.24,NA,NA,NA,NA,13.89,NA,2,",hz"
1873-10-14,NA,NA,NA,NA,NA,NA,0,"8 am","empty",0,NA,13.89,NA,"misty rain ipr."
1873-10-14 07:00:00,14.72,270,2,270,NA,1017.95,NA,NA,NA,NA,13.89,NA,2,NA
1873-10-14 14:00:00,15.56,270,2,270,NA,1019.64,NA,NA,NA,NA,12.22,NA,5,NA
1873-10-14 21:00:00,11.94,NA,NA,202.5,NA,1021.67,NA,NA,NA,NA,8.89,NA,1,NA
1873-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28,NA,NA
1873-10-15 07:00:00,11.11,NA,NA,202.5,NA,1020.66,NA,NA,NA,NA,9.44,NA,1,NA
