"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxCH","44.65","-63.6","53","America/Halifax","4","71327","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","pr","ta","ta_range","tb","tdb","Tn","Tx","Txs","w","ww"
1856-08-29 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-08-29 09:00:00,NA,NA,NA,NA,12.22,NA,11.67,12.22,NA,NA,NA,NA,NA
1856-08-29 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-08-29 14:00:00,NA,NA,NA,NA,NA,NA,14.67,18,NA,NA,NA,NA,NA
1856-08-29 15:00:00,NA,NA,1009.14,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
1856-08-29 21:00:00,NA,NA,NA,NA,NA,NA,13.78,15.44,NA,NA,NA,NA,NA
1856-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1856-08-30 06:00:00,NA,NA,1008.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-08-30 09:00:00,NA,NA,NA,NA,16.78,NA,15.67,16.78,NA,NA,NA,NA,NA
1856-08-30 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",hz"
1856-08-30 14:00:00,NA,NA,NA,NA,NA,NA,17,17.44,NA,NA,NA,NA,NA
1856-08-30 15:00:00,NA,NA,1006.43,NA,17.44,NA,NA,NA,NA,NA,NA,NA,NA
1856-08-30 21:00:00,NA,NA,NA,NA,NA,NA,16.67,16.67,NA,NA,NA,NA,NA
1856-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-08-31 06:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-08-31 09:00:00,NA,NA,NA,NA,12.22,NA,12.22,12.22,NA,NA,NA,NA,NA
1856-08-31 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-08-31 14:00:00,NA,NA,NA,NA,NA,NA,19.56,20.89,NA,NA,NA,NA,NA
1856-08-31 15:00:00,NA,NA,1006.77,NA,20.89,NA,NA,NA,NA,NA,NA,NA,NA
1856-08-31 21:00:00,NA,NA,NA,NA,NA,NA,17.22,17.56,NA,NA,NA,NA,NA
1856-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-01 06:00:00,NA,NA,1006.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-01 09:00:00,NA,NA,NA,NA,8.67,NA,8.67,8.67,NA,NA,NA,NA,NA
1856-09-01 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-01 14:00:00,NA,NA,NA,NA,NA,NA,17.22,18,NA,NA,NA,NA,NA
1856-09-01 15:00:00,NA,NA,1006.43,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-01 21:00:00,NA,NA,NA,NA,NA,NA,11.67,14.44,NA,NA,NA,NA,NA
1856-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-02 06:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-02 09:00:00,NA,NA,NA,NA,10,NA,9.22,10,NA,NA,NA,NA,NA
1856-09-02 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-02 14:00:00,NA,NA,NA,NA,NA,NA,18.33,19.78,NA,NA,NA,NA,NA
1856-09-02 15:00:00,NA,NA,1006.43,NA,19.78,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-02 21:00:00,NA,NA,NA,NA,NA,NA,12.22,15,NA,NA,NA,NA,NA
1856-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-03 06:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-03 09:00:00,NA,NA,NA,NA,8.56,NA,7.89,8.56,NA,NA,NA,NA,NA
1856-09-03 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-03 14:00:00,NA,NA,NA,NA,NA,NA,14.11,17.11,NA,NA,NA,NA,NA
1856-09-03 15:00:00,NA,NA,1007.79,NA,17.11,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-03 21:00:00,NA,NA,NA,NA,NA,NA,13,15.22,NA,NA,NA,NA,NA
1856-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-04 06:00:00,NA,NA,1007.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-04 09:00:00,NA,NA,NA,NA,10.11,NA,8.33,10.11,NA,NA,NA,NA,NA
1856-09-04 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-04 14:00:00,NA,NA,NA,NA,NA,NA,20.11,23.56,NA,NA,NA,NA,NA
1856-09-04 15:00:00,NA,NA,1008.81,NA,23.56,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-04 21:00:00,NA,NA,NA,NA,NA,NA,16.22,19.78,NA,NA,NA,NA,NA
1856-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-05 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-05 09:00:00,NA,NA,NA,NA,14.67,NA,14.44,14.67,NA,NA,NA,NA,NA
1856-09-05 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-05 14:00:00,NA,NA,NA,NA,NA,NA,21.11,26.67,NA,NA,NA,NA,NA
1856-09-05 15:00:00,NA,NA,1010.84,NA,26.67,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-05 21:00:00,NA,NA,NA,NA,NA,NA,18.11,24,NA,NA,NA,NA,NA
1856-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-06 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-06 09:00:00,NA,NA,NA,NA,16.11,NA,14.44,16.11,NA,NA,NA,NA,NA
1856-09-06 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",hz"
1856-09-06 14:00:00,NA,NA,NA,NA,NA,NA,18.33,21.11,NA,NA,NA,NA,NA
1856-09-06 15:00:00,NA,NA,1009.82,NA,21.11,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-06 21:00:00,NA,NA,NA,NA,NA,NA,16.33,18.56,NA,NA,NA,NA,NA
1856-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-07 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-07 09:00:00,NA,NA,NA,NA,15.56,NA,14.72,15.56,NA,NA,NA,NA,NA
1856-09-07 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1856-09-07 14:00:00,NA,NA,NA,NA,NA,NA,14.44,16.67,NA,NA,NA,NA,NA
1856-09-07 15:00:00,NA,NA,1009.14,NA,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-07 21:00:00,NA,NA,NA,NA,NA,NA,14.11,13.56,NA,NA,NA,NA,NA
1856-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-08 06:00:00,NA,NA,1009.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-08 09:00:00,NA,NA,NA,NA,14.11,NA,9.89,14.11,NA,NA,NA,NA,NA
1856-09-08 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-08 14:00:00,NA,NA,NA,NA,NA,NA,13.78,15.78,NA,NA,NA,NA,NA
1856-09-08 15:00:00,NA,NA,1009.14,NA,15.78,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-08 21:00:00,NA,NA,NA,NA,NA,NA,12.89,14.56,NA,NA,NA,NA,NA
1856-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-09 06:00:00,NA,NA,1009.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-09 09:00:00,NA,NA,NA,NA,15.78,NA,15.44,15.78,NA,NA,NA,NA,NA
1856-09-09 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-09 14:00:00,NA,NA,NA,NA,NA,NA,15.56,18.33,NA,NA,NA,NA,NA
1856-09-09 15:00:00,NA,NA,1007.79,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-09 21:00:00,NA,NA,NA,NA,NA,NA,14.33,16.67,NA,NA,NA,NA,NA
1856-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-10 06:00:00,NA,NA,1007.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-10 09:00:00,NA,NA,NA,NA,12.22,NA,11.78,12.22,NA,NA,NA,NA,NA
1856-09-10 12:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-10 14:00:00,NA,NA,NA,NA,NA,NA,16.11,20,NA,NA,NA,NA,NA
1856-09-10 15:00:00,NA,NA,1009.14,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-10 21:00:00,NA,NA,NA,NA,NA,NA,15.56,16.33,NA,NA,NA,NA,NA
1856-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-11 06:00:00,NA,NA,1008.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-11 09:00:00,NA,NA,NA,NA,17.11,NA,16,17.11,NA,NA,NA,NA,NA
1856-09-11 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-11 14:00:00,NA,NA,NA,NA,NA,NA,17.22,19.11,NA,NA,NA,NA,NA
1856-09-11 15:00:00,NA,NA,1003.39,NA,19.11,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-11 21:00:00,NA,NA,NA,NA,NA,NA,17,17.78,NA,NA,NA,NA,NA
1856-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-12 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-12 09:00:00,NA,NA,NA,NA,18.89,NA,17.78,18.89,NA,NA,NA,NA,NA
1856-09-12 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-12 14:00:00,NA,NA,NA,NA,NA,NA,16.67,22.11,NA,NA,NA,NA,NA
1856-09-12 15:00:00,NA,NA,1003.39,NA,22.11,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-12 21:00:00,NA,NA,NA,NA,NA,NA,16.89,17.78,NA,NA,NA,NA,NA
1856-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1856-09-13 06:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-13 09:00:00,NA,NA,NA,NA,13.89,NA,12.78,13.89,NA,NA,NA,NA,NA
1856-09-13 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-13 14:00:00,NA,NA,NA,NA,NA,NA,16.44,18.56,NA,NA,NA,NA,NA
1856-09-13 15:00:00,NA,NA,1004.74,NA,18.56,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-13 21:00:00,NA,NA,NA,NA,NA,NA,15.44,16.33,NA,NA,NA,NA,NA
1856-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-14 06:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-14 09:00:00,NA,NA,NA,NA,14.44,NA,14.44,14.44,NA,NA,NA,NA,NA
1856-09-14 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-14 14:00:00,NA,NA,NA,NA,NA,NA,16.67,18.89,NA,NA,NA,NA,NA
1856-09-14 15:00:00,NA,NA,1003.73,NA,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-14 21:00:00,NA,NA,NA,NA,NA,NA,15.44,16.44,NA,NA,NA,NA,NA
1856-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-15 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-15 09:00:00,NA,NA,NA,NA,11.56,NA,11.11,11.56,NA,NA,NA,NA,NA
1856-09-15 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",hz"
1856-09-15 14:00:00,NA,NA,NA,NA,NA,NA,15,15.56,NA,NA,NA,NA,NA
1856-09-15 15:00:00,NA,NA,1005.76,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-15 21:00:00,NA,NA,NA,NA,NA,NA,14.78,15.11,NA,NA,NA,NA,NA
1856-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1856-09-16 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-16 09:00:00,NA,NA,NA,NA,12.89,NA,12.56,12.89,NA,NA,NA,NA,NA
1856-09-16 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-16 14:00:00,NA,NA,NA,NA,NA,NA,15.22,16.11,NA,NA,NA,NA,NA
1856-09-16 15:00:00,NA,NA,1002.37,NA,16.11,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-16 21:00:00,NA,NA,NA,NA,NA,NA,14.44,15.22,NA,NA,NA,NA,NA
1856-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-17 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-17 09:00:00,NA,NA,NA,NA,8.33,NA,8,8.33,NA,NA,NA,NA,NA
1856-09-17 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-17 14:00:00,NA,NA,NA,NA,NA,NA,14.44,16.11,NA,NA,NA,NA,NA
1856-09-17 15:00:00,NA,NA,1002.37,NA,16.11,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-17 21:00:00,NA,NA,NA,NA,NA,NA,9.44,11.67,NA,NA,NA,NA,NA
1856-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-18 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-18 09:00:00,NA,NA,NA,NA,8.33,NA,6.33,8.33,NA,NA,NA,NA,NA
1856-09-18 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-18 14:00:00,NA,NA,NA,NA,NA,NA,12.67,16,NA,NA,NA,NA,NA
1856-09-18 15:00:00,NA,NA,1003.05,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-18 21:00:00,NA,NA,NA,NA,NA,NA,11.33,13.89,NA,NA,NA,NA,NA
1856-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-19 06:00:00,NA,NA,1003.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-19 09:00:00,NA,NA,NA,NA,17.56,NA,11.11,12,NA,NA,NA,NA,NA
1856-09-19 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-19 14:00:00,NA,NA,NA,NA,NA,NA,16.56,18.33,NA,NA,NA,NA,NA
1856-09-19 15:00:00,NA,NA,1006.43,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-19 21:00:00,NA,NA,NA,NA,NA,NA,15.56,16.11,NA,NA,NA,NA,NA
1856-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-20 06:00:00,NA,NA,1007.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-20 09:00:00,NA,NA,NA,NA,15.78,NA,15.78,15.78,NA,NA,NA,NA,NA
1856-09-20 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-20 14:00:00,NA,NA,NA,NA,NA,NA,16.67,17,NA,NA,NA,NA,NA
1856-09-20 15:00:00,NA,NA,1009.82,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-20 21:00:00,NA,NA,NA,NA,NA,NA,15.56,15.56,NA,NA,NA,NA,NA
1856-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-21 06:00:00,NA,NA,1009.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-21 09:00:00,NA,NA,NA,NA,13.33,NA,12.67,13.33,NA,NA,NA,NA,NA
1856-09-21 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-21 14:00:00,NA,NA,NA,NA,NA,NA,16.78,17.78,NA,NA,NA,NA,NA
1856-09-21 15:00:00,NA,NA,1009.82,NA,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-21 21:00:00,NA,NA,NA,NA,NA,NA,15.56,16.11,NA,NA,NA,NA,NA
1856-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-22 06:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-22 09:00:00,NA,NA,NA,NA,15,NA,14.33,15,NA,NA,NA,NA,NA
1856-09-22 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-22 14:00:00,NA,NA,NA,NA,NA,NA,18.67,20.89,NA,NA,NA,NA,NA
1856-09-22 15:00:00,NA,NA,1006.43,NA,20.89,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-22 21:00:00,NA,NA,NA,NA,NA,NA,19,19,NA,NA,NA,NA,NA
1856-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1856-09-23 06:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-23 09:00:00,NA,NA,NA,NA,16.33,NA,16,16.33,NA,NA,NA,NA,NA
1856-09-23 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-23 14:00:00,NA,NA,NA,NA,NA,NA,16.67,17,NA,NA,NA,NA,NA
1856-09-23 15:00:00,NA,NA,1005.76,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-23 21:00:00,NA,NA,NA,NA,NA,NA,16.67,16.67,NA,NA,NA,NA,NA
1856-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-24 06:00:00,NA,NA,1006.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-24 09:00:00,NA,NA,NA,NA,17,NA,17,17,NA,NA,NA,NA,NA
1856-09-24 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1856-09-24 14:00:00,NA,NA,NA,NA,NA,NA,17.44,18.33,NA,NA,NA,NA,NA
1856-09-24 15:00:00,NA,NA,1005.76,NA,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-24 21:00:00,NA,NA,NA,NA,NA,NA,15.56,15.56,NA,NA,NA,NA,NA
1856-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-25 06:00:00,NA,NA,1003.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-25 09:00:00,NA,NA,NA,NA,11.78,NA,12.22,12.89,NA,NA,NA,NA,NA
1856-09-25 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-25 14:00:00,NA,NA,NA,NA,NA,NA,12.22,15.44,NA,NA,NA,NA,NA
1856-09-25 15:00:00,NA,NA,1003.39,NA,15.44,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-25 21:00:00,NA,NA,NA,NA,NA,NA,12.22,13.33,NA,NA,NA,NA,NA
1856-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-26 06:00:00,NA,NA,1003.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-26 09:00:00,NA,NA,NA,NA,8.89,NA,8,8.89,NA,NA,NA,NA,NA
1856-09-26 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-26 14:00:00,NA,NA,NA,NA,NA,NA,13.33,16,NA,NA,NA,NA,NA
1856-09-26 15:00:00,NA,NA,1005.76,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-26 21:00:00,NA,NA,NA,NA,NA,NA,12.33,13.33,NA,NA,NA,NA,NA
1856-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1856-09-27 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-27 09:00:00,NA,NA,NA,NA,12.78,NA,12.22,12.78,NA,NA,NA,NA,NA
1856-09-27 12:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",bkn"
1856-09-27 14:00:00,NA,NA,NA,NA,NA,NA,14.44,15.89,NA,NA,NA,NA,NA
1856-09-27 15:00:00,NA,NA,1005.76,NA,15.89,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-27 21:00:00,NA,NA,NA,NA,NA,NA,9.44,10,NA,NA,NA,NA,NA
1856-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-28 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-28 09:00:00,NA,NA,NA,NA,10.11,NA,10.11,10.11,NA,NA,NA,NA,NA
1856-09-28 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-28 14:00:00,NA,NA,NA,NA,NA,NA,13.78,15.56,NA,NA,NA,NA,NA
1856-09-28 15:00:00,NA,NA,1006.43,NA,15.89,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-28 21:00:00,NA,NA,NA,NA,NA,NA,12.22,14.67,NA,NA,NA,NA,NA
1856-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-29 06:00:00,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-29 09:00:00,NA,NA,NA,NA,8.22,NA,7.78,8.22,NA,NA,NA,NA,NA
1856-09-29 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-29 14:00:00,NA,NA,NA,NA,NA,NA,13.56,15.78,NA,NA,NA,NA,NA
1856-09-29 15:00:00,NA,NA,1010.16,NA,15.78,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-29 21:00:00,NA,NA,NA,NA,NA,NA,11.67,13.89,NA,NA,NA,NA,NA
1856-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1856-09-30 06:00:00,NA,NA,1009.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-30 09:00:00,NA,NA,NA,NA,12.22,NA,11.67,12.22,NA,NA,NA,NA,NA
1856-09-30 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-09-30 14:00:00,NA,NA,NA,NA,NA,NA,12.78,15,NA,NA,NA,NA,NA
1856-09-30 15:00:00,NA,NA,1011.85,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
1856-09-30 21:00:00,NA,NA,NA,NA,NA,NA,12.22,13.89,NA,NA,NA,NA,NA
1856-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1856-10-01 06:00:00,NA,NA,1010.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-10-01 09:00:00,NA,NA,NA,NA,13.89,NA,13.33,13.89,NA,NA,NA,NA,NA
1856-10-01 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",hz"
1856-10-01 14:00:00,NA,NA,NA,NA,NA,NA,13.78,15,NA,NA,NA,NA,NA
1856-10-01 15:00:00,NA,NA,1010.16,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
1856-10-01 21:00:00,NA,NA,NA,NA,NA,NA,13.67,14.56,NA,NA,NA,NA,NA
1856-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-10-02 06:00:00,NA,NA,1007.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-10-02 09:00:00,NA,NA,NA,NA,11.89,NA,11.89,11.89,NA,NA,NA,NA,NA
1856-10-02 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-10-02 14:00:00,NA,NA,NA,NA,NA,NA,10.11,15,NA,NA,NA,NA,NA
1856-10-02 15:00:00,NA,NA,1009.14,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
1856-10-02 21:00:00,NA,NA,NA,NA,NA,NA,9.44,12.33,NA,NA,NA,NA,NA
1856-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-10-03 06:00:00,NA,NA,1008.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856-10-03 09:00:00,NA,NA,NA,NA,7.22,NA,7.22,7.22,NA,NA,NA,NA,NA
1856-10-03 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1856-10-03 14:00:00,NA,NA,NA,NA,NA,NA,14.44,15.56,NA,NA,NA,NA,NA
1856-10-03 15:00:00,NA,NA,1007.11,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
