"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Winowhupa","53.16","-62.75","112","America/Goose_Bay","4",NA,NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cv","dd","p","ptb","pte","ta","w","ww"
1865-10-14 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-14 21:00:00,NA,NA,NA,987.47,NA,NA,NA,NA,NA
1865-10-14 21:00:00,NA,NA,NA,NA,NA,NA,-1.67,NA,NA
1865-10-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-10-15 07:00:00,17.22,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-15 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-15 07:00:00,NA,NA,NA,993.91,NA,NA,NA,NA,NA
1865-10-15 07:00:00,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1865-10-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-15 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-15 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-15 14:00:00,NA,NA,NA,992.89,NA,NA,NA,NA,NA
1865-10-15 14:00:00,NA,NA,NA,NA,NA,NA,3.33,NA,NA
1865-10-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-15 21:00:00,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-15 21:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA
1865-10-15 21:00:00,NA,NA,NA,993.91,NA,NA,NA,NA,NA
1865-10-15 21:00:00,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1865-10-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-16 07:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-16 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-16 07:00:00,NA,NA,NA,990.52,NA,NA,NA,NA,NA
1865-10-16 07:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1865-10-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-16 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-16 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-16 14:00:00,NA,NA,NA,988.83,NA,NA,NA,NA,NA
1865-10-16 14:00:00,NA,NA,NA,NA,NA,NA,2.22,NA,NA
1865-10-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-16 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-16 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-16 21:00:00,NA,NA,NA,988.15,NA,NA,NA,NA,NA
1865-10-16 21:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA
1865-10-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-17,NA,NA,NA,NA,"8 pm",NA,NA,NA,NA
1865-10-17,NA,NA,NA,NA,NA,"9 pm",NA,NA,NA
1865-10-17,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1865-10-17 07:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-17 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-17 07:00:00,NA,NA,NA,988.15,NA,NA,NA,NA,NA
1865-10-17 07:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA
1865-10-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-17 14:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-17 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-17 14:00:00,NA,NA,NA,989.5,NA,NA,NA,NA,NA
1865-10-17 14:00:00,NA,NA,NA,NA,NA,NA,1.11,NA,NA
1865-10-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,16,NA
1865-10-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-17 21:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-17 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-17 21:00:00,NA,NA,NA,992.89,NA,NA,NA,NA,NA
1865-10-17 21:00:00,NA,NA,NA,NA,NA,NA,1.11,NA,NA
1865-10-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-18,NA,NA,NA,NA,"2 pm",NA,NA,NA,NA
1865-10-18,NA,NA,NA,NA,NA,"8 pm",NA,NA,NA
1865-10-18,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1865-10-18,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1865-10-18 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-18 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-18 07:00:00,NA,NA,NA,996.28,NA,NA,NA,NA,NA
1865-10-18 07:00:00,NA,NA,NA,NA,NA,NA,0,NA,NA
1865-10-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-18 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-18 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-18 14:00:00,NA,NA,NA,993.57,NA,NA,NA,NA,NA
1865-10-18 14:00:00,NA,NA,NA,NA,NA,NA,1.67,NA,NA
1865-10-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-18 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-18 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-18 21:00:00,NA,NA,NA,992.21,NA,NA,NA,NA,NA
1865-10-18 21:00:00,NA,NA,NA,NA,NA,NA,1.11,NA,NA
1865-10-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-19 07:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-19 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA
1865-10-19 07:00:00,NA,NA,NA,993.91,NA,NA,NA,NA,NA
1865-10-19 07:00:00,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1865-10-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-19 14:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-19 14:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA
1865-10-19 14:00:00,NA,NA,NA,987.47,NA,NA,NA,NA,NA
1865-10-19 14:00:00,NA,NA,NA,NA,NA,NA,4.44,NA,NA
1865-10-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-19 21:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-19 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1865-10-19 21:00:00,NA,NA,NA,982.05,NA,NA,NA,NA,NA
1865-10-19 21:00:00,NA,NA,NA,NA,NA,NA,1.67,NA,NA
1865-10-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-20,NA,NA,NA,NA,"6 am",NA,NA,NA,NA
1865-10-20,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1865-10-20,NA,NA,NA,NA,NA,NA,NA,NA,"SN NA"
1865-10-20 07:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-20 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1865-10-20 07:00:00,NA,NA,NA,966.48,NA,NA,NA,NA,NA
1865-10-20 07:00:00,NA,NA,NA,NA,NA,NA,2.22,NA,NA
1865-10-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,20,NA
1865-10-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1865-10-20 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-20 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1865-10-20 14:00:00,NA,NA,NA,958.35,NA,NA,NA,NA,NA
1865-10-20 14:00:00,NA,NA,NA,NA,NA,NA,5.56,NA,NA
1865-10-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,20,NA
1865-10-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-20 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-20 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1865-10-20 21:00:00,NA,NA,NA,955.64,NA,NA,NA,NA,NA
1865-10-20 21:00:00,NA,NA,NA,NA,NA,NA,2.22,NA,NA
1865-10-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,20,NA
1865-10-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-21,NA,NA,NA,NA,"5 am",NA,NA,NA,NA
1865-10-21,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1865-10-21 07:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-21 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA
1865-10-21 07:00:00,NA,NA,NA,954.96,NA,NA,NA,NA,NA
1865-10-21 07:00:00,NA,NA,NA,NA,NA,NA,1.67,NA,NA
1865-10-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1865-10-21 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-21 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-21 14:00:00,NA,NA,NA,955.64,NA,NA,NA,NA,NA
1865-10-21 14:00:00,NA,NA,NA,NA,NA,NA,3.33,NA,NA
1865-10-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-21 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-21 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-21 21:00:00,NA,NA,NA,955.64,NA,NA,NA,NA,NA
1865-10-21 21:00:00,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1865-10-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-22 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-22 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-22 07:00:00,NA,NA,NA,959.03,NA,NA,NA,NA,NA
1865-10-22 07:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1865-10-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1865-10-22 14:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-22 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-22 14:00:00,NA,NA,NA,964.1,NA,NA,NA,NA,NA
1865-10-22 14:00:00,NA,NA,NA,NA,NA,NA,0.56,NA,NA
1865-10-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,16,NA
1865-10-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1865-10-22 21:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-22 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-22 21:00:00,NA,NA,NA,969.18,NA,NA,NA,NA,NA
1865-10-22 21:00:00,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1865-10-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,20,NA
1865-10-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-23 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-23 07:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA
1865-10-23 07:00:00,NA,NA,NA,975.96,NA,NA,NA,NA,NA
1865-10-23 07:00:00,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1865-10-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-23 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-23 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-23 14:00:00,NA,NA,NA,980.7,NA,NA,NA,NA,NA
1865-10-23 14:00:00,NA,NA,NA,NA,NA,NA,3.33,NA,NA
1865-10-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-23 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-23 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-23 21:00:00,NA,NA,NA,980.7,NA,NA,NA,NA,NA
1865-10-23 21:00:00,NA,NA,NA,NA,NA,NA,2.22,NA,NA
1865-10-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-24 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-24 07:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA
1865-10-24 07:00:00,NA,NA,NA,984.76,NA,NA,NA,NA,NA
1865-10-24 07:00:00,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1865-10-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-24 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-24 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-24 14:00:00,NA,NA,NA,987.13,NA,NA,NA,NA,NA
1865-10-24 14:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1865-10-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-10-24 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-24 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-24 21:00:00,NA,NA,NA,990.18,NA,NA,NA,NA,NA
1865-10-24 21:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1865-10-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-25,NA,NA,NA,NA,"5 am",NA,NA,NA,NA
1865-10-25,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1865-10-25 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-25 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-25 07:00:00,NA,NA,NA,993.57,NA,NA,NA,NA,NA
1865-10-25 07:00:00,NA,NA,NA,NA,NA,NA,-5.56,NA,NA
1865-10-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1865-10-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-25 14:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-25 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-25 14:00:00,NA,NA,NA,992.89,NA,NA,NA,NA,NA
1865-10-25 14:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1865-10-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,16,NA
1865-10-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-25 21:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-25 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-25 21:00:00,NA,NA,NA,993.57,NA,NA,NA,NA,NA
1865-10-25 21:00:00,NA,NA,NA,NA,NA,NA,-5.56,NA,NA
1865-10-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,20,NA
1865-10-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-26 07:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-26 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-26 07:00:00,NA,NA,NA,993.57,NA,NA,NA,NA,NA
1865-10-26 07:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1865-10-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-26 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-26 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-26 14:00:00,NA,NA,NA,1004.4,NA,NA,NA,NA,NA
1865-10-26 14:00:00,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1865-10-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,11,NA
1865-10-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-26 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-26 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-26 21:00:00,NA,NA,NA,1000.34,NA,NA,NA,NA,NA
1865-10-26 21:00:00,NA,NA,NA,NA,NA,NA,-5,NA,NA
1865-10-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-27 07:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-27 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-27 07:00:00,NA,NA,NA,1007.79,NA,NA,NA,NA,NA
1865-10-27 07:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1865-10-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-27 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-27 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-27 14:00:00,NA,NA,NA,1007.79,NA,NA,NA,NA,NA
1865-10-27 14:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1865-10-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-27 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-27 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-27 21:00:00,NA,NA,NA,1007.79,NA,NA,NA,NA,NA
1865-10-27 21:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1865-10-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-28,NA,NA,NA,NA,"8 pm",NA,NA,NA,NA
1865-10-28,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1865-10-28 07:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-28 07:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA
1865-10-28 07:00:00,NA,NA,NA,1007.79,NA,NA,NA,NA,NA
1865-10-28 07:00:00,NA,NA,NA,NA,NA,NA,-5.56,NA,NA
1865-10-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-28 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-28 14:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA
1865-10-28 14:00:00,NA,NA,NA,1009.82,NA,NA,NA,NA,NA
1865-10-28 14:00:00,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1865-10-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1865-10-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1865-10-28 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-28 21:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA
1865-10-28 21:00:00,NA,NA,NA,995.6,NA,NA,NA,NA,NA
1865-10-28 21:00:00,NA,NA,NA,NA,NA,NA,-5,NA,NA
1865-10-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-29 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-29 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-29 07:00:00,NA,NA,NA,984.76,NA,NA,NA,NA,NA
1865-10-29 07:00:00,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1865-10-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-29 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-29 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-29 14:00:00,NA,NA,NA,973.25,NA,NA,NA,NA,NA
1865-10-29 14:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1865-10-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-29 21:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-29 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-29 21:00:00,NA,NA,NA,978.67,NA,NA,NA,NA,NA
1865-10-29 21:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1865-10-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1865-10-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1865-10-30 07:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-30 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-30 07:00:00,NA,NA,NA,990.86,NA,NA,NA,NA,NA
1865-10-30 07:00:00,NA,NA,NA,NA,NA,NA,-10,NA,NA
1865-10-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1865-10-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1865-10-30 14:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865-10-30 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1865-10-30 14:00:00,NA,NA,NA,995.6,NA,NA,NA,NA,NA
