"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Niagara","43.15","-79.3","82","America/Toronto","5","71171","6136626"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"au","phenomemon","atmospheric material",NA,"text","daily","historical","original_observation","field method","c",NA
"ch","cloud type","atmospheric material",NA,"cloudatlas","sub-daily","historical","original_observation","field method","c",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"e_mean","specific humidity","atmospheric material",NA,"hPa","daily","instrumental","mean","computational method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"rh_mean","relative humidity","atmospheric material",NA,"%","daily","instrumental","mean","computational method","n",NA
"rr","precipitation","atmospheric material",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","au","ch","dd","e","e_mean","pr","ptb","pte","rh","rh_mean","rr","sd","ta","ta_mean","ta_range","Tn","Tx","w"
1861-09-22,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,NA,NA,NA,NA
1861-09-22 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-22 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-22 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-23,NA,NA,NA,NA,17.31,0.66,"empty","empty",NA,95.6,0,0,NA,16.72,-5.5,9.67,21.94,NA
1861-09-23 07:00:00,NA,NA,270,16.59,NA,NA,NA,NA,96,NA,NA,NA,15.56,NA,NA,NA,NA,1
1861-09-23 14:00:00,NA,NA,247.5,19.67,NA,NA,NA,NA,93,NA,NA,NA,19.72,NA,NA,NA,NA,1
1861-09-23 21:00:00,NA,NA,270,15.68,NA,NA,NA,NA,98,NA,NA,NA,14.89,NA,NA,NA,NA,1
1861-09-24,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0.66,0,NA,NA,-6.83,7.5,18.44,NA
1861-09-24 07:00:00,NA,NA,180,15.61,NA,NA,NA,NA,98,NA,NA,NA,14.44,NA,NA,NA,NA,0
1861-09-24 14:00:00,NA,NA,315,16.36,NA,NA,NA,NA,92,NA,NA,NA,16.5,NA,NA,NA,NA,1
1861-09-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1861-09-25,NA,NA,NA,NA,18.57,0,"empty,empty","empty,empty",NA,92.3,0,0,NA,18.2,-7.78,14.56,24.56,NA
1861-09-25 07:00:00,NA,NA,180,17.51,NA,NA,NA,NA,99,NA,NA,NA,16.28,NA,NA,NA,NA,1
1861-09-25 14:00:00,NA,NA,180,21.54,NA,NA,NA,NA,82,NA,NA,NA,22.33,NA,NA,NA,NA,1
1861-09-25 21:00:00,NA,NA,180,16.66,NA,NA,NA,NA,96,NA,NA,NA,16,NA,NA,NA,NA,0
1861-09-26,NA,NA,NA,NA,20,0,"empty,empty","empty,empty",NA,92.6,0,0,NA,19.48,-7.22,14.5,25.06,NA
1861-09-26 07:00:00,NA,"Ch6",180,20.05,NA,NA,NA,NA,98,NA,NA,NA,18.67,NA,NA,NA,NA,1
1861-09-26 14:00:00,NA,"Ch6",180,23.16,NA,NA,NA,NA,82,NA,NA,NA,24.61,NA,NA,NA,NA,11
1861-09-26 21:00:00,NA,NA,180,16.8,NA,NA,NA,NA,98,NA,NA,NA,15.17,NA,NA,NA,NA,1
1861-09-27,NA,NA,NA,NA,14.13,18.15,"3:30 pm","empty",NA,100,0,0,NA,12.11,-13.33,11.06,15.5,NA
1861-09-27 07:00:00,NA,NA,180,14.63,NA,NA,NA,NA,100,NA,NA,NA,12.67,NA,NA,NA,NA,0
1861-09-27 14:00:00,NA,NA,NA,14.49,NA,NA,NA,NA,100,NA,NA,NA,12.67,NA,NA,NA,NA,0
1861-09-27 21:00:00,NA,NA,0,13.27,NA,NA,NA,NA,100,NA,NA,NA,11,NA,NA,NA,NA,20
1861-09-28,NA,NA,NA,NA,12.44,32.99,"1 pm","empty",NA,97.8,18.15,0,NA,11,-12.78,8.72,13.72,NA
1861-09-28 07:00:00,NA,"Ch6",225,11.68,NA,NA,NA,NA,98,NA,NA,NA,10.33,NA,NA,NA,NA,16
1861-09-28 14:00:00,NA,"Ch6",225,14.22,NA,NA,NA,NA,94,NA,NA,NA,13.33,NA,NA,NA,NA,11
1861-09-28 21:00:00,NA,"Cm8",225,11.41,NA,NA,NA,NA,100,NA,NA,NA,9.33,NA,NA,NA,NA,1
1861-09-29,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,32.99,0,NA,NA,NA,NA,NA,NA
1861-09-29 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-29 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-29 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-30,NA,NA,NA,NA,NA,2.64,"28th 4pm","empty",NA,NA,0,0,NA,11.44,-7.5,4.83,15.11,NA
1861-09-30 07:00:00,NA,NA,270,12.22,NA,NA,NA,NA,100,NA,NA,NA,10,NA,NA,NA,NA,0
1861-09-30 14:00:00,NA,"Cm8",292.5,14.16,NA,NA,NA,NA,100,NA,NA,NA,13.06,NA,NA,NA,NA,0
1861-09-30 21:00:00,NA,"Ch6",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.28,NA,NA,NA,NA,0
1861-10-01,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,87.3,2.64,0,NA,14.56,-6.44,7,18.33,NA
1861-10-01 07:00:00,NA,"Ch6",0,NA,NA,NA,NA,NA,80,NA,NA,NA,13.28,NA,NA,NA,NA,0
1861-10-01 14:00:00,NA,"Ch6",180,NA,NA,NA,NA,NA,83,NA,NA,NA,17.5,NA,NA,NA,NA,0
1861-10-01 21:00:00,NA,"Ch0",90,NA,NA,NA,NA,NA,100,NA,NA,NA,12.89,NA,NA,NA,NA,0
1861-10-02,"empty",NA,NA,NA,17.78,0,"empty,empty","empty,empty",NA,94,0,0,NA,17.17,NA,NA,NA,NA
1861-10-02 07:00:00,NA,"Ch6",180,15.95,NA,NA,NA,NA,95,NA,NA,NA,15.56,NA,NA,NA,NA,2
1861-10-02 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-02 21:00:00,NA,"Ch0",180,19.61,NA,NA,NA,NA,93,NA,NA,NA,18.78,NA,NA,NA,NA,1
1861-10-03,"empty",NA,NA,NA,15.34,0,"empty,empty","empty,empty",NA,93,0,0,NA,15.35,-10,11.78,19.56,NA
1861-10-03 07:00:00,NA,"Ch6",270,15.27,NA,NA,NA,NA,93,NA,NA,NA,15.39,NA,NA,NA,NA,5
1861-10-03 14:00:00,NA,"Ch0",270,17.17,NA,NA,NA,NA,95,NA,NA,NA,17,NA,NA,NA,NA,2
1861-10-03 21:00:00,NA,"Ch0",90,13.58,NA,NA,NA,NA,91,NA,NA,NA,13.67,NA,NA,NA,NA,1
1861-10-04,"empty",NA,NA,NA,15.11,2.47,"6:30 am","empty,empty",NA,99.3,0,0,NA,13.56,-12.78,11.22,16.22,NA
1861-10-04 07:00:00,NA,"Ch0",90,14.26,NA,NA,NA,NA,100,NA,NA,NA,12.56,NA,NA,NA,NA,1
1861-10-04 14:00:00,NA,"Ch0",NA,16.8,NA,NA,NA,NA,98,NA,NA,NA,15.44,NA,NA,NA,NA,0
1861-10-04 21:00:00,NA,"Ch0",90,14.29,NA,NA,NA,NA,100,NA,NA,NA,12.67,NA,NA,NA,NA,1
1861-10-05,"empty",NA,NA,NA,19.23,37.95,"1 pm on the 4th","empty",NA,98.5,2.47,0,NA,17.47,-7.94,12.06,21.89,NA
1861-10-05 07:00:00,NA,"Ch0",0,17,NA,NA,NA,NA,100,NA,NA,NA,15.56,NA,NA,NA,NA,0
1861-10-05 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-05 21:00:00,NA,"Ch0",180,21.47,NA,NA,NA,NA,97,NA,NA,NA,19.39,NA,NA,NA,NA,1
1861-10-06,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,37.95,0,NA,NA,NA,NA,NA,NA
1861-10-06 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-06 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-06 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-07,"empty",NA,NA,NA,11.13,0,"empty,empty","empty,empty",NA,93.6,0,0,NA,10.03,-6.83,8.83,19.78,NA
1861-10-07 07:00:00,NA,"Ch6",180,10.57,NA,NA,NA,NA,100,NA,NA,NA,8.06,NA,NA,NA,NA,0
1861-10-07 14:00:00,NA,"Ch6",0,11.07,NA,NA,NA,NA,82,NA,NA,NA,12,NA,NA,NA,NA,1
1861-10-07 21:00:00,NA,"Ch0",90,11.75,NA,NA,NA,NA,99,NA,NA,NA,10.06,NA,NA,NA,NA,0
1861-10-08,"empty",NA,NA,NA,10.99,0,"empty,empty","empty,empty",NA,94.6,0,0,NA,9.57,-8.67,5.83,14.94,NA
1861-10-08 07:00:00,NA,"Ch6",0,9.75,NA,NA,NA,NA,93,NA,NA,NA,8,NA,NA,NA,NA,0
1861-10-08 14:00:00,NA,"Ch0",67.5,13.04,NA,NA,NA,NA,91,NA,NA,NA,13.33,NA,NA,NA,NA,1
1861-10-08 21:00:00,NA,"Ch0",270,10.19,NA,NA,NA,NA,100,NA,NA,NA,7.39,NA,NA,NA,NA,0
1861-10-09,"empty",NA,NA,NA,12.59,0,"empty,empty","empty,empty",NA,92.6,0,0,NA,11.76,NA,NA,NA,NA
1861-10-09 07:00:00,NA,"Ch0",270,10.4,NA,NA,NA,NA,90,NA,NA,NA,9.61,NA,NA,NA,NA,0
1861-10-09 14:00:00,NA,"Ch6",135,15.98,NA,NA,NA,NA,88,NA,NA,NA,16.17,NA,NA,NA,NA,1
1861-10-09 21:00:00,NA,"Ch0",180,11.38,NA,NA,NA,NA,100,NA,NA,NA,9.5,NA,NA,NA,NA,0
1861-10-10,"empty",NA,NA,NA,14.82,0,"empty,empty","empty,empty",NA,94.5,0,0,NA,14.33,NA,NA,NA,NA
1861-10-10 07:00:00,NA,"Ch0",180,14.26,NA,NA,NA,NA,94,NA,NA,NA,13.67,NA,NA,NA,NA,1
1861-10-10 14:00:00,NA,"Ch0",45,15.37,NA,NA,NA,NA,95,NA,NA,NA,15,NA,NA,NA,NA,1
1861-10-10 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-11,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,-3.39,5.56,19.94,NA
1861-10-11 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-11 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-11 21:00:00,NA,"Ch0",180,11.45,NA,NA,NA,NA,94,NA,NA,NA,10.22,NA,NA,NA,NA,1
1861-10-12,"empty",NA,NA,NA,10.96,4.29,"10:30 am","empty",NA,93.3,0,0,NA,9.76,-10.22,4.22,11.78,NA
1861-10-12 07:00:00,NA,"Ch6",180,11.24,NA,NA,NA,NA,85,NA,NA,NA,11.44,NA,NA,NA,NA,11
1861-10-12 14:00:00,NA,"Cm8",180,11.14,NA,NA,NA,NA,96,NA,NA,NA,9.28,NA,NA,NA,NA,11
1861-10-12 21:00:00,NA,"Cm8",225,10.5,NA,NA,NA,NA,99,NA,NA,NA,8.56,NA,NA,NA,NA,11
1861-10-13,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,4.29,0,NA,NA,NA,NA,NA,NA
1861-10-13 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-13 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-13 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-14,"empty",NA,NA,NA,12.9,0.83,"1 pm on the 12th","empty,empty",NA,87.3,0,0,NA,13.35,-3.44,4.56,18.89,NA
1861-10-14 07:00:00,NA,"Ch0",180,9.48,NA,NA,NA,NA,88,NA,NA,NA,8.78,NA,NA,NA,NA,1
1861-10-14 14:00:00,NA,"Ch0",NA,15.75,NA,NA,NA,NA,84,NA,NA,NA,17.11,NA,NA,NA,NA,11
1861-10-14 21:00:00,NA,"Ch0",0,13.48,NA,NA,NA,NA,90,NA,NA,NA,14.17,NA,NA,NA,NA,5
1861-10-15,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0.83,0,NA,11.44,-6.72,4.11,15.17,NA
1861-10-15 07:00:00,NA,"Ch0",180,8.5,NA,NA,NA,NA,73,NA,NA,NA,9.89,NA,NA,NA,NA,0
1861-10-15 14:00:00,NA,"Ch0",0,12.94,NA,NA,NA,NA,89,NA,NA,NA,13,NA,NA,NA,NA,1
1861-10-15 21:00:00,NA,"Ch0",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-16,"empty",NA,NA,NA,13.79,0,"empty,empty","empty,empty",NA,98,0,0,NA,12.33,-8.22,6.56,16.11,NA
1861-10-16 07:00:00,NA,"Ch0",90,11.75,NA,NA,NA,NA,99,NA,NA,NA,9.72,NA,NA,NA,NA,0
1861-10-16 14:00:00,NA,"Ch0",90,14.83,NA,NA,NA,NA,95,NA,NA,NA,13.94,NA,NA,NA,NA,0
1861-10-16 21:00:00,NA,"Ch0",180,14.8,NA,NA,NA,NA,100,NA,NA,NA,13.33,NA,NA,NA,NA,0
1861-10-17,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,14.92,NA,NA,NA,NA
1861-10-17 07:00:00,NA,"Cm8",180,14.16,NA,NA,NA,NA,100,NA,NA,NA,13.33,NA,NA,NA,NA,0
1861-10-17 14:00:00,NA,"Ch6",315,15.81,NA,NA,NA,NA,85,NA,NA,NA,16.5,NA,NA,NA,NA,0
1861-10-17 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-18,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,-14.39,12.67,16.06,NA
1861-10-18 07:00:00,NA,"Ch0",90,16.22,NA,NA,NA,NA,100,NA,NA,NA,14.33,NA,NA,NA,NA,1
1861-10-18 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-18 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-19,"empty",NA,NA,NA,13.75,1.65,"5:30 pm","empty",NA,100,0,0,NA,11.96,-10.44,7.22,14.56,NA
1861-10-19 07:00:00,NA,"Ch0",67.5,16.15,NA,NA,NA,NA,100,NA,NA,NA,14.33,NA,NA,NA,NA,0
1861-10-19 14:00:00,NA,"Ch0",247.5,15.31,NA,NA,NA,NA,100,NA,NA,NA,14,NA,NA,NA,NA,5
1861-10-19 21:00:00,NA,"Ch0",180,9.79,NA,NA,NA,NA,100,NA,NA,NA,7.56,NA,NA,NA,NA,0
1861-10-20,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,1.65,0,NA,NA,NA,NA,NA,NA
1861-10-20 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-20 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-20 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-21,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,85,0,0,NA,7.25,-6.89,1.5,12.39,NA
1861-10-21 07:00:00,NA,"Ch0",45,8.3,NA,NA,NA,NA,80,NA,NA,NA,8.22,NA,NA,NA,NA,1
1861-10-21 14:00:00,NA,"Ch0",67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1861-10-21 21:00:00,NA,"Ch0",90,8.47,NA,NA,NA,NA,90,NA,NA,NA,6.28,NA,NA,NA,NA,2
1861-10-22,"empty",NA,NA,NA,12.93,0,"empty,empty","empty,empty",NA,86,0,0,NA,13.67,-4.28,3.33,16.83,NA
1861-10-22 07:00:00,NA,"Ch6",90,10.5,NA,NA,NA,NA,80,NA,NA,NA,11.06,NA,NA,NA,NA,0
1861-10-22 14:00:00,NA,"Ch6",180,14.05,NA,NA,NA,NA,84,NA,NA,NA,15.67,NA,NA,NA,NA,2
1861-10-22 21:00:00,NA,"Cm8",180,14.22,NA,NA,NA,NA,94,NA,NA,NA,14.28,NA,NA,NA,NA,5
1861-10-23,"empty",NA,NA,NA,8.77,8.91,"2 am","empty",NA,88.3,0,0,NA,7.09,-6.11,4.17,15.83,NA
1861-10-23 07:00:00,NA,"Cm8",270,9.79,NA,NA,NA,NA,89,NA,NA,NA,8.22,NA,NA,NA,NA,5
1861-10-23 14:00:00,NA,"Cm8",247.5,8.74,NA,NA,NA,NA,82,NA,NA,NA,8.28,NA,NA,NA,NA,11
1861-10-23 21:00:00,NA,"Ch6",270,7.79,NA,NA,NA,NA,94,NA,NA,NA,4.78,NA,NA,NA,NA,11
1861-10-24,"iii",NA,NA,NA,6.34,0,"empty","empty",NA,89,8.91,0,NA,2.74,-12.44,0.72,6.06,NA
1861-10-24 07:00:00,NA,"Ch6",315,6.74,NA,NA,NA,NA,90,NA,NA,NA,3.17,NA,NA,NA,NA,11
1861-10-24 14:00:00,NA,"Ch6",270,6.5,NA,NA,NA,NA,80,NA,NA,NA,4.72,NA,NA,NA,NA,5
1861-10-24 21:00:00,NA,"Ch0",270,5.79,NA,NA,NA,NA,97,NA,NA,NA,0.33,NA,NA,NA,NA,0
1861-10-25,"empty",NA,NA,NA,7.94,0,"empty,empty","empty,empty",NA,88.6,0,0,NA,5.94,-3.33,-0.39,14.06,NA
1861-10-25 07:00:00,NA,"Ch0",180,5.79,NA,NA,NA,NA,97,NA,NA,NA,0.33,NA,NA,NA,NA,1
1861-10-25 14:00:00,NA,"Ch0",180,9.28,NA,NA,NA,NA,69,NA,NA,NA,11.67,NA,NA,NA,NA,5
1861-10-25 21:00:00,NA,"Ch0",180,8.77,NA,NA,NA,NA,100,NA,NA,NA,5.83,NA,NA,NA,NA,0
1861-10-26,"empty",NA,NA,NA,10.89,1.32,"12 pm","empty",NA,95,0,0,NA,9.46,-9.72,5.39,13.44,NA
1861-10-26 07:00:00,NA,"Cm8",180,11.34,NA,NA,NA,NA,86,NA,NA,NA,11.5,NA,NA,NA,NA,1
1861-10-26 14:00:00,NA,"Cm8",180,12.33,NA,NA,NA,NA,100,NA,NA,NA,10.78,NA,NA,NA,NA,2
1861-10-26 21:00:00,NA,"Ch0",180,9.01,NA,NA,NA,NA,99,NA,NA,NA,6.11,NA,NA,NA,NA,0
1861-10-27,"empty",NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,1.32,0,NA,NA,NA,NA,NA,NA
1861-10-27 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-27 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-27 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-10-28,"empty",NA,NA,NA,7.41,1.65,"1 pm on the 28th","empty",NA,86,0,0,NA,5.02,-7.33,-0.44,10,NA
1861-10-28 07:00:00,NA,"Ch0",180,7.15,NA,NA,NA,NA,87,NA,NA,NA,1.61,NA,NA,NA,NA,0
1861-10-28 14:00:00,NA,"Ch0",0,8.33,NA,NA,NA,NA,75,NA,NA,NA,9.06,NA,NA,NA,NA,0
1861-10-28 21:00:00,NA,"Ch0",0,6.74,NA,NA,NA,NA,96,NA,NA,NA,1.89,NA,NA,NA,NA,0
1861-10-29,"empty",NA,NA,NA,8.93,0,"empty,empty","empty,empty",NA,86.3,1.65,0,NA,7.72,-2.78,-0.94,14.06,NA
1861-10-29 07:00:00,NA,"Ch0",90,6.64,NA,NA,NA,NA,94,NA,NA,NA,2.22,NA,NA,NA,NA,0
1861-10-29 14:00:00,NA,"Ch0",112.5,9.01,NA,NA,NA,NA,65,NA,NA,NA,12.33,NA,NA,NA,NA,1
1861-10-29 21:00:00,NA,"Ch0",180,11.14,NA,NA,NA,NA,100,NA,NA,NA,8.61,NA,NA,NA,NA,0
1861-10-30,"empty",NA,NA,NA,8.53,9.4,"10 pm","empty",NA,97.6,0,0,NA,5.41,-11.33,3.17,9.61,NA
1861-10-30 07:00:00,NA,"Ch0",225,9.38,NA,NA,NA,NA,99,NA,NA,NA,6.56,NA,NA,NA,NA,1
1861-10-30 14:00:00,NA,"Cm8",225,8.43,NA,NA,NA,NA,100,NA,NA,NA,4.89,NA,NA,NA,NA,1
1861-10-30 21:00:00,NA,"Ch0",NA,7.79,NA,NA,NA,NA,94,NA,NA,NA,4.78,NA,NA,NA,NA,1
1861-10-31,"empty",NA,NA,NA,9.71,3.79,"1:30 pm","empty",NA,90,9.4,0,NA,8.53,-9.94,2.67,10.5,NA
1861-10-31 07:00:00,NA,"Ch6",NA,9.24,NA,NA,NA,NA,91,NA,NA,NA,7.39,NA,NA,NA,NA,2
1861-10-31 14:00:00,NA,"Cm8",225,9.62,NA,NA,NA,NA,84,NA,NA,NA,9.56,NA,NA,NA,NA,2
1861-10-31 21:00:00,NA,"Ch0",0,10.26,NA,NA,NA,NA,95,NA,NA,NA,8.67,NA,NA,NA,NA,1
1861-11-01,"empty",NA,NA,NA,9.02,0,"empty,empty","empty,empty",NA,90.3,3.79,0,NA,6.44,-13.94,5.78,9.61,NA
1861-11-01 07:00:00,NA,"Cm8",45,9.21,NA,NA,NA,NA,96,NA,NA,NA,7.28,NA,NA,NA,NA,0
1861-11-01 14:00:00,NA,"Ch6",45,9.41,NA,NA,NA,NA,87,NA,NA,NA,8.83,NA,NA,NA,NA,5
1861-11-01 21:00:00,NA,NA,90,8.43,NA,NA,NA,NA,88,NA,NA,NA,6.56,NA,NA,NA,NA,5
1861-11-02,"empty",NA,NA,NA,9.51,32,"12 am","empty",NA,98.3,0,0,NA,6.67,-15.17,5.33,7.94,NA
1861-11-02 07:00:00,NA,NA,90,9.21,NA,NA,NA,NA,96,NA,NA,NA,6.44,NA,NA,NA,NA,11
1861-11-02 14:00:00,NA,NA,67.5,9.75,NA,NA,NA,NA,99,NA,NA,NA,7.22,NA,NA,NA,NA,20
1861-11-02 21:00:00,NA,NA,90,9.55,NA,NA,NA,NA,100,NA,NA,NA,6.33,NA,NA,NA,NA,34
1861-11-03,"empty",NA,NA,NA,NA,0,"2:30 pm","empty,empty",NA,NA,32,0,NA,NA,NA,NA,NA,NA
1861-11-03 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-11-03 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-11-03 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-11-04,"empty",NA,NA,NA,7.53,48.5,"empty,empty","empty",NA,93,NA,0,NA,4.5,-7.44,2.5,8.39,NA
1861-11-04 07:00:00,NA,"Cm8",225,7.21,NA,NA,NA,NA,95,NA,NA,NA,3.28,NA,NA,NA,NA,2
1861-11-04 14:00:00,NA,"Cm8",NA,7.92,NA,NA,NA,NA,85,NA,NA,NA,6.67,NA,NA,NA,NA,5
1861-11-04 21:00:00,NA,NA,NA,7.45,NA,NA,NA,NA,99,NA,NA,NA,3.56,NA,NA,NA,NA,0
1861-11-05,"empty",NA,NA,NA,10.09,0,"empty,empty","empty,empty",NA,89,NA,0,NA,8.98,-6.56,1.67,12.89,NA
1861-11-05 07:00:00,NA,"Ch6",180,9.52,NA,NA,NA,NA,88,NA,NA,NA,8.11,NA,NA,NA,NA,1
1861-11-05 14:00:00,NA,"Ch6",180,11.41,NA,NA,NA,NA,81,NA,NA,NA,12.11,NA,NA,NA,NA,2
1861-11-05 21:00:00,NA,NA,180,9.35,NA,NA,NA,NA,98,NA,NA,NA,6.72,NA,NA,NA,NA,0
1861-11-06,"empty",NA,NA,NA,9.75,0,"empty,empty","empty,empty",NA,90.3,0,0,NA,8.46,-12.94,5.39,10.22,NA
1861-11-06 07:00:00,NA,"Ch6",22.5,10.57,NA,NA,NA,NA,100,NA,NA,NA,8.61,NA,NA,NA,NA,1
1861-11-06 14:00:00,NA,NA,0,9.92,NA,NA,NA,NA,83,NA,NA,NA,9.61,NA,NA,NA,NA,1
1861-11-06 21:00:00,NA,NA,270,8.77,NA,NA,NA,NA,88,NA,NA,NA,7.11,NA,NA,NA,NA,2
1861-11-07,"empty",NA,NA,NA,7.74,0,"empty,empty","empty,empty",NA,88.6,0,0,NA,5.46,-14.28,4.56,8.06,NA
1861-11-07 07:00:00,NA,"Cm8",292.5,7.42,NA,NA,NA,NA,87,NA,NA,NA,5.17,NA,NA,NA,NA,5
1861-11-07 14:00:00,NA,"Ch6",292.5,7.92,NA,NA,NA,NA,85,NA,NA,NA,6.28,NA,NA,NA,NA,1
