Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,transcriber_comments,barometer_7am,barometer_2pm,barometer_9pm,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,transcriber_comments,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5,transcriber_comments
1866-09-15,64.5,62.75,52.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Cumulo-stratus,Empty,Empty,1,Cumulo-stratus,Empty,Empty,1,Stratus,Empty,Empty,South-West,2,West,3,South-West,3,29.834,29.872,30.02,68,70.5,68,NA,NA,NA,NA,64.5,62.9,52.5,59.75,53.75,48.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-16,50,60,47.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cumulo-stratus,Empty,Empty,1,Cumulo-stratus,Empty,Empty,2,Stratus,Empty,Empty,West,3,West,1,Retracted,0,30.282,30.306,30.344,58.5,68.5,67,NA,NA,NA,NA,50,60,47.5,44.75,50.25,45.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-17,51.25,66.25,61,Empty,NA,NA,NA,NA,Empty,11:00 PM,Empty,Empty,Empty,10,Stratus,Empty,Empty,9,Stratus,Empty,Empty,10,Stratus,Empty,Empty,South-West,1,South-West,2,South-West,3,30.196,30.076,29.966,63,68,70,NA,NA,NA,NA,51.25,66.5,61,46.5,55.5,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-18,61,59.25,57.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Nimbus,Empty,Empty,10,Nimbus,Empty,Empty,10,Stratus,Empty,Empty,Retracted,0,North-East,1,Retracted,0,29.942,29.896,29.928,69,70.5,70.5,NA,NA,NA,NA,61,59.5,57.25,60.75,59,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-19,57,59,57.25,Empty,NA,NA,NA,NA,Empty,Empty,Nocte,1.66,Empty,10,Nimbus,Empty,Empty,10,Nimbus,Empty,Empty,10,Nimbus,Empty,Empty,Retracted,0,South-West,1,South-West,1,29.998,29.924,29.958,66,69.75,70,NA,NA,NA,NA,57,59,57.5,56.25,57,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-20,54.25,57,54.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,North-East,2,North-East,2,North-East,1,30.08,30.168,30.198,64,66.5,64.5,NA,NA,NA,NA,54.25,57.5,54.5,53.25,55,53.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-21,61.25,78.75,70.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,3,Cumulo-stratus,Empty,Empty,9,Stratus,Empty,Empty,Retracted,0,South-West,3,South,2,30.134,30.086,30.026,65,77.5,77.5,NA,NA,NA,NA,61.25,78.75,70.75,60,73.5,68.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Highest temp as indicated by max ther 80 degrees,,,,,,,
1866-09-22,70,67.63,49.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,Empty,Empty,Empty,Empty,0,Retracted,Empty,Empty,South,2,Empty,Empty,North-West,4,29.82,Empty,30.026,76,Empty,64,NA,NA,NA,NA,70,Empty,49,68.25,Empty,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-23,48.5,56.5,45.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Stratus,Empty,Empty,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,West,1,West,1,West,1,30.214,30.212,30.344,60,64.5,68,NA,NA,NA,NA,48.5,56,45.75,43,46.5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-24,47.5,56,50,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Stratus,Empty,Empty,9,Stratus,Empty,Empty,0,Retracted,Empty,Empty,Retracted,0,North,2,West,1,30.434,30.424,30.426,59,61,68,NA,NA,NA,NA,47.5,56.5,49.75,44.75,49,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-25,53,63,56,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Stratus,Empty,Empty,10,Cumulo-stratus,Empty,Empty,9,Stratus,Empty,Empty,Retracted,0,South,2,Retracted,0,30.411,30.304,30.302,62,65,69,NA,NA,NA,NA,53.5,63,56,51,56,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-26,63,68,60,Empty,NA,NA,NA,NA,Empty,Nocte,Empty,Empty,Empty,4,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,0,Retracted,Empty,Empty,South,4,South-East,2,Retracted,0,30.032,30.028,30.076,67,71,72,NA,NA,NA,NA,63,68,60,60,66,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-27,57,54,48.5,Empty,NA,NA,NA,NA,Empty,Empty,6:00 PM,0.82,Empty,10,Illegible,Empty,Empty,10,Stratus,Empty,Empty,1,Stratus,Empty,Empty,South-East,1,North-East,4,West,2,29.716,29.736,29.836,67,64,67,NA,NA,NA,NA,57,54,Illegible,Illegible,51,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowest temp as indicated by min ther 39 degrees,NA,NA,NA,NA,,,
1866-09-28,47,57,53.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Illegible,Empty,Empty,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,West,5,West,5,West,4,30.104,30.006,30.144,59,60,64,NA,NA,NA,NA,Illegible,57,Illegible,Illegible,49,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-29,52.25,63.37,55,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Illegible,Empty,Empty,Empty,Empty,Empty,Empty,0,Retracted,Empty,Empty,Retracted,0,Empty,Empty,Retracted,0,30.292,Empty,30.206,62.5,Empty,70,NA,NA,NA,NA,52,Empty,Illegible,Illegible,Empty,52.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-09-30,53.75,69.75,56,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Illegible,Empty,Empty,3,Cumulus,Empty,Empty,3,Stratus,Empty,Empty,South-West,1,South-West,2,South-West,1,30.106,30.02,29.988,63.5,69,70,NA,NA,NA,NA,Illegible,Illegible,Illegible,Illegible,57,53.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-01,51.75,58.75,46,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Stratus,Empty,Empty,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,South-West,2,North-West,3,Retracted,0,30.052,30.082,30.206,63.5,65,70,NA,NA,NA,NA,51.75,58.75,45.5,48.5,47,42.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-02,42.75,64.75,58.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Cirro-stratus,Empty,Empty,2,Stratus,Empty,Empty,2,Stratus,Empty,Empty,Retracted,0,South-West,3,South-West,4,30.14,30.002,29.808,57.5,66.25,67.75,NA,NA,NA,NA,42.75,64.75,59,42.1,51.75,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-03,60.5,46,44.75,Empty,NA,NA,NA,NA,Empty,12 1/2 pm,1 1/2 pm,0.04,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,9,Stratus,Empty,Empty,South-West,1,North,1,North,3,29.598,29.676,29.754,68,67,62,NA,NA,NA,NA,60.5,46,44.75,58,43.75,39.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-04,37.5,43,36.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Empty,Empty,7,Cumulo-stratus,Empty,Empty,3,Cumulo-stratus,Empty,Empty,North-West,3,North-West,3,North,4,29.854,29.89,30.008,48,59,68,NA,NA,NA,NA,37.75,43,36.5,33.25,36,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,First appearance of snow in the air,,,,,,,
1866-10-05,36.5,39.5,40.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Stratus,Empty,Empty,7,Cumulo-stratus,Empty,Empty,Empty,Empty,Empty,Empty,North-West,4,North-West,4,Empty,Empty,30.13,30.236,Empty,46,51,Empty,NA,NA,NA,NA,36.75,39.5,Empty,32.75,33.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-06,42.75,50.5,44,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,0,Retracted,Empty,Empty,Empty,Empty,Empty,Empty,South-West,2,Empty,Empty,30.208,Empty,Empty,70,NA,NA,NA,NA,Empty,Empty,44,Empty,Empty,38.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-07,49,61.25,51.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Stratus,Empty,Empty,9,Stratus,Empty,Empty,3,Stratus,Empty,Empty,South-West,2,West,2,West,1,30.102,30.018,29.966,55,62.75,62,NA,NA,NA,NA,49,61.5,51.5,44,52,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-08,48.75,66,47.5,Empty,NA,NA,NA,NA,Empty,6 1/2 pm,8:00 PM,0.06,Empty,3,Stratus,Empty,Empty,2,Stratus,Empty,Empty,10,Stratus,Empty,Empty,West,1,West,1,North,3,29.896,29.866,30.062,60,64,68,NA,NA,NA,NA,48.75,66,47.5,46.25,58,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-09,41.5,44.75,39.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Stratus,Empty,Empty,4,Stratus,Empty,Empty,3,Stratus,Empty,Empty,North-West,3,North,4,North,2,30.214,30.246,30.382,53.5,56,69,NA,NA,NA,NA,41.5,45,39,38.25,39.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-10,39.75,44.75,37,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Stratus,Empty,Empty,5,Stratus,Empty,Empty,0,Retracted,Empty,Empty,North-West,3,North,3,North,1,30.346,30.326,30.332,51,59.5,66.25,NA,NA,NA,NA,39.9,44.5,36.75,36,39,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-11,36,51.75,38.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Empty,Empty,2,Stratus,Empty,Empty,0,Retracted,Empty,Empty,Retracted,0,North-West,1,Retracted,0,30.268,30.21,30.218,50.5,62,72.5,NA,NA,NA,NA,36,51.5,38,35.25,44.5,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-12,39,51.75,48.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Cirro-stratus,Empty,Empty,9,Stratus,Empty,Empty,9,Stratus,Empty,Empty,Retracted,0,North-West,1,Retracted,0,30.136,30.092,30.056,56,62,73,NA,NA,NA,NA,39,51.75,48.5,38.25,48.5,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-13,47,46.25,46,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,South-East,1,North-East,2,North,2,30.03,30.038,29.978,60,72,60.5,NA,NA,NA,NA,47.25,50,46,44,44.75,43.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-14,49,52.75,48,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,North-East,3,North-East,5,North-East,5,29.924,29.938,30.058,57.5,57.5,56,NA,NA,NA,NA,49,52.75,48.25,46.5,49.5,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-15,47.25,48.5,45.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,9,Stratus,Empty,Empty,9,Stratus,Empty,Empty,North-East,4,North-East,3,North-East,3,30.11,30.164,30.246,53,55,65,NA,NA,NA,NA,47.5,48.75,45.5,43.9,44.5,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-16,44,55.25,43,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,North-East,2,North-West,2,Retracted,0,30.232,30.066,29.904,55.5,63,72,NA,NA,NA,NA,44,55.25,42.75,40.5,46,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-17,49.25,52,37,Empty,NA,NA,NA,NA,Empty,8:00 AM,11:00 AM,0.05,Empty,10,Nimbus,Empty,Empty,Empty,Empty,Empty,Empty,1,Stratus,Empty,Empty,North-West,2,Empty,Empty,West,2,29.708,Empty,29.922,58,Empty,68,NA,NA,NA,NA,48,Empty,36.75,47.5,Empty,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-18,38.75,49,38,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,West,1,West,2,Retracted,0,30.08,30.052,30.152,53.5,62,71,NA,NA,NA,NA,38.75,49,37.75,36.5,41.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-19,40.75,56.75,47,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,Retracted,0,North-West,1,Retracted,0,30.226,30.23,30.27,53.5,63.5,71,NA,NA,NA,NA,40.75,56.9,46.75,39.75,51,44.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-20,48,62.75,51.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Stratus,Empty,Empty,1,Stratus,Empty,Empty,0,Retracted,Empty,Empty,Retracted,0,North,1,Retracted,0,30.176,30.114,30.18,59,68.5,70.5,NA,NA,NA,NA,48,62.75,51.5,44.75,57.5,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-21,50.75,55,49.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Cirro-stratus,Empty,Empty,2,Stratus,Empty,Empty,2,Stratus,Empty,Empty,Retracted,0,North-East,1,Retracted,0,30.262,30.22,30.162,60,65,63.5,NA,NA,NA,NA,50.75,55.5,49.5,49.25,51.75,48.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-22,56.5,66.5,63,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Stratus,Empty,Empty,7,Cumulo-stratus,Empty,Empty,9,Stratus,Empty,Empty,South-West,1,South-West,2,South,3,30.08,30,29.95,61.5,70,70,NA,NA,NA,NA,56.5,66.5,63,53.75,57.75,58.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Highest temp as indicated by max ther 69 3/4 degrees,NA,NA,NA,NA,,,
1866-10-23,63.25,65,63,Empty,NA,NA,NA,NA,Empty,8 1/2 am,Nocte,1.62,Empty,10,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,10,Stratus,Empty,Empty,South-West,2,South-West,2,South-West,1,29.924,29.836,29.728,69,70,72.5,NA,NA,NA,NA,63.5,65,63,61.75,63,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-24,51.75,56.5,45.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,1,Stratus,Empty,Empty,0,Retracted,Empty,Empty,North-West,2,West,2,Retracted,0,29.632,29.596,29.66,58.5,62,71,NA,NA,NA,NA,51.75,56.5,45.5,50.25,49.25,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-25,42.75,48,35.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cumulo-stratus,Empty,Empty,Empty,Empty,Empty,Empty,0,Retracted,Empty,Empty,South-West,3,Empty,Empty,North-West,2,29.826,Empty,30.19,56,Empty,69,NA,NA,NA,NA,42.75,Empty,35.5,39,Empty,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowest temp as indicated by min ther 26 1/2 degrees,NA,NA,NA,NA,,,
1866-10-26,29,40.25,33.02,Empty,NA,NA,NA,NA,Empty,Nocte,Empty,Empty,Empty,0,Retracted,Empty,Empty,1,Cirro-stratus,Empty,Empty,1,Stratus,Empty,Empty,Retracted,0,Retracted,0,Retracted,0,30.344,30.316,30.198,45,51.5,51,NA,NA,NA,NA,29,40.25,33.25,27.9,33.75,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-27,38,42,37,Empty,NA,NA,NA,NA,Empty,Empty,Nocte,1.46,Empty,10,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,10,Nimbus,Empty,Empty,South-East,1,North-East,3,North-East,4,30.044,29.842,29.73,49,47.5,43.5,NA,NA,NA,NA,38.25,42,37,37.1,40.75,35.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-28,34,33,32,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,4,Stratus,Empty,Empty,2,Stratus,Empty,Empty,North-West,3,North-West,4,North-West,3,30,30.042,30.196,41,39,37,NA,NA,NA,NA,34.25,33,32,31.5,31.5,29.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-29,32.5,36.5,34,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,North-West,1,North-West,2,Retracted,0,30.36,30.386,30.458,37,45.75,46,NA,NA,NA,NA,32.5,36.75,34,31.25,33.5,32.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-30,38,48,54,Empty,NA,NA,NA,NA,Empty,5 3/4 pm,Nocte,0.12,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,South-East,2,South-East,2,South-East,6,30.352,30.164,29.86,45.5,53.5,59,NA,NA,NA,NA,38,48,54.1,36.25,44.1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-10-31,58,Empty,48.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,Empty,Empty,Empty,Empty,3,Stratus,Empty,Empty,South,4,Empty,Empty,South-West,2,29.7,Empty,29.926,61,Empty,61,NA,NA,NA,NA,58.25,Empty,48,57,Empty,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-01,44.75,47.75,37.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,9,Stratus,Empty,Empty,1,Stratus,Empty,Empty,Retracted,0,West,1,Retracted,0,30.056,30.068,30.144,55.5,58,58,NA,NA,NA,NA,44.75,47.75,37.25,43,42.25,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-02,37.75,52.25,48,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Stratus,Empty,Empty,5,Cirro-stratus,Empty,Empty,2,Stratus,Empty,Empty,South-West,1,South-West,2,South-West,2,30.078,30.028,30,50,69,67.75,NA,NA,NA,NA,37.75,52.25,48,35,44.25,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-03,43.25,41,30.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cumulo-stratus,Empty,Empty,1,Cumulo-stratus,Empty,Empty,1,Stratus,Empty,Empty,South-West,2,West,3,North-West,2,30.022,30.09,30.252,55.5,63.75,65,NA,NA,NA,NA,43.25,41.25,30.25,39.75,35.25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-04,27,33,29.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Cirro-stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,Retracted,0,West,3,North-West,2,30.266,30.242,30.306,45,44,39,NA,NA,NA,NA,27,33.25,29.75,25,28.75,26.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lowest temp of the month as indicated by min ther 22 1/2 degrees,,,,,,,
1866-11-05,25.75,31.5,33.5,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Stratus,Empty,Empty,1,Cumulo-stratus,Empty,Empty,2,Stratus,Empty,Empty,North-West,2,South-West,2,North-West,2,30.322,30.224,30.262,32.5,37,61,NA,NA,NA,NA,25.75,31.5,33.5,23.75,27.75,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-06,29.25,37.75,32.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Empty,Empty,0,Retracted,Empty,Empty,1,Stratus,Empty,Empty,Retracted,0,West,2,West,1,30.308,30.252,30.314,41,46.5,67.5,NA,NA,NA,NA,29.25,37.75,32.75,27,31.75,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-07,30,48.5,44.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Empty,Empty,6,Cirro-stratus,Empty,Empty,0,Retracted,Empty,Empty,Retracted,0,West,2,Retracted,0,30.148,29.976,29.892,47.5,58.5,66,NA,NA,NA,NA,29.75,48.5,44.75,28,39.75,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-08,41,46,37,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Stratus,Empty,Empty,8,Stratus,Empty,Empty,4,Stratus,Empty,Empty,South-West,2,North-West,2,Retracted,0,29.83,29.826,29.96,52.5,52.5,60,NA,NA,NA,NA,41,46.25,37,38.25,40,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-09,32,42.75,43.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Cirro-stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,Retracted,0,North,1,Retracted,0,30.036,29.98,29.874,52.5,55,55,NA,NA,NA,NA,32,42.9,43.25,29.75,39,41.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-10,41,37.25,35.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Stratus,Empty,Empty,Empty,Empty,Empty,Empty,8,Stratus,Empty,Empty,South-West,1,Empty,Empty,North,3,29.794,Empty,29.954,53.5,Empty,67,NA,NA,NA,NA,41,Empty,35.75,39.5,Empty,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-11,29,31.75,30.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,North-West,3,North,2,North,1,30.166,30.218,30.258,43,46.5,44,NA,NA,NA,NA,29,31.75,30.5,26.1,28.25,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-12,30.5,39.25,44.75,Empty,NA,NA,NA,NA,Empty,Midnight,Nocte,1,Empty,10,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,10,Nimbus,Empty,Empty,Retracted,0,East,2,East,2,30.178,30.006,29.96,41.5,48,66,NA,NA,NA,NA,30.5,39.25,44.75,28.6,38.75,43.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-13,35.75,40,33.75,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,2,Cumulo-stratus,Empty,Empty,9,Stratus,Empty,Empty,North-West,2,North-West,3,North-West,4,30.05,30.046,30.198,54,51,66,NA,NA,NA,NA,35.75,40,33.75,34.25,36.5,30.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1866-11-14,31.75,33.75,32.25,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,9,Stratus,Empty,Empty,8,Stratus,Empty,Empty,North,3,North-West,2,North,2,30.222,30.226,30.294,43,47.5,58,NA,NA,NA,NA,31.75,33.75,32.25,30,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
